Org ID|Org Name|Station ID|WBID|Act Date|Act Time|Act Type|Act Category|Act Depth|Depth Units|Relative Depth|Characteristic|Result Value|Result Units|VQ|Analysis Date|Analysis Time|Procedure Name|Comment|Sample Fraction|MDL|MDL Units|PQL|Medium|Matrix
21FLBROW|Broward County Environmental Protection Department|11|3274|08/25/2015|10:45:00 AM|Sample|Routine Sample|0.50|m||Turbidity|2.3|NTU||08/26/2015|09:15:00 AM|180.1|||0.1|NTU|0.4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/25/2015|10:45:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Specific conductance|15600|umho/cm||08/25/2015|10:45:00 AM|120.1|||1|umho/cm|4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/25/2015|10:45:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Temperature, water|32|deg C||08/25/2015|10:45:00 AM|170.1|||0|deg C|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/25/2015|10:45:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, ammonia (NH3) + ammonium (NH4)|0.011|mg/l|J|09/02/2015|10:41:00 AM|350.1|**J** - A J qualifier is assigned to total phosphorous due to an associated positive field cleaned equipment blank greater than 10% of the sample result. (reference PAL#1963)|Total|0.009|mg/l|0.036|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/25/2015|10:45:00 AM|Sample|Routine Sample|0.50|m||Pheophytin-a|21.1|mg/m3||09/14/2015|03:30:00 PM|10200-H||Filterable|0.118|mg/m3|0.472|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/25/2015|10:45:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.0031|mg/l|J|09/21/2015|07:11:00 AM|353.2|**J** - A J qualifier is assigned to total phosphorous due to an associated positive field cleaned equipment blank greater than 10% of the sample result. (reference PAL#1963)|Total|0.003|mg/l|0.012|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/25/2015|10:45:00 AM|Sample|Routine Sample|0.50|m||Phosphorus, orthophosphate as P|0.058|mg/l||08/26/2015|12:57:00 PM|365.1||Dissolved|0.002|mg/l|0.008|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/25/2015|10:45:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||pH|7.29|None||08/25/2015|10:45:00 AM|150.1||Total|0|None|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/25/2015|10:45:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Salinity|9.09|ppt||08/25/2015|10:45:00 AM|2520-B||Total|0.025|ppt|0.1|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/25/2015|10:45:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Kjeldahl|0.817|mg/l|Q|10/01/2015|11:44:00 AM|351.2||Total|0.033|mg/l|0.132|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|11|3274|08/25/2015|10:45:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Dissolved oxygen (DO)|4.23|mg/l||08/25/2015|10:45:00 AM|360.1||Total|0.05|mg/l|0.2|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|2|3226F5|08/25/2015|10:35:00 AM|Sample|Routine Sample|0.50|m||Phosphorus, orthophosphate as P|0.019|mg/l|I|08/26/2015|10:39:00 AM|365.1||Dissolved|0.006|mg/l|0.024|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|2|3226F5|08/25/2015|10:35:00 AM|Sample|Routine Sample|0.50|m||Pheophytin-a|0.059|mg/m3||09/14/2015|03:30:00 PM|10200-H||Filterable|0.118|mg/m3|0.472|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|2|3226F5|08/25/2015|10:35:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Dissolved oxygen (DO)|4.83|mg/l||08/25/2015|10:35:00 AM|360.1||Total|0.05|mg/l|0.2|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|2|3226F5|08/25/2015|10:35:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, ammonia (NH3) + ammonium (NH4)|0.062|mg/l|I|09/01/2015|10:31:00 AM|350.1||Total|0.016|mg/l|0.064|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|2|3226F5|08/25/2015|10:35:00 AM|Sample|Routine Sample|0.50|m||Turbidity|5.9|NTU||08/26/2015|09:15:00 AM|180.1|||0.1|NTU|0.4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|2|3226F5|08/25/2015|10:35:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Salinity|0.37|ppt||08/25/2015|10:35:00 AM|2520-B||Total|0.025|ppt|0.1|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|2|3226F5|08/25/2015|10:35:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.042|mg/l|J|10/05/2015|02:29:00 PM|353.2|**J** - A J qualifier is assigned to nitrite-nitrate due to low field duplicate precision - in 001, no analyte was detected; in 002, NOx was above the PQL at 0.031 mg/L (reference PAL#1969).|Total|0.003|mg/l|0.012|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|2|3226F5|08/25/2015|10:35:00 AM|Sample|Routine Sample|0.50|m||Chlorophyll a, corrected for pheophytin|25.2|mg/m3||09/14/2015|03:30:00 PM|10200-H||Filterable|0.118|mg/m3|0.472|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|2|3226F5|08/25/2015|10:35:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Kjeldahl|1.37|mg/l|G|09/28/2015|11:24:00 AM|351.2||Total|0.053|mg/l|0.212|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|2|3226F5|08/25/2015|10:35:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||pH|7.58|None||08/25/2015|10:35:00 AM|150.1||Total|0|None|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|2|3226F5|08/25/2015|10:35:00 AM|Sample|Routine Sample|0.50|m||Phosphorus as P|0.126|mg/l|J|09/28/2015|01:35:00 AM|365.4|**J** - A J qualifier is assigned to nitrite-nitrate due to low field duplicate precision - in 001, no analyte was detected; in 002, NOx was above the PQL at 0.031 mg/L (reference PAL#1969).|Total|0.008|mg/l|0.032|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|2|3226F5|08/25/2015|10:35:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Temperature, water|30.7|deg C||08/25/2015|10:35:00 AM|170.1|||0|deg C|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|2|3226F5|08/25/2015|10:35:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Specific conductance|764|umho/cm||08/25/2015|10:35:00 AM|120.1|||1|umho/cm|4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/25/2015|10:25:00 AM|Sample|Routine Sample|0.50|m||Phosphorus as P|0.008|mg/l|U|09/28/2015|11:24:00 AM|365.4||Total|0.008|mg/l|0.032|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/25/2015|10:25:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Temperature, water|31.5|deg C||08/25/2015|10:25:00 AM|170.1|||0|deg C|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/25/2015|10:25:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Salinity|0.34|ppt||08/25/2015|10:25:00 AM|2520-B||Total|0.025|ppt|0.1|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/25/2015|10:25:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, ammonia (NH3) + ammonium (NH4)|0.084|mg/l||09/01/2015|10:31:00 AM|350.1||Total|0.016|mg/l|0.064|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/25/2015|10:25:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Specific conductance|710|umho/cm||08/25/2015|10:25:00 AM|120.1|||1|umho/cm|4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/25/2015|10:25:00 AM|Sample|Routine Sample|0.50|m||Phosphorus, orthophosphate as P|0.006|mg/l|U|08/26/2015|10:39:00 AM|365.1||Dissolved|0.006|mg/l|0.024|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/25/2015|10:25:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.118|mg/l|Q|09/29/2015|02:00:00 PM|353.2||Total|0.003|mg/l|0.012|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/25/2015|10:25:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||pH|7.84|None||08/25/2015|10:25:00 AM|150.1||Total|0|None|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/25/2015|10:25:00 AM|Sample|Routine Sample|0.50|m||Pheophytin-a|0.75|mg/m3||09/14/2015|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/25/2015|10:25:00 AM|Sample|Routine Sample|0.50|m||Chlorophyll a, corrected for pheophytin|2.01|mg/m3||09/14/2015|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/25/2015|10:25:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Kjeldahl|1.29|mg/l|Q|09/28/2015|11:24:00 AM|351.2||Total|0.053|mg/l|0.212|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/25/2015|10:25:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Dissolved oxygen (DO)|4.61|mg/l||08/25/2015|10:25:00 AM|360.1||Total|0.05|mg/l|0.2|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|12|3273|08/25/2015|10:25:00 AM|Sample|Routine Sample|0.50|m||Turbidity|0.7|NTU||08/26/2015|09:15:00 AM|180.1|||0.1|NTU|0.4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|126|3226F5|08/25/2015|09:55:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.044|mg/l|J|10/05/2015|02:29:00 PM|353.2|**J** - Copper data were qualified due to deviation from historically established concentration ranges (FAC 62-160.700, reference PAL#1940)|Total|0.003|mg/l|0.012|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|126|3226F5|08/25/2015|09:55:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Temperature, water|31|deg C||08/25/2015|09:55:00 AM|170.1|||0|deg C|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|126|3226F5|08/25/2015|09:55:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Specific conductance|673|umho/cm||08/25/2015|09:55:00 AM|120.1|||1|umho/cm|4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|126|3226F5|08/25/2015|09:55:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Dissolved oxygen (DO)|5.05|mg/l||08/25/2015|09:55:00 AM|360.1||Total|0.05|mg/l|0.2|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|126|3226F5|08/25/2015|09:55:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||pH|7.59|None||08/25/2015|09:55:00 AM|150.1||Total|0|None|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|126|3226F5|08/25/2015|09:55:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Salinity|0.32|ppt||08/25/2015|09:55:00 AM|2520-B||Total|0.025|ppt|0.1|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|126|3226F5|08/25/2015|09:55:00 AM|Sample|Routine Sample|0.50|m||Phosphorus, orthophosphate as P|0.039|mg/l||08/26/2015|10:39:00 AM|365.1||Dissolved|0.006|mg/l|0.024|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|126|3226F5|08/25/2015|09:55:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, ammonia (NH3) + ammonium (NH4)|0.066|mg/l||09/01/2015|10:31:00 AM|350.1||Total|0.016|mg/l|0.064|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|126|3226F5|08/25/2015|09:55:00 AM|Sample|Routine Sample|0.50|m||Turbidity|1|NTU||08/26/2015|09:15:00 AM|180.1|||0.1|NTU|0.4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|126|3226F5|08/25/2015|09:55:00 AM|Sample|Routine Sample|0.50|m||Chlorophyll a, corrected for pheophytin|8.72|mg/m3||09/14/2015|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|126|3226F5|08/25/2015|09:55:00 AM|Sample|Routine Sample|0.50|m||Phosphorus as P|0.129|mg/l|J|09/28/2015|01:35:00 AM|365.4|**J** - Copper data were qualified due to deviation from historically established concentration ranges (FAC 62-160.700, reference PAL#1940)|Total|0.008|mg/l|0.032|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|126|3226F5|08/25/2015|09:55:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Kjeldahl|1.45|mg/l|G|09/28/2015|11:24:00 AM|351.2||Total|0.053|mg/l|0.212|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|126|3226F5|08/25/2015|09:55:00 AM|Sample|Routine Sample|0.50|m||Pheophytin-a|5.66|mg/m3||09/14/2015|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/25/2015|09:45:00 AM|Sample|Routine Sample|0.50|m||Phosphorus, orthophosphate as P|0.006|mg/l|U|08/26/2015|10:39:00 AM|365.1||Dissolved|0.006|mg/l|0.024|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/25/2015|09:45:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Specific conductance|691|umho/cm||08/25/2015|09:45:00 AM|120.1|||1|umho/cm|4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/25/2015|09:45:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.032|mg/l|Q|09/29/2015|02:00:00 PM|353.2||Total|0.003|mg/l|0.012|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/25/2015|09:45:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Salinity|0.33|ppt||08/25/2015|09:45:00 AM|2520-B||Total|0.025|ppt|0.1|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/25/2015|09:45:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Dissolved oxygen (DO)|4.94|mg/l||08/25/2015|09:45:00 AM|360.1||Total|0.05|mg/l|0.2|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/25/2015|09:45:00 AM|Sample|Routine Sample|0.50|m||Phosphorus as P|0.015|mg/l|G|09/28/2015|11:24:00 AM|365.4||Total|0.008|mg/l|0.032|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/25/2015|09:45:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||pH|7.78|None||08/25/2015|09:45:00 AM|150.1||Total|0|None|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/25/2015|09:45:00 AM|Sample|Routine Sample|0.50|m||Turbidity|2.5|NTU||08/26/2015|09:15:00 AM|180.1|||0.1|NTU|0.4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/25/2015|09:45:00 AM|Sample|Routine Sample|0.50|m||Chlorophyll a, corrected for pheophytin|9.47|mg/m3||09/14/2015|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/25/2015|09:45:00 AM|Sample|Routine Sample|0.50|m||Pheophytin-a|3.98|mg/m3||09/14/2015|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/25/2015|09:45:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Kjeldahl|1.45|mg/l|Q|09/28/2015|11:24:00 AM|351.2||Total|0.053|mg/l|0.212|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/25/2015|09:45:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, ammonia (NH3) + ammonium (NH4)|0.108|mg/l||09/01/2015|10:31:00 AM|350.1||Total|0.016|mg/l|0.064|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|14|3277B|08/25/2015|09:45:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Temperature, water|30.8|deg C||08/25/2015|09:45:00 AM|170.1|||0|deg C|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/25/2015|09:30:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Salinity|0.32|ppt||08/25/2015|09:30:00 AM|2520-B||Total|0.025|ppt|0.1|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/25/2015|09:30:00 AM|Sample|Routine Sample|0.50|m||Chlorophyll a, corrected for pheophytin|3.18|mg/m3||09/14/2015|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/25/2015|09:30:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, ammonia (NH3) + ammonium (NH4)|0.076|mg/l||09/01/2015|10:31:00 AM|350.1||Total|0.016|mg/l|0.064|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/25/2015|09:30:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Kjeldahl|1.37|mg/l|G|09/28/2015|11:24:00 AM|351.2||Total|0.053|mg/l|0.212|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/25/2015|09:30:00 AM|Sample|Routine Sample|0.50|m||Phosphorus, orthophosphate as P|0.036|mg/l||08/26/2015|10:39:00 AM|365.1||Dissolved|0.006|mg/l|0.024|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/25/2015|09:30:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Temperature, water|32.1|deg C||08/25/2015|09:30:00 AM|170.1|||0|deg C|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/25/2015|09:30:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Specific conductance|663|umho/cm||08/25/2015|09:30:00 AM|120.1|||1|umho/cm|4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/25/2015|09:30:00 AM|Sample|Routine Sample|0.50|m||Pheophytin-a|3.95|mg/m3||09/14/2015|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/25/2015|09:30:00 AM|Sample|Routine Sample|0.50|m||Turbidity|0.8|NTU||08/26/2015|09:15:00 AM|180.1|||0.1|NTU|0.4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/25/2015|09:30:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Dissolved oxygen (DO)|6.95|mg/l||08/25/2015|09:30:00 AM|360.1||Total|0.05|mg/l|0.2|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/25/2015|09:30:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||pH|7.31|None||08/25/2015|09:30:00 AM|150.1||Total|0|None|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/25/2015|09:30:00 AM|Sample|Routine Sample|0.50|m||Phosphorus as P|0.101|mg/l|J|09/28/2015|01:35:00 AM|365.4|**J** - Copper data were qualified due to deviation from historically established concentration ranges (FAC 62-160.700, reference PAL#1940)|Total|0.008|mg/l|0.032|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|110|3271|08/25/2015|09:30:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.042|mg/l|J|10/05/2015|02:29:00 PM|353.2|**J** - Copper data were qualified due to deviation from historically established concentration ranges (FAC 62-160.700, reference PAL#1940)|Total|0.003|mg/l|0.012|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|122|3277C|08/25/2015|09:00:00 AM|Sample|Routine Sample|0.50|m||Turbidity|0.55|NTU||08/26/2015|09:15:00 AM|180.1|||0.1|NTU|0.4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|122|3277C|08/25/2015|09:00:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.128|mg/l|Q|09/29/2015|02:00:00 PM|353.2||Total|0.003|mg/l|0.012|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|122|3277C|08/25/2015|09:00:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Temperature, water|31.3|deg C||08/25/2015|09:00:00 AM|170.1|||0|deg C|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|122|3277C|08/25/2015|09:00:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, Kjeldahl|1.41|mg/l|Q|09/28/2015|11:24:00 AM|351.2||Total|0.053|mg/l|0.212|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|122|3277C|08/25/2015|09:00:00 AM|Sample|Routine Sample|0.50|m||Chlorophyll a, corrected for pheophytin|0.87|mg/m3||09/14/2015|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|122|3277C|08/25/2015|09:00:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||pH|7.93|None||08/25/2015|09:00:00 AM|150.1||Total|0|None|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|122|3277C|08/25/2015|09:00:00 AM|Sample|Routine Sample|0.50|m||Nitrogen, ammonia (NH3) + ammonium (NH4)|0.106|mg/l||09/01/2015|10:31:00 AM|350.1||Total|0.016|mg/l|0.064|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|122|3277C|08/25/2015|09:00:00 AM|Sample|Routine Sample|0.50|m||Phosphorus, orthophosphate as P|0.007|mg/l|I|08/26/2015|10:39:00 AM|365.1||Dissolved|0.006|mg/l|0.024|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|122|3277C|08/25/2015|09:00:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Salinity|0.37|ppt||08/25/2015|09:00:00 AM|2520-B||Total|0.025|ppt|0.1|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|122|3277C|08/25/2015|09:00:00 AM|Sample|Routine Sample|0.50|m||Pheophytin-a|1|mg/m3||09/14/2015|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|122|3277C|08/25/2015|09:00:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Dissolved oxygen (DO)|5.22|mg/l||08/25/2015|09:00:00 AM|360.1||Total|0.05|mg/l|0.2|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|122|3277C|08/25/2015|09:00:00 AM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Specific conductance|771|umho/cm||08/25/2015|09:00:00 AM|120.1|||1|umho/cm|4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|122|3277C|08/25/2015|09:00:00 AM|Sample|Routine Sample|0.50|m||Phosphorus as P|0.015|mg/l|G|09/28/2015|11:24:00 AM|365.4||Total|0.008|mg/l|0.032|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/24/2015|01:40:00 PM|Sample|Routine Sample|0.50|m||Nitrogen, ammonia (NH3) + ammonium (NH4)|0.013|mg/l|I|09/02/2015|10:41:00 AM|350.1||Total|0.009|mg/l|0.036|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/24/2015|01:40:00 PM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Specific conductance|45600|umho/cm||08/24/2015|01:40:00 PM|120.1|||1|umho/cm|4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/24/2015|01:40:00 PM|Sample|Routine Sample|0.50|m||Phosphorus as P|0.066|mg/l|G|10/01/2015|11:44:00 AM|365.4||Total|0.007|mg/l|0.028|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/24/2015|01:40:00 PM|Sample|Routine Sample|0.50|m||Chlorophyll a, corrected for pheophytin|0.89|mg/m3||09/02/2015|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/24/2015|01:40:00 PM|Sample|Routine Sample|0.50|m||Turbidity|1.5|NTU||08/26/2015|09:15:00 AM|180.1|||0.1|NTU|0.4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/24/2015|01:40:00 PM|Field Msr/Obs|Routine Msr/Obs|0.50|m||pH|7.82|None||08/24/2015|01:40:00 PM|150.1||Total|0|None|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/24/2015|01:40:00 PM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Temperature, water|32.8|deg C||08/24/2015|01:40:00 PM|170.1|||0|deg C|0|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/24/2015|01:40:00 PM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Dissolved oxygen (DO)|4.98|mg/l||08/24/2015|01:40:00 PM|360.1||Total|0.05|mg/l|0.2|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/24/2015|01:40:00 PM|Field Msr/Obs|Routine Msr/Obs|0.50|m||Salinity|30.3|ppt||08/24/2015|01:40:00 PM|2520-B||Total|0.025|ppt|0.1|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/24/2015|01:40:00 PM|Sample|Routine Sample|0.50|m||Pheophytin-a|2.93|mg/m3||09/02/2015|03:30:00 PM|10200-H||Filterable|0.059|mg/m3|0.236|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/24/2015|01:40:00 PM|Sample|Routine Sample|0.50|m||Phosphorus, orthophosphate as P|0.007|mg/l|I|08/25/2015|12:28:00 PM|365.1||Dissolved|0.002|mg/l|0.008|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/24/2015|01:40:00 PM|Sample|Routine Sample|0.50|m||Copper|6.89|ug/l|J|10/28/2015|11:33:00 AM|6020|**J** - Copper data were qualified due to deviation from historically established concentration ranges (FAC 62-160.700, reference PAL#1940)|Total|0.928|ug/l|4|Water|Surface Water
21FLBROW|Broward County Environmental Protection Department|37|3226G2|08/24/2015|01:40:00 PM|Sample|Routine Sample|0.50|m||Nitrogen, Kjeldahl|0.355|mg/l|Q|10/01/2015|11:44:00 AM|351.2||Total|0.033|mg/l|0.132|Water|Surface Water
