Requested report - WIN WAVES
ORGANIZATION ID = 21FLBROW PROJECT ID - PROJECT NAME = PROJ-001 - Surfacewater Quality Monitoring Network DEP ANALYTE GROUP = General Physical-Chemical | Biological | Nutrients DEP ANALYTE NAME - UNIT = Ammonia (N) - mg/L | Nitrogen- Total Kjeldahl - mg/L | Nitrate (N) - mg/L | Nitrate-Nitrite (N) - mg/L | Nitrite (N) - mg/L | Orthophosphate (P) - mg/L | pH - SU | Phosphorus- Total - mg/L | Salinity - PSU | Turbidity - NTU | Chlorophyll a, free of pheophytin - ug/L | Nitrogen- Total - mg/L | Silica (SiO2) - mg/L | Dissolved Oxygen - mg/L | Temperature, Water - deg C | Chlorophyll a- uncorrected - ug/L | Chlorophyll a- corrected - ug/L | Ammonia- Un-ionized (NH3) - mg/L | Silicate - mg/L
Report Run on MAY 27, 2025 The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA). The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"Org Decimal Latitude"|"Org Latitude (DD MM SS.SSSS)"|"Org Decimal Longitude"|"Org Longitude (DD MM SS.SSSS)"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLBROW"|"5"|"26.22162"|""|"-80.10303"|""|"3226G1"|"220817-13:15-5S"|"Sample"|"08/17/2022 13:15:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11580039"|"Nitrogen- Total Kjeldahl"|"0.39"|""|"mg/L"|"0.038"|"0.152"|""|"Total"|"E46053"|""|""
"21FLBROW"|"26"|"26.06812"|""|"-80.1686"|""|"3277E"|"220824-10:55-26S"|"Sample"|"08/24/2022 10:55:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11580428"|"Turbidity"|"1.2"|""|"NTU"|"0.08"|"0.08"|""|""|"E46053"|""|""
"21FLBROW"|"26"|"26.06812"|""|"-80.1686"|""|"3277E"|"220824-10:55-26S"|"Sample"|"08/24/2022 10:55:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11580429"|"Orthophosphate (P)"|"0.01"|""|"mg/L"|"0.003"|"0.012"|"I"|"Dissolved"|"E46053"|""|""
"21FLBROW"|"25"|"26.04815"|""|"-80.15513"|""|"3282"|"220824-11:45-25F"|"Field"|"08/24/2022 11:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11580447"|"Dissolved Oxygen"|"5.46"|""|"mg/L"|""|""|""|""|""|""|""
"21FLBROW"|"25"|"26.04815"|""|"-80.15513"|""|"3282"|"220824-11:45-25F"|"Field"|"08/24/2022 11:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11580450"|"pH"|"7.5"|""|"SU"|""|""|""|""|""|""|""
"21FLBROW"|"40"|"26.03485"|""|"-80.11713"|""|"3226G3"|"220824-11:15-40F"|"Field"|"08/24/2022 11:15:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11580270"|"Salinity"|"33.6"|""|"PSU"|""|""|""|""|""|""|""
"21FLBROW"|""|""|""|""|""|""|"220818-10:25-EB"|"Equipment Blank"|"08/18/2022 10:25:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"11580239"|"Orthophosphate (P)"|"0.003"|""|"mg/L"|"0.003"|"0.012"|"U"|"Dissolved"|"E46053"|""|""
"21FLBROW"|""|""|""|""|""|""|"220818-10:25-EB"|"Equipment Blank"|"08/18/2022 10:25:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"11580227"|"Nitrate-Nitrite (N)"|"0.011"|""|"mg/L"|"0.011"|"0.044"|"U"|"Dissolved"|"E46053"|""|""
"21FLBROW"|"41"|"25.98717"|""|"-80.12145"|""|"3226G3"|"220824-10:23-41S"|"Sample"|"08/24/2022 10:23:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11580261"|"Orthophosphate (P)"|"0.003"|""|"mg/L"|"0.003"|"0.012"|"U"|"Dissolved"|"E46053"|""|""
"21FLBROW"|"22"|"26.11607"|""|"-80.3166"|""|"3277C"|"220815-10:00-22F"|"Field"|"08/15/2022 10:00:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11580560"|"Dissolved Oxygen"|"2.35"|""|"mg/L"|""|""|""|""|""|""|""
"21FLBROW"|"26"|"26.06812"|""|"-80.1686"|""|"3277E"|"220824-10:55-26F"|"Field"|"08/24/2022 10:55:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11580420"|"Dissolved Oxygen"|"5.14"|""|"mg/L"|""|""|""|""|""|""|""
"21FLBROW"|"120"|"26.32458"|""|"-80.099"|""|"3226F5"|"220822-10:15-120S"|"Sample"|"08/22/2022 10:15:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11579693"|"Turbidity"|"1.7"|""|"NTU"|"0.08"|"0.08"|""|""|"E46053"|""|""
"21FLBROW"|"36"|"26.19035"|""|"-80.1025"|""|"3226G1"|"220822-13:12-36F"|"Field"|"08/22/2022 13:12:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11579804"|"Temperature, Water"|"32.3"|""|"deg C"|""|""|""|""|""|""|""
"21FLBROW"|"64"|"26.12837"|""|"-80.17503"|""|"3276A"|"220818-12:15-64S"|"Sample"|"08/18/2022 12:15:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11580147"|"Turbidity"|"2.4"|""|"NTU"|"0.08"|"0.08"|""|""|"E46053"|""|""
"21FLBROW"|"17"|"26.13581667"|""|"-80.1942"|""|"3276A"|"220818-12:45-17S"|"Sample"|"08/18/2022 12:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11580221"|"Nitrogen- Total Kjeldahl"|"0.674"|""|"mg/L"|"0.038"|"0.152"|""|"Total"|"E46053"|""|""
"21FLBROW"|"25"|"26.04815"|""|"-80.15513"|""|"3282"|"220824-11:45-25S"|"Sample"|"08/24/2022 11:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11580453"|"Nitrogen- Total Kjeldahl"|"0.406"|""|"mg/L"|"0.038"|"0.152"|""|"Total"|"E46053"|""|""
"21FLBROW"|"25"|"26.04815"|""|"-80.15513"|""|"3282"|"220824-11:45-25S"|"Sample"|"08/24/2022 11:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11580457"|"Chlorophyll a- corrected"|"22.2"|""|"ug/L"|"0.078"|"0.312"|""|"Total"|"E46053"|""|""
"21FLBROW"|"124"|"26.06565"|""|"-80.21588"|""|"3281"|"220824-09:30-124F"|"Field"|"08/24/2022 09:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11580394"|"Dissolved Oxygen"|"2.96"|""|"mg/L"|""|""|""|""|""|""|""
"21FLBROW"|"10"|"26.13687"|""|"-80.11832"|""|"3274"|"220824-13:33-10S"|"Sample"|"08/24/2022 13:33:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11580363"|"Ammonia (N)"|"0.026"|""|"mg/L"|"0.008"|"0.032"|"I"|"Dissolved"|"E46053"|""|""
"21FLBROW"|""|""|""|""|""|""|"220824-09:55-EB"|"Equipment Blank"|"08/24/2022 09:55:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"11580489"|"Phosphorus- Total"|"0.013"|""|"mg/L"|"0.013"|"0.052"|"U"|"Total"|"E46053"|""|""
"21FLBROW"|"4"|"26.35132"|""|"-80.28333"|""|"3264"|"220822-12:15-4S"|"Sample"|"08/22/2022 12:15:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"11579904"|"Turbidity"|"1.6"|""|"NTU"|"0.08"|"0.08"|""|""|"E46053"|""|""
"21FLBROW"|"123"|"26.09062"|""|"-80.17882"|""|"3277A"|"180627-13:50-123S"|"Sample"|"06/27/2018 13:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6429048"|"Phosphorus- Total"|"0.022"|""|"mg/L"|"0.022"|"0.088"|"U"|"Total"|"E46053"|""|""
"21FLBROW"|"123"|"26.09062"|""|"-80.17882"|""|"3277A"|"180627-13:50-123S"|"Sample"|"06/27/2018 13:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6425280"|"Nitrate-Nitrite (N)"|"0.126"|""|"mg/L"|"0.006"|"0.024"|""|"Dissolved"|"E46053"|""|""
"21FLBROW"|"122"|"26.09983"|""|"-80.25017"|""|"3277C"|"200122-08:45-122S"|"Sample"|"01/22/2020 08:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6431364"|"Phosphorus- Total"|"0.018"|""|"mg/L"|"0.015"|"0.06"|"I"|"Total"|"E46053"|""|""
"21FLBROW"|"3"|"26.32783"|""|"-80.20302"|""|"3264"|"180227-11:45-3S"|"Sample"|"02/27/2018 11:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6428963"|"Ammonia (N)"|"0.11"|""|"mg/L"|"0.021"|"0.084"|"Q"|"Dissolved"|"E46053"|""|""
"21FLBROW"|"23"|"26.14965"|""|"-80.44182"|""|"3279"|"190306-08:45-23F"|"Field"|"03/06/2019 08:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6424793"|"Dissolved Oxygen"|"5.28"|""|"mg/L"|""|""|""|""|""|"TP: Positive FCEB due to possible contamination (PAL#2217)"|""
"21FLBROW"|"37"|"26.13877"|""|"-80.10807"|""|"3226G2"|"190523-12:15-37F"|"Field"|"05/23/2019 12:15:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6422641"|"Temperature, Water"|"28.9"|""|"deg C"|""|""|""|""|""|""|""
"21FLBROW"|"123"|"26.09062"|""|"-80.17882"|""|"3277A"|"200218-12:20-123S"|"Sample"|"02/18/2020 12:20:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6427812"|"Nitrate-Nitrite (N)"|"0.28"|""|"mg/L"|"0.002"|"0.008"|""|"Dissolved"|"E46053"|""|""
"21FLBROW"|"4"|"26.35132"|""|"-80.28333"|""|"3264"|"170307-13:10-4S"|"Sample"|"03/07/2017 13:10:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6428632"|"Chlorophyll a- corrected"|"1.32"|""|"ug/L"|"0.059"|"0.236"|""|"Total"|"E46053"|""|""
"21FLBROW"|"11"|"26.1733"|""|"-80.17093"|""|"3274"|"170307-10:05-11F"|"Field"|"03/07/2017 10:05:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6424207"|"Dissolved Oxygen"|"6.34"|""|"mg/L"|""|""|""|""|""|"TP, TKN, TN, and TON data have been qualified with a ?, indicating that the presence or absence of the analyte cannot be accurately determined.  Do not use TP, TKN, TN, or TON data (reference PAL#272 and 273)."|""
"21FLBROW"|"64"|"26.12837"|""|"-80.17503"|""|"3276A"|"200218-10:50-64F"|"Field"|"02/18/2020 10:50:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6431424"|"pH"|"7.42"|""|"SU"|""|""|""|""|""|""|""
"21FLBROW"|""|""|""|""|""|""|"170306-09:50-EB"|"Equipment Blank"|"03/06/2017 09:50:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"6429257"|"Nitrogen- Total Kjeldahl"|"0.053"|""|"mg/L"|"0.053"|"0.212"|"?U"|"Total"|"E46053"|"TP, TKN, TN, and TON data have been qualified with a ?, indicating that the presence or absence of the analyte cannot be accurately determined.  Do not use TP, TKN, TN, or TON data (reference PAL#272 and 273)."|""
"21FLBROW"|"29"|"26.06153"|""|"-80.43357"|""|"3279"|"190523-10:00-29S"|"Sample"|"05/23/2019 10:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6426347"|"Nitrogen- Total Kjeldahl"|"1.22"|""|"mg/L"|"0.087"|"0.348"|""|"Total"|"E46053"|""|""
"21FLBROW"|"120"|"26.32458"|""|"-80.099"|""|"3226F5"|"200224-10:30-120S"|"Sample"|"02/24/2020 10:30:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6431411"|"Phosphorus- Total"|"0.173"|""|"mg/L"|"0.015"|"0.06"|""|"Total"|"E46053"|""|""
"21FLBROW"|"8"|"26.2305"|""|"-80.20485"|""|"3270"|"200226-13:40-8F"|"Field"|"02/26/2020 13:40:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6431139"|"Salinity"|"0.33"|""|"PSU"|""|""|""|""|""|""|""
"21FLBROW"|"4"|"26.35132"|""|"-80.28333"|""|"3264"|"181106-11:05-4S"|"Sample"|"11/06/2018 11:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6424913"|"Chlorophyll a- corrected"|"13.4"|""|"ug/L"|"0.136"|"0.544"|""|"Total"|"E46053"|""|""
"21FLBROW"|"15"|"26.1183"|""|"-80.14363"|""|"3277A"|"190911-12:20-15F"|"Field"|"09/11/2019 12:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6423795"|"Dissolved Oxygen"|"4.25"|""|"mg/L"|""|""|""|""|""|""|""
"21FLBROW"|"15"|"26.1183"|""|"-80.14363"|""|"3277A"|"190911-12:20-15F"|"Field"|"09/11/2019 12:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6430898"|"Salinity"|"7.06"|""|"PSU"|""|""|""|""|""|""|""
"21FLBROW"|"12"|"26.17312"|""|"-80.18698"|""|"3273"|"170307-09:45-12S"|"Sample"|"03/07/2017 09:45:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6425529"|"Phosphorus- Total"|"0.008"|""|"mg/L"|"0.008"|"0.032"|"?U"|"Total"|"E46053"|"TP, TKN, TN, and TON data have been qualified with a ?, indicating that the presence or absence of the analyte cannot be accurately determined.  Do not use TP, TKN, TN, or TON data (reference PAL#272 and 273)."|""
"21FLBROW"|"124"|"26.06565"|""|"-80.21588"|""|"3281"|"181105-09:15-124S"|"Sample"|"11/05/2018 09:15:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6427521"|"Chlorophyll a- corrected"|"3.47"|""|"ug/L"|"0.136"|"0.544"|""|"Total"|"E46053"|""|""
"21FLBROW"|"20"|"26.08717"|""|"-80.18547"|""|"3277A"|"170503-13:30-20S"|"Sample"|"05/03/2017 13:30:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6423484"|"Nitrogen- Total Kjeldahl"|"0.262"|""|"mg/L"|"0.053"|"0.212"|""|"Total"|"E46053"|"A J qualifier is assigned to TPO4 due to a batch duplicate recovery outside acceptable limits (observed 35.%, limits -24.1%, reference PAL#276)."|""
"21FLBROW"|"3"|"26.32783"|""|"-80.20302"|""|"3264"|"170307-12:35-3F"|"Field"|"03/07/2017 12:35:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6427309"|"pH"|"7.74"|""|"SU"|""|""|""|""|""|"TP, TKN, TN, and TON data have been qualified with a ?, indicating that the presence or absence of the analyte cannot be accurately determined.  Do not use TP, TKN, TN, or TON data (reference PAL#272 and 273)."|""
"21FLBROW"|"33"|"26.31338"|""|"-80.0806"|""|"3226F4"|"180625-10:20-33F"|"Field"|"06/25/2018 10:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6427992"|"Dissolved Oxygen"|"4.21"|""|"mg/L"|""|""|""|""|""|"TKN: J qualifier due to low associated matrix spike recovery. Result may have negative bias due to matrix effects (reference PAL#223)."|""
"21FLBROW"|"33"|"26.31338"|""|"-80.0806"|""|"3226F4"|"180625-10:20-33F"|"Field"|"06/25/2018 10:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6429885"|"pH"|"7.46"|""|"SU"|""|""|""|""|""|"TKN: J qualifier due to low associated matrix spike recovery. Result may have negative bias due to matrix effects (reference PAL#223)."|""
"21FLBROW"|"89"|"26.229646"|""|"-80.281948"|""|"3270"|"191118-12:00-89F"|"Field"|"11/18/2019 12:00:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6422861"|"Dissolved Oxygen"|"5.83"|""|"mg/L"|""|""|""|""|""|""|""
"21FLBROW"|"2"|"26.3277"|""|"-80.13158"|""|"3226F5"|"190909-10:40-2S"|"Sample"|"09/09/2019 10:40:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6422754"|"Ammonia (N)"|"0.077"|""|"mg/L"|"0.008"|"0.032"|""|"Dissolved"|"E46053"|""|""
"21FLBROW"|"14"|"26.16428"|""|"-80.25662"|""|"3273"|"181106-09:55-14F"|"Field"|"11/06/2018 09:55:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6425709"|"pH"|"7.53"|""|"SU"|""|""|""|""|""|"OPO4: J qualifier due to high associated matrix spike recovery. Result may have positive bias due to matrix effects (reference PAL#227)."|""
"21FLBROW"|"31"|"25.9642"|""|"-80.31062"|""|"3283"|"170501-11:20-31F"|"Field"|"05/01/2017 11:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6430636"|"Dissolved Oxygen"|"6.66"|""|"mg/L"|""|""|""|""|""|""|""
"21FLBROW"|"89"|"26.229646"|""|"-80.281948"|""|"3270"|"190528-12:00-89S"|"Sample"|"05/28/2019 12:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6428601"|"Phosphorus- Total"|"0.015"|""|"mg/L"|"0.015"|"0.06"|"U"|"Total"|"E46053"|""|""
"21FLBROW"|"89"|"26.229646"|""|"-80.281948"|""|"3270"|"190528-12:00-89S"|"Sample"|"05/28/2019 12:00:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6427156"|"Orthophosphate (P)"|"0.008"|""|"mg/L"|"0.003"|"0.012"|"I"|"Dissolved"|"E46053"|""|""
"21FLBROW"|""|""|""|""|""|""|"170307-08:40-EB"|"Equipment Blank"|"03/07/2017 08:40:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"6424484"|"Ammonia (N)"|"0.016"|""|"mg/L"|"0.016"|"0.064"|"U"|"Dissolved"|"E46053"|"TP, TKN, TN, and TON data have been qualified with a ?, indicating that the presence or absence of the analyte cannot be accurately determined.  Do not use TP, TKN, TN, or TON data (reference PAL#272 and 273)."|""
"21FLBROW"|""|""|""|""|""|""|"170307-08:40-EB"|"Equipment Blank"|"03/07/2017 08:40:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"6428009"|"Chlorophyll a- corrected"|"0.059"|""|"ug/L"|"0.059"|"0.236"|"U"|"Total"|"E46053"|""|""
"21FLBROW"|"23"|"26.14965"|""|"-80.44182"|""|"3279"|"180625-09:25-23F"|"Field"|"06/25/2018 09:25:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6428422"|"Dissolved Oxygen"|"3.09"|""|"mg/L"|""|""|""|""|""|"Turbidity: J qualifier due to low precision (relative percent difference exceeds limits) between sample and associated field duplicate results (reference PAL#218). TKN: J qualifier due to low associated matrix spike recovery. Result may have negative bias due to matrix effects (reference PAL#223)."|""
"21FLBROW"|"23"|"26.14965"|""|"-80.44182"|""|"3279"|"180625-09:25-23F"|"Field"|"06/25/2018 09:25:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6427333"|"Temperature, Water"|"29.7"|""|"deg C"|""|""|""|""|""|"Turbidity: J qualifier due to low precision (relative percent difference exceeds limits) between sample and associated field duplicate results (reference PAL#218). TKN: J qualifier due to low associated matrix spike recovery. Result may have negative bias due to matrix effects (reference PAL#223)."|""
"21FLBROW"|""|""|""|""|""|""|"191118-09:20-EB"|"Equipment Blank"|"11/18/2019 09:20:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"6424109"|"Ammonia (N)"|"0.008"|""|"mg/L"|"0.008"|"0.032"|"U"|"Dissolved"|"E46053"|""|""
"21FLBROW"|""|""|""|""|""|""|"191118-09:20-EB"|"Equipment Blank"|"11/18/2019 09:20:00"|"QCMatrix-Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|""|""|""|""|""|"6426323"|"Nitrogen- Total Kjeldahl"|"0.087"|""|"mg/L"|"0.087"|"0.348"|"U"|"Total"|"E46053"|""|""
"21FLBROW"|"37"|"26.13877"|""|"-80.10807"|""|"3226G2"|"170710-13:10-37F"|"Field"|"07/10/2017 13:10:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6426657"|"Temperature, Water"|"31.9"|""|"deg C"|""|""|""|""|""|""|""
"21FLBROW"|"124"|"26.06565"|""|"-80.21588"|""|"3281"|"180625-09:18-124S"|"Sample"|"06/25/2018 09:18:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6423185"|"Ammonia (N)"|"0.269"|""|"mg/L"|"0.02"|"0.08"|""|"Dissolved"|"E46053"|""|""
"21FLBROW"|"124"|"26.06565"|""|"-80.21588"|""|"3281"|"180625-09:18-124S"|"Sample"|"06/25/2018 09:18:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6428474"|"Turbidity"|"2.5"|""|"NTU"|"0.1"|"0.4"|""|""|"E46053"|""|""
"21FLBROW"|"124"|"26.06565"|""|"-80.21588"|""|"3281"|"180625-09:18-124S"|"Sample"|"06/25/2018 09:18:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6425748"|"Orthophosphate (P)"|"0.013"|""|"mg/L"|"0.003"|"0.012"|""|"Dissolved"|"E46053"|""|""
"21FLBROW"|"5"|"26.22162"|""|"-80.10303"|""|"3226G1"|"200218-12:05-5S"|"Sample"|"02/18/2020 12:05:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6430688"|"Nitrogen- Total Kjeldahl"|"0.417"|""|"mg/L"|"0.087"|"0.348"|""|"Total"|"E46053"|""|""
"21FLBROW"|"4"|"26.35132"|""|"-80.28333"|""|"3264"|"200226-12:30-4F"|"Field"|"02/26/2020 12:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6429733"|"Temperature, Water"|"24.9"|""|"deg C"|""|""|""|""|""|""|""
"21FLBROW"|"11"|"26.1733"|""|"-80.17093"|""|"3274"|"180829-10:40-11S"|"Sample"|"08/29/2018 10:40:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6429690"|"Orthophosphate (P)"|"0.003"|""|"mg/L"|"0.003"|"0.012"|"U"|"Dissolved"|"E46053"|""|""
"21FLBROW"|"122"|"26.09983"|""|"-80.25017"|""|"3277C"|"180829-08:50-122S"|"Sample"|"08/29/2018 08:50:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"6425994"|"Chlorophyll a- corrected"|"2.92"|""|"ug/L"|"0.136"|"0.544"|""|"Total"|"E46053"|""|""
"21FLBROW"|"110"|"26.23132"|""|"-80.12687"|""|"3271"|"201208-09:06-110S"|"Sample"|"12/08/2020 09:06:00"|"AQUEOUS-Surface Water"|"Intermediate Grab"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"7669341"|"Ammonia (N)"|"0.232"|""|"mg/L"|"0.008"|"0.032"|""|"Dissolved"|"E46053"|"0"|""
"21FLBROW"|"121"|"26.13533"|""|"-80.20202"|""|"3276"|"200916-12:25-121F"|"Field"|"09/16/2020 12:25:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"BROWARD COUNTY DEP"|"0.5"|"m"|""|""|""|"7669268"|"Temperature, Water"|"29.3"|""|"deg C"|""|""|""|""|""|"0"|""
