Requested report - WIN WAVES
ORGANIZATION ID = 21FLBBAP PROJECT ID - PROJECT NAME = JTDIEOFF - Julia Tuttle Die-Off Monitoring DEP ANALYTE GROUP = General Physical-Chemical | Biological | Nutrients DEP ANALYTE NAME - UNIT = Ammonia (N) - mg/L | Nitrogen- Total Kjeldahl - mg/L | Nitrate-Nitrite (N) - mg/L | pH - SU | Phosphorus- Total - mg/L | Salinity - PSU | Chlorophyll a, free of pheophytin - ug/L | Dissolved Oxygen - mg/L | Temperature, Water - deg C | Chlorophyll a- uncorrected - ug/L | Chlorophyll a- corrected - ug/L | Ammonia- Un-ionized (NH3) - mg/L
Report Run on APRIL 30, 2025 The data you are accessing are from the WIN Warehouse.  The WIN Warehouse is refreshed on a weekly basis with new data that are submitted to WIN.  The refresh process occurs on the weekend; data uploaded to WIN through each Friday are available in the WIN Warehouse by the following Monday.  WIN replaces Florida STORET as an active data repository.  Florida STORET data are accessible through STORET Public Access (SPA). The following data met your selection criteria
"Organization ID"|"Monitoring Location ID"|"Org Decimal Latitude"|"Org Latitude (DD MM SS.SSSS)"|"Org Decimal Longitude"|"Org Longitude (DD MM SS.SSSS)"|"WBID"|"Activity ID"|"Activity Type"|"Activity Start Date Time"|"Matrix"|"Sample Collection Type"|"Sampling Agency Name"|"Activity Depth"|"Activity Depth Unit"|"Activity Top Depth"|"Activity Bottom Depth"|"Activity Depth Top Bottom Unit"|"DEP Result ID"|"DEP Analyte Name"|"DEP Result Value Number"|"DEP Result Value Text"|"DEP Result Unit"|"DEP MDL"|"DEP PQL"|"Value Qualifier"|"Sample Fraction"|"Lab ID"|"Result Comments"|"Audit Censored Decisions"
"21FLBBAP"|"CWA2"|"25.7513"|""|"-80.1585"|""|"3226H3"|"CWA2-08/17/21"|"Sample"|"08/17/2021 09:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.411"|"m"|""|""|""|"9082998"|"Ammonia (N)"|"0.022"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"CWA2"|"25.7513"|""|"-80.1585"|""|"3226H3"|"CWA2-08/17/21"|"Sample"|"08/17/2021 09:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.411"|"m"|""|""|""|"9083405"|"Nitrogen- Total Kjeldahl"|"0.47"|""|"mg/L"|"0.16"|"0.4"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"CWA2"|"25.7513"|""|"-80.1585"|""|"3226H3"|"CWA2-08/17/21"|"Sample"|"08/17/2021 09:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.411"|"m"|""|""|""|"9083422"|"Chlorophyll a, free of pheophytin"|"1.4"|""|"ug/L"|"0.06"|"0.18"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"CWA2"|"25.7513"|""|"-80.1585"|""|"3226H3"|"CWA2-08/17/21"|"Sample"|"08/17/2021 09:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.411"|"m"|""|""|""|"9083111"|"Phosphorus- Total"|"0.012"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"BB14"|"25.83"|""|"-80.1586"|""|"3226H6"|"BB14-06/08/21-FP1"|"Field"|"06/08/2021 12:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.558"|"m"|""|""|""|"9075759"|"Dissolved Oxygen"|"6.44"|""|"mg/L"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"BB14"|"25.83"|""|"-80.1586"|""|"3226H6"|"BB14-06/08/21-FP1"|"Field"|"06/08/2021 12:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.558"|"m"|""|""|""|"9075618"|"pH"|"7.84"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"BH22"|"25.7597"|""|"-80.1776"|""|"3226H3"|"BH22-08/17/21"|"Sample"|"08/17/2021 10:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.59"|"m"|""|""|""|"9082795"|"Nitrate-Nitrite (N)"|"0.015"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"BB14"|"25.83"|""|"-80.1586"|""|"3226H6"|"BB14-06/08/21-FP1"|"Field"|"06/08/2021 12:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.558"|"m"|""|""|""|"9075903"|"Temperature, Water"|"29.252"|""|"deg C"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"JT66"|"25.8165"|""|"-80.147"|""|"3226H6"|"JT66-08/02/21"|"Sample"|"08/03/2021 10:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2"|"ft"|""|""|""|"9073734"|"Nitrate-Nitrite (N)"|"0.004"|""|"mg/L"|"0.004"|"0.01"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|"JT66"|"25.8165"|""|"-80.147"|""|"3226H6"|"JT66-08/02/21"|"Sample"|"08/03/2021 10:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2"|"ft"|""|""|""|"9073763"|"Nitrogen- Total Kjeldahl"|"0.35"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"JT66"|"25.8165"|""|"-80.147"|""|"3226H6"|"JT66-08/02/21"|"Sample"|"08/03/2021 10:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2"|"ft"|""|""|""|"9073655"|"Chlorophyll a, free of pheophytin"|"2.8"|""|"ug/L"|"0.12"|"0.36"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"BH22"|"25.7597"|""|"-80.1776"|""|"3226H3"|"BH22-08/17/21"|"Sample"|"08/17/2021 10:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.59"|"m"|""|""|""|"9083384"|"Ammonia (N)"|"0.018"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"JT66"|"25.8165"|""|"-80.147"|""|"3226H6"|"JT66-07/08/21"|"Sample"|"07/08/2021 12:55:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.414"|"m"|""|""|""|"9074840"|"Chlorophyll a, free of pheophytin"|"1.9"|""|"ug/L"|"0.06"|"0.18"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"MRSC"|"25.8072"|""|"-80.2599"|""|"3288"|"MRSCS-08/17/21"|"Sample"|"08/17/2021 10:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.063"|"m"|""|""|""|"9083019"|"Chlorophyll a, free of pheophytin"|"0.83"|""|"ug/L"|"0.063"|"0.19"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"MRSC"|"25.8072"|""|"-80.2599"|""|"3288"|"MRSCS-08/17/21"|"Sample"|"08/17/2021 10:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.063"|"m"|""|""|""|"9083021"|"Nitrate-Nitrite (N)"|"0.15"|""|"mg/L"|"0.004"|"0.01"|"Y"|"Total"|"E31780"|"The sample was received unpreserved: pH > 2.  Sample preserved in laboratory."|""
"21FLBBAP"|"MRSC"|"25.8072"|""|"-80.2599"|""|"3288"|"MRSCS-08/17/21"|"Sample"|"08/17/2021 10:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.063"|"m"|""|""|""|"9083504"|"Ammonia (N)"|"0.54"|""|"mg/L"|"0.02"|"0.05"|"Y"|"Total"|"E31780"|"The sample was received unpreserved: pH > 2.  Sample preserved in laboratory."|""
"21FLBBAP"|"MRSC"|"25.8072"|""|"-80.2599"|""|"3288"|"MRSCS-08/17/21"|"Sample"|"08/17/2021 10:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.063"|"m"|""|""|""|"9083276"|"Nitrogen- Total Kjeldahl"|"1.2"|""|"mg/L"|"0.08"|"0.2"|"Y"|"Total"|"E31780"|"The sample was received unpreserved: pH > 2.  Sample preserved in laboratory."|""
"21FLBBAP"|"MRSC"|"25.8072"|""|"-80.2599"|""|"3288"|"MRSCS-08/17/21"|"Sample"|"08/17/2021 10:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.063"|"m"|""|""|""|"9082941"|"Phosphorus- Total"|"0.011"|""|"mg/L"|"0.002"|"0.005"|"Y"|"Total"|"E31780"|"Total-P:  The sample was received unpreserved: pH > 2.  Sample preserved in laboratory."|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03B-08/02/21"|"Sample"|"08/02/2021 10:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"9"|"ft"|""|""|""|"9073232"|"Chlorophyll a, free of pheophytin"|"3.5"|""|"ug/L"|"0.13"|"0.38"|"Q"|"Total"|"E31780"|"See nonconformance report #8965 and #8969"|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03B-08/02/21"|"Sample"|"08/02/2021 10:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"9"|"ft"|""|""|""|"9073263"|"Nitrogen- Total Kjeldahl"|"0.6"|""|"mg/L"|"0.16"|"0.4"|"J"|"Total"|"E31780"|"Refer to the Lab Analysis Report for an explanation of QC Codes."|""
"21FLBBAP"|"CWA4"|"25.758"|""|"-80.1677"|""|"3226H3"|"CWA4-07/19/21"|"Sample"|"07/19/2021 09:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.561"|"m"|""|""|""|"9082722"|"Ammonia (N)"|"0.012"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"CWA4"|"25.758"|""|"-80.1677"|""|"3226H3"|"CWA4-07/19/21"|"Sample"|"07/19/2021 09:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.561"|"m"|""|""|""|"9082451"|"Phosphorus- Total"|"0.007"|""|"mg/L"|"0.004"|"0.01"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"JT66"|"25.8165"|""|"-80.147"|""|"3226H6"|"JT66-07/08/21"|"Sample"|"07/08/2021 12:55:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.414"|"m"|""|""|""|"9074355"|"Ammonia (N)"|"0.008"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03B-08/02/21"|"Sample"|"08/02/2021 10:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"9"|"ft"|""|""|""|"9073117"|"Nitrate-Nitrite (N)"|"0.08"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"JT66"|"25.8165"|""|"-80.147"|""|"3226H6"|"JT66-07/08/21"|"Sample"|"07/08/2021 12:55:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.414"|"m"|""|""|""|"9074479"|"Nitrogen- Total Kjeldahl"|"0.29"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03B-08/02/21"|"Sample"|"08/02/2021 10:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"9"|"ft"|""|""|""|"9073911"|"Ammonia (N)"|"0.11"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"CWA4"|"25.758"|""|"-80.1677"|""|"3226H3"|"CWA4-07/19/21"|"Sample"|"07/19/2021 09:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.561"|"m"|""|""|""|"9081873"|"Nitrogen- Total Kjeldahl"|"0.3"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"JT66"|"25.8165"|""|"-80.147"|""|"3226H6"|"JT66-07/08/21"|"Sample"|"07/08/2021 12:55:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.414"|"m"|""|""|""|"9074515"|"Phosphorus- Total"|"0.01"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"CWA4"|"25.758"|""|"-80.1677"|""|"3226H3"|"CWA4-07/19/21"|"Sample"|"07/19/2021 09:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.561"|"m"|""|""|""|"9082559"|"Nitrate-Nitrite (N)"|"0.012"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"CWA4"|"25.758"|""|"-80.1677"|""|"3226H3"|"CWA4-07/19/21"|"Sample"|"07/19/2021 09:25:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.561"|"m"|""|""|""|"9082596"|"Chlorophyll a, free of pheophytin"|"0.71"|""|"ug/L"|"0.06"|"0.18"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"LR03"|"25.8468"|""|"-80.1829"|""|"3226H6"|"LR03B-08/02/21"|"Sample"|"08/02/2021 10:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"9"|"ft"|""|""|""|"9073637"|"Phosphorus- Total"|"0.041"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"MRRB"|"25.7698"|""|"-80.18085"|""|"3226H3"|"MRRB-08/17/21-FP1"|"Field"|"08/17/2021 10:55:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.04"|"m"|""|""|""|"9082937"|"pH"|"7.91"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"MRRB"|"25.7698"|""|"-80.18085"|""|"3226H3"|"MRRB-08/17/21-FP1"|"Field"|"08/17/2021 10:55:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.04"|"m"|""|""|""|"9083437"|"Temperature, Water"|"30.04"|""|"deg C"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"MRRB"|"25.7698"|""|"-80.18085"|""|"3226H3"|"MRRB-08/17/21-FP1"|"Field"|"08/17/2021 10:55:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.04"|"m"|""|""|""|"9083358"|"Dissolved Oxygen"|"5.94"|""|"mg/L"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"JT66"|"25.8165"|""|"-80.147"|""|"3226H6"|"JT66-07/08/21"|"Sample"|"07/08/2021 12:55:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.414"|"m"|""|""|""|"9074779"|"Nitrate-Nitrite (N)"|"0.004"|""|"mg/L"|"0.004"|"0.01"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ05A"|"25.80939"|""|"-80.13521"|""|"3226H6"|"WQ05A-07/08/21"|"Sample"|"07/08/2021 12:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.641"|"m"|""|""|""|"9074418"|"Ammonia (N)"|"0.009"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ01"|"25.849"|""|"-80.1716"|""|"3226H5"|"WQ01-07/07/21"|"Sample"|"07/07/2021 12:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.385"|"m"|""|""|""|"9075243"|"Nitrate-Nitrite (N)"|"0.012"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ01"|"25.849"|""|"-80.1716"|""|"3226H5"|"WQ01-07/07/21"|"Sample"|"07/07/2021 12:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.385"|"m"|""|""|""|"9075984"|"Nitrogen- Total Kjeldahl"|"0.31"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ05A"|"25.80939"|""|"-80.13521"|""|"3226H6"|"WQ05A-07/08/21"|"Sample"|"07/08/2021 12:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.641"|"m"|""|""|""|"9074687"|"Phosphorus- Total"|"0.013"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"RB1A"|"25.7524"|""|"-80.1954"|""|"3226H3"|"RB1A-07/19/21-FP1"|"Field"|"07/19/2021 11:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.999"|"m"|""|""|""|"9082382"|"pH"|"7.93"|""|"SU"|""|""|""|""|""|""|""
"21FLBBAP"|"RB1A"|"25.7524"|""|"-80.1954"|""|"3226H3"|"RB1A-07/19/21-FP1"|"Field"|"07/19/2021 11:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.999"|"m"|""|""|""|"9082153"|"Temperature, Water"|"30.289"|""|"deg C"|""|""|""|""|""|""|""
"21FLBBAP"|"RB1A"|"25.7524"|""|"-80.1954"|""|"3226H3"|"RB1A-07/19/21-FP1"|"Field"|"07/19/2021 11:45:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.999"|"m"|""|""|""|"9082274"|"Dissolved Oxygen"|"6.04"|""|"mg/L"|""|""|""|""|""|""|""
"21FLBBAP"|"WQ05A"|"25.80939"|""|"-80.13521"|""|"3226H6"|"WQ05A-07/08/21"|"Sample"|"07/08/2021 12:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.641"|"m"|""|""|""|"9074319"|"Nitrate-Nitrite (N)"|"0.011"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ05A"|"25.80939"|""|"-80.13521"|""|"3226H6"|"WQ05A-07/08/21"|"Sample"|"07/08/2021 12:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.641"|"m"|""|""|""|"9074913"|"Chlorophyll a, free of pheophytin"|"7.2"|""|"ug/L"|"0.24"|"0.72"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ01"|"25.849"|""|"-80.1716"|""|"3226H5"|"WQ01-07/07/21"|"Sample"|"07/07/2021 12:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.385"|"m"|""|""|""|"9075716"|"Ammonia (N)"|"0.017"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ05A"|"25.80939"|""|"-80.13521"|""|"3226H6"|"WQ05A-07/08/21"|"Sample"|"07/08/2021 12:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.641"|"m"|""|""|""|"9074793"|"Nitrogen- Total Kjeldahl"|"0.3"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ01"|"25.849"|""|"-80.1716"|""|"3226H5"|"WQ01-07/07/21"|"Sample"|"07/07/2021 12:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.385"|"m"|""|""|""|"9075585"|"Chlorophyll a, free of pheophytin"|"1.9"|""|"ug/L"|"0.067"|"0.2"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ01"|"25.849"|""|"-80.1716"|""|"3226H5"|"WQ01-07/07/21"|"Sample"|"07/07/2021 12:40:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.385"|"m"|""|""|""|"9075830"|"Phosphorus- Total"|"0.012"|""|"mg/L"|"0.004"|"0.01"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ02"|"25.8533"|""|"-80.1455"|""|"3226H5"|"WQ02-06/08/21"|"Sample"|"06/08/2021 15:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.27"|"m"|""|""|""|"9074979"|"Nitrogen- Total Kjeldahl"|"0.36"|""|"mg/L"|"0.16"|"0.4"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ02"|"25.8533"|""|"-80.1455"|""|"3226H5"|"WQ02-06/08/21"|"Sample"|"06/08/2021 15:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.27"|"m"|""|""|""|"9075249"|"Chlorophyll a, free of pheophytin"|"0.8"|""|"ug/L"|"0.06"|"0.18"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ02"|"25.8533"|""|"-80.1455"|""|"3226H5"|"WQ02-06/08/21"|"Sample"|"06/08/2021 15:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.27"|"m"|""|""|""|"9075954"|"Ammonia (N)"|"0.006"|""|"mg/L"|"0.002"|"0.005"|""|"Total"|"E31780"|""|""
"21FLBBAP"|"JT61"|"25.8169"|""|"-80.1782"|""|"3226H6"|"JT61-07/07/21-FP1"|"Field"|"07/07/2021 11:50:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.492"|"m"|""|""|""|"9075483"|"Temperature, Water"|"29.025"|""|"deg C"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"WQ04"|"25.826"|""|"-80.1341"|""|"3226H6"|"WQ04-08/02/21-FP1"|"Field"|"08/03/2021 11:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"7"|"ft"|""|""|""|"9073513"|"pH"|"7.83"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"JT61"|"25.8169"|""|"-80.1782"|""|"3226H6"|"JT61-07/07/21-FP1"|"Field"|"07/07/2021 11:50:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.492"|"m"|""|""|""|"9075923"|"pH"|"7.85"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"WQ05A"|"25.80939"|""|"-80.13521"|""|"3226H6"|"WQ05A-07/08/21-FP1"|"Field"|"07/08/2021 12:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.641"|"m"|""|""|""|"9074786"|"Dissolved Oxygen"|"6.69"|""|"mg/L"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"WQ02"|"25.8533"|""|"-80.1455"|""|"3226H5"|"WQ02-06/08/21"|"Sample"|"06/08/2021 15:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.27"|"m"|""|""|""|"9076063"|"Nitrate-Nitrite (N)"|"0.004"|""|"mg/L"|"0.004"|"0.01"|"U"|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ02"|"25.8533"|""|"-80.1455"|""|"3226H5"|"WQ02-06/08/21"|"Sample"|"06/08/2021 15:30:00"|"AQUEOUS-Surface Water"|"Direct Grab"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"2.27"|"m"|""|""|""|"9075382"|"Phosphorus- Total"|"0.009"|""|"mg/L"|"0.004"|"0.01"|"I"|"Total"|"E31780"|""|""
"21FLBBAP"|"WQ04"|"25.826"|""|"-80.1341"|""|"3226H6"|"WQ04-08/02/21-FP1"|"Field"|"08/03/2021 11:20:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"7"|"ft"|""|""|""|"9073860"|"Temperature, Water"|"32.034"|""|"deg C"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"WQ05A"|"25.80939"|""|"-80.13521"|""|"3226H6"|"WQ05A-07/08/21-FP1"|"Field"|"07/08/2021 12:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.641"|"m"|""|""|""|"9074348"|"Temperature, Water"|"30.403"|""|"deg C"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"JT61"|"25.8169"|""|"-80.1782"|""|"3226H6"|"JT61-07/07/21-FP1"|"Field"|"07/07/2021 11:50:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"0.492"|"m"|""|""|""|"9075979"|"Dissolved Oxygen"|"6.84"|""|"mg/L"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
"21FLBBAP"|"WQ05A"|"25.80939"|""|"-80.13521"|""|"3226H6"|"WQ05A-07/08/21-FP1"|"Field"|"07/08/2021 12:30:00"|"AQUEOUS-Surface Water"|"Field Testing-Discrete"|"FDEP BISCAYNE BAY AQUATIC PRESERVES"|"1.641"|"m"|""|""|""|"9074640"|"pH"|"7.82"|""|"SU"|""|""|"J"|""|""|"There are no calibration or verification records for sampling event"|""
