"","source","site","datetime","value","units","latitude","longitude","sample_depth"
"...11592","DEP","ILW119","12/19/2024 14:30:00",0.02984,"mg/L",26.6994667,-80.0301333,0.5
"...11593","DEP","BAK025","07/11/2024 16:05:00",0.02984,"mg/L",25.88526,-80.11218,0.5
"...11594","DEP","JUP120","10/02/2024 13:30:00",0.1949,"mg/L",26.943797,-80.069106,0.5
"...11595","DEP","HIL057","11/11/2024 07:35:00",0.04655,"mg/L",26.2478667,-80.0782167,0.5
"...11596","DEP","BOY094","10/14/2024 10:05:00",0.04128,"mg/L",26.56462,-80.02833333,0.5
"...11597","DEP","BOY091","11/21/2024 09:10:00",0.02984,"mg/L",26.54502,-80.0356,0.5
"...11598","DEP","GOC007","08/22/2024 15:20:00",0.04658,"mg/L",25.8463667,-80.1032333,0.5
"...11599","DEP","HIL055","07/10/2024 16:05:00",0.0614,"mg/L",26.21693,-80.0862,0.5
"...11600","DEP","PEV047","08/08/2024 15:20:00",0.05575,"mg/L",26.1484,-80.0952,0.5
"...11601","DEP","STL167","08/13/2024 08:55:00",0.02984,"mg/L",27.099317,-80.124467,0.5
"...11602","DEP","JUP128","12/11/2024 07:15:00",0.02984,"mg/L",27.023567,-80.06655,0.5
"...11603","DEP","HIL056","07/10/2024 15:55:00",0.05533,"mg/L",26.2286833,-80.0838167,0.5
"...11604","DEP","JUP128","10/02/2024 11:35:00",0.02984,"mg/L",27.023567,-80.06655,0.5
"...11605","DEP","BOC081","12/02/2024 14:25:00",0.02984,"mg/L",26.35,-80.04943,0.5
"...11606","DEP","ILW113","11/20/2024 15:20:00",0.02984,"mg/L",26.77245,-80.02535,0.5
"...11607","DEP","ILW112","12/19/2024 13:40:00",0.02984,"mg/L",26.76794,-80.030381,0.5
"...11608","DEP","GOC001","07/09/2024 14:30:00",0.04422,"mg/L",25.75649,-80.128425,0.5
"...11609","DEP","BAK023","12/18/2024 13:40:00",0.03377,"mg/L",25.9,-80.11472,0.5
"...11610","DEP","HIL063","08/01/2024 09:05:00",0.02984,"mg/L",26.254,-80.0571,0.5
"...11611","DEP","BAK020","08/07/2024 13:45:00",0.1734,"mg/L",25.9,-80.119714,0.5
"...11612","DEP","HIL052","12/08/2024 16:50:00",0.02984,"mg/L",26.25208,-80.080197,0.5
"...11613","DEP","GOC006","11/12/2024 09:00:00",0.02984,"mg/L",25.7341421,-80.1002392,0.5
"...11614","DEP","ILW116","10/03/2024 12:10:00",0.02984,"mg/L",26.72168,-80.0315,0.5
"...11615","DEP","JUP122","09/17/2024 12:35:00",0.2131,"mg/L",26.93929,-80.069106,0.5
"...11616","DEP","BAK027","09/13/2024 08:40:00",0.02984,"mg/L",25.86261,-80.10401,0.5
"...11617","DEP","GOC002","12/05/2024 14:30:00",0.02984,"mg/L",25.761,-80.128425,0.5
"...11618","DEP","BOY097","10/14/2024 11:15:00",0.02984,"mg/L",26.50847,-80.03366667,0.5
"...11619","DEP","BOC074","09/11/2024 07:25:00",0.03934,"mg/L",26.32565,-80.0722167,0.5
"...11620","DEP","GOC003","09/22/2024 15:55:00",0.03581,"mg/L",25.76026,-80.12362,0.5
"...11621","DEP","BAK027","07/11/2024 16:35:00",0.02984,"mg/L",25.86261,-80.10401,0.5
"...11622","DEP","ILW110","12/19/2024 13:10:00",0.02984,"mg/L",26.772447,-80.030381,0.5
"...11623","DEP","BOC082","10/25/2024 09:20:00",0.04617,"mg/L",26.35451,-80.05444,0.5
"...11624","DEP","JUP120","12/11/2024 09:00:00",0.0638,"mg/L",26.943797,-80.069106,0.5
"...11625","DEP","PEV050","11/14/2024 11:05:00",0.4546,"mg/L",26.0163,-80.087,0.5
"...11626","DEP","BOY100","11/21/2024 08:15:00",0.02984,"mg/L",26.60867,-80.02316667,0.5
"...11627","DEP","GOC013","11/12/2024 10:15:00",0.02984,"mg/L",25.74194,-80.08113,0.5
"...11628","DEP","STL162","07/15/2024 09:35:00",0.2112,"mg/L",27.162524,-80.148663,0.5
"...11629","DEP","ILW111","08/15/2024 09:00:00",0.02984,"mg/L",26.77696,-80.030381,0.5
"...11630","DEP","STL169","09/16/2024 12:00:00",0.2414,"mg/L",27.15402,-80.14882,0.5
"...11631","DEP","PEV043","11/14/2024 09:40:00",0.09952,"mg/L",26.09301,-80.09234,0.5
"...11632","DEP","HIL054","08/01/2024 09:25:00",0.02984,"mg/L",26.28915,-80.0751167,0.5
"...11633","DEP","STL170","07/15/2024 09:05:00",0.02984,"mg/L",27.13447,-80.13192,0.5
"...11634","DEP","GOC012","10/15/2024 10:00:00",0.08604,"mg/L",25.73743,-80.08611,0.5
"...11635","DEP","STL162","09/16/2024 12:10:00",0.254,"mg/L",27.162524,-80.148663,0.5
"...11636","DEP","JUP120","08/14/2024 08:30:00",0.1708,"mg/L",26.943797,-80.069106,0.5
"...11637","DEP","HIL060","11/11/2024 09:15:00",0.02984,"mg/L",26.254,-80.0621,0.5
"...11638","DEP","BAK024","12/18/2024 12:40:00",0.02984,"mg/L",25.872983,-80.1045,0.5
"...11639","DEP","BAK032","11/15/2024 08:15:00",0.04318,"mg/L",25.9149,-80.086083,0.5
"...11640","DEP","BOY100","10/14/2024 09:40:00",0.02984,"mg/L",26.60867,-80.02316667,0.5
"...11641","DEP","JUP123","09/17/2024 12:15:00",0.1455,"mg/L",26.9438,-80.06407,0.5
"...11642","DEP","PEV042","08/08/2024 14:25:00",0.02984,"mg/L",26.08849,-80.097333,0.5
"...11643","DEP","JUP121","12/11/2024 08:30:00",0.02984,"mg/L",26.94831,-80.069106,0.5
"...11644","DEP","BOY092","08/12/2024 08:05:00",0.02984,"mg/L",26.54954,-80.040578,0.5
"...11645","DEP","BAK030","07/11/2024 14:20:00",0.1423,"mg/L",25.92075,-80.08608,0.5
"...11646","DEP","PEV045","11/14/2024 09:05:00",0.05214,"mg/L",26.112067,-80.098833,0.5
"...11647","DEP","GOC011","08/22/2024 13:50:00",0.04321,"mg/L",25.71883,-80.10008,0.5
"...11648","DEP","PEV041","09/03/2024 12:45:00",0.136,"mg/L",26.09752,-80.097333,0.5
"...11649","DEP","PEV052","10/28/2024 08:30:00",0.02984,"mg/L",26.01179,-80.087,0.5
"...11650","DEP","BOC070","12/02/2024 13:15:00",0.04981,"mg/L",26.335761,-80.069389,0.5
"...11651","DEP","BAK033","08/07/2024 11:35:00",0.02984,"mg/L",25.92075,-80.08108,0.5
"...11652","DEP","JUP128","08/14/2024 06:55:00",0.02984,"mg/L",27.023567,-80.06655,0.5
"...11653","DEP","BOY096","11/21/2024 08:25:00",0.02984,"mg/L",26.58862,-80.02466667,0.5
"...11654","DEP","STL172","10/02/2024 10:10:00",0.1216,"mg/L",27.12525,-80.1298333,0.5
"...11655","DEP","BAK033","07/11/2024 14:30:00",0.03816,"mg/L",25.92075,-80.08108,0.5
"...11656","DEP","PEV045","09/03/2024 12:55:00",0.06107,"mg/L",26.112067,-80.098833,0.5
"...11657","DEP","BOC071","11/25/2024 08:55:00",0.02984,"mg/L",26.34027,-80.069389,0.5
"...11658","DEP","ILW112","11/20/2024 14:55:00",0.02984,"mg/L",26.76794,-80.030381,0.5
"...11659","DEP","BAK032","12/18/2024 12:15:00",0.02984,"mg/L",25.9149,-80.086083,0.5
"...11660","DEP","BOY101","08/12/2024 08:15:00",0.02984,"mg/L",26.5516,-80.030833,0.5
"...11661","DEP","BAK027","08/07/2024 12:55:00",0.05531,"mg/L",25.86261,-80.10401,0.5
"...11662","DEP","PEV052","12/04/2024 12:05:00",0.02984,"mg/L",26.01179,-80.087,0.5
"...11663","DEP","JUP123","11/19/2024 14:15:00",0.04707,"mg/L",26.9438,-80.06407,0.5
"...11664","DEP","STL170","12/10/2024 08:20:00",0.02984,"mg/L",27.13447,-80.13192,0.5
"...11665","DEP","BOY098","07/17/2024 12:00:00",0.02984,"mg/L",26.422417,-80.05043333,0.5
"...11666","DEP","BAK023","08/07/2024 13:55:00",0.1165,"mg/L",25.9,-80.11472,0.5
"...11667","DEP","BAK024","08/07/2024 13:05:00",0.05051,"mg/L",25.872983,-80.1045,0.5
"...11668","DEP","BAK031","08/07/2024 11:15:00",0.02984,"mg/L",25.92525,-80.086083,0.5
"...11669","DEP","GOC013","08/22/2024 13:00:00",0.03016,"mg/L",25.74194,-80.08113,0.5
"...11670","DEP","BAK021","07/11/2024 15:20:00",0.03966,"mg/L",25.90451,-80.119714,0.5
"...11671","DEP","HIL061","11/11/2024 09:05:00",0.02984,"mg/L",26.25851,-80.0621,0.5
"...11672","DEP","BOC081","09/11/2024 09:05:00",0.02984,"mg/L",26.35,-80.04943,0.5
"...11673","DEP","ILW110","07/17/2024 08:35:00",0.07954,"mg/L",26.772447,-80.030381,0.5
"...11674","DEP","BOC081","10/25/2024 09:40:00",0.02984,"mg/L",26.35,-80.04943,0.5
"...11675","DEP","BOC081","11/25/2024 09:30:00",0.02984,"mg/L",26.35,-80.04943,0.5
"...11676","DEP","PEV040","12/04/2024 13:20:00",0.04078,"mg/L",26.093006,-80.097333,0.5
"...11677","DEP","ILW114","08/15/2024 07:35:00",0.02984,"mg/L",26.69742,-80.0304,0.5
"...11678","DEP","BOY095","10/14/2024 11:25:00",0.02984,"mg/L",26.489417,-80.03825,0.5
"...11679","DEP","BOY090","07/17/2024 10:55:00",0.08636,"mg/L",26.54417,-80.04057,0.5
"...11680","DEP","GOC004","12/05/2024 14:55:00",0.02984,"mg/L",25.76551,-80.128425,0.5
"...11681","DEP","BOC074","10/25/2024 08:05:00",0.1504,"mg/L",26.32565,-80.0722167,0.5
"...11682","DEP","BOY093","08/12/2024 07:35:00",0.03352,"mg/L",26.54051,-80.040578,0.5
"...11683","DEP","BAK020","12/18/2024 13:25:00",0.03643,"mg/L",25.9,-80.119714,0.5
"...11684","DEP","JUP126","07/16/2024 08:20:00",0.02984,"mg/L",27.0115833,-80.0678,0.5
"...11685","DEP","STL161","07/15/2024 10:35:00",0.4148,"mg/L",27.165308,-80.163132,0.5
"...11686","DEP","BOC077","08/19/2024 12:55:00",0.02984,"mg/L",26.309433,-80.07405,0.5
"...11687","DEP","PEV041","12/04/2024 13:45:00",0.02984,"mg/L",26.09752,-80.097333,0.5
"...11688","DEP","BOY098","11/21/2024 10:35:00",0.02984,"mg/L",26.422417,-80.05043333,0.5
"...11689","DEP","HIL052","11/11/2024 07:45:00",0.1307,"mg/L",26.25208,-80.080197,0.5
"...11690","DEP","HIL053","08/01/2024 09:50:00",0.03934,"mg/L",26.25659,-80.07519,0.5
"...11691","DEP","STL170","08/13/2024 08:10:00",0.03789,"mg/L",27.13447,-80.13192,0.5
"...11692","DEP","ILW117","09/18/2024 10:40:00",0.02984,"mg/L",26.6987,-80.016517,0.5
"...11693","DEP","GOC015","07/09/2024 12:45:00",0.03861,"mg/L",25.74646,-80.08611,0.5
"...11694","DEP","GOC008","07/09/2024 15:20:00",0.03117,"mg/L",25.8351833,-80.1092833,0.5
"...11695","DEP","ILW117","11/20/2024 13:40:00",0.02984,"mg/L",26.6987,-80.016517,0.5
"...11696","DEP","JUP129","12/11/2024 07:35:00",0.02984,"mg/L",27.015967,-80.06595,0.5
"...11697","DEP","STL171","07/15/2024 09:45:00",0.1911,"mg/L",27.15983,-80.14485,0.5
"...11698","DEP","STL169","10/02/2024 09:30:00",0.03476,"mg/L",27.15402,-80.14882,0.5
"...11699","DEP","BOC078","08/19/2024 13:05:00",0.02984,"mg/L",26.307717,-80.07425,0.5
"...11700","DEP","HIL061","08/01/2024 09:15:00",0.02984,"mg/L",26.25851,-80.0621,0.5
"...11701","DEP","STL167","12/10/2024 07:35:00",0.02984,"mg/L",27.099317,-80.124467,0.5
"...11702","DEP","BOY091","09/12/2024 09:00:00",0.08007,"mg/L",26.54502,-80.0356,0.5
"...11703","DEP","GOC001","08/22/2024 14:10:00",0.08346,"mg/L",25.75649,-80.128425,0.5
"...11704","DEP","BAK032","10/24/2024 09:25:00",0.09492,"mg/L",25.9149,-80.086083,0.5
"...11705","DEP","STL171","10/02/2024 09:05:00",0.03149,"mg/L",27.15983,-80.14485,0.5
"...11706","DEP","GOC015","11/12/2024 10:25:00",0.02984,"mg/L",25.74646,-80.08611,0.5
"...11707","DEP","STL172","12/10/2024 08:05:00",0.03758,"mg/L",27.12525,-80.1298333,0.5
"...11708","DEP","PEV042","11/14/2024 09:55:00",0.05876,"mg/L",26.08849,-80.097333,0.5
"...11709","DEP","BOY092","07/17/2024 10:25:00",0.02984,"mg/L",26.54954,-80.040578,0.5
"...11710","DEP","BOY094","11/21/2024 08:35:00",0.02984,"mg/L",26.56462,-80.02833333,0.5
"...11711","DEP","JUP126","08/14/2024 07:25:00",0.02984,"mg/L",27.0115833,-80.0678,0.5
"...11712","DEP","GOC015","09/22/2024 14:00:00",0.03802,"mg/L",25.74646,-80.08611,0.5
"...11713","DEP","JUP128","11/19/2024 12:55:00",0.02984,"mg/L",27.023567,-80.06655,0.5
"...11714","DEP","STL172","09/16/2024 11:30:00",0.0874,"mg/L",27.12525,-80.1298333,0.5
"...11715","DEP","GOC014","08/22/2024 12:50:00",0.3165,"mg/L",25.741944,-80.086111,0.5
"...11716","DEP","PEV044","11/14/2024 08:35:00",0.02984,"mg/L",26.159983,-80.090283,0.5
"...11717","DEP","ILW118","08/15/2024 07:25:00",0.04675,"mg/L",26.69683,-80.03033,0.5
"...11718","DEP","PEV053","11/14/2024 11:15:00",0.02984,"mg/L",26.0163,-80.082,0.5
"...11719","DEP","JUP123","08/14/2024 08:15:00",0.1135,"mg/L",26.9438,-80.06407,0.5
"...11720","DEP","PEV053","09/03/2024 11:30:00",0.02984,"mg/L",26.0163,-80.082,0.5
"...11721","DEP","STL171","11/18/2024 14:30:00",0.0813,"mg/L",27.15983,-80.14485,0.5
"...11722","DEP","BOC075","11/25/2024 07:05:00",0.03402,"mg/L",26.2986,-80.074683,0.5
"...11723","DEP","PEV050","08/08/2024 13:10:00",0.2436,"mg/L",26.0163,-80.087,0.5
"...11724","DEP","BAK021","12/18/2024 13:50:00",0.04411,"mg/L",25.90451,-80.119714,0.5
"...11725","DEP","STL172","08/13/2024 08:25:00",0.03015,"mg/L",27.12525,-80.1298333,0.5
"...11726","DEP","JUP125","12/11/2024 08:00:00",0.02984,"mg/L",27.001917,-80.06595,0.5
"...11727","DEP","HIL062","08/01/2024 08:45:00",0.02984,"mg/L",26.24949,-80.0621,0.5
"...11728","DEP","STL165","08/13/2024 06:55:00",0.0546,"mg/L",27.17298,-80.14978,0.5
"...11729","DEP","BOY101","09/12/2024 09:20:00",0.03997,"mg/L",26.5516,-80.030833,0.5
"...11730","DEP","GOC010","09/22/2024 14:48:00",0.02984,"mg/L",25.6591635,-80.0948249,0.5
"...11731","DEP","ILW111","10/03/2024 11:30:00",0.02984,"mg/L",26.77696,-80.030381,0.5
"...11732","DEP","ILW112","08/15/2024 08:25:00",0.02984,"mg/L",26.76794,-80.030381,0.5
"...11733","DEP","BOC070","07/08/2024 14:55:00",0.2299,"mg/L",26.335761,-80.069389,0.5
"...11734","DEP","BOY094","12/19/2024 11:05:00",0.02984,"mg/L",26.56462,-80.02833333,0.5
"...11735","DEP","BOY098","10/14/2024 12:05:00",0.02984,"mg/L",26.422417,-80.05043333,0.5
"...11736","DEP","PEV053","10/28/2024 08:20:00",0.02984,"mg/L",26.0163,-80.082,0.5
"...11737","DEP","JUP123","10/02/2024 13:20:00",0.1574,"mg/L",26.9438,-80.06407,0.5
"...11738","DEP","GOC008","08/22/2024 14:55:00",0.02984,"mg/L",25.8351833,-80.1092833,0.5
"...11739","DEP","BOC075","12/02/2024 11:55:00",0.02984,"mg/L",26.2986,-80.074683,0.5
"...11740","DEP","BOY097","08/12/2024 07:25:00",0.02984,"mg/L",26.50847,-80.03366667,0.5
"...11741","DEP","PEV053","08/08/2024 13:20:00",0.02984,"mg/L",26.0163,-80.082,0.5
"...11742","DEP","BOC080","09/11/2024 08:55:00",0.1072,"mg/L",26.35,-80.054444,0.5
"...11743","DEP","STL163","12/10/2024 09:25:00",0.02984,"mg/L",27.16703,-80.144117,0.5
"...11744","DEP","BAK025","08/07/2024 13:25:00",0.02984,"mg/L",25.88526,-80.11218,0.5
"...11745","DEP","STL166","10/02/2024 08:55:00",0.02984,"mg/L",27.16066,-80.14328,0.5
"...11746","DEP","BOC078","09/11/2024 06:50:00",0.03886,"mg/L",26.307717,-80.07425,0.5
"...11747","DEP","HIL059","07/10/2024 15:10:00",0.07471,"mg/L",26.2561667,-80.0769167,0.5
"...11748","DEP","BAK031","12/18/2024 11:45:00",0.02984,"mg/L",25.92525,-80.086083,0.5
"...11749","DEP","PEV040","08/08/2024 14:35:00",0.06413,"mg/L",26.093006,-80.097333,0.5
"...11750","DEP","BOY092","12/19/2024 10:45:00",0.02984,"mg/L",26.54954,-80.040578,0.5
"...11751","DEP","BOY091","10/14/2024 10:25:00",0.1899,"mg/L",26.54502,-80.0356,0.5
"...11752","DEP","STL170","11/18/2024 13:50:00",0.0417,"mg/L",27.13447,-80.13192,0.5
"...11753","DEP","HIL058","10/16/2024 12:00:00",0.02984,"mg/L",26.19612,-80.091,0.5
"...11754","DEP","BAK029","11/15/2024 10:15:00",0.02984,"mg/L",25.9345,-80.1025,0.5
"...11755","DEP","JUP120","09/17/2024 12:25:00",0.1408,"mg/L",26.943797,-80.069106,0.5
"...11756","DEP","PEV040","10/28/2024 09:35:00",0.09052,"mg/L",26.093006,-80.097333,0.5
"...11757","DEP","BOY095","08/12/2024 07:15:00",0.02984,"mg/L",26.489417,-80.03825,0.5
"...11758","DEP","PEV041","07/22/2024 12:45:00",0.05618,"mg/L",26.09752,-80.097333,0.5
"...11759","DEP","HIL062","11/11/2024 09:35:00",0.02984,"mg/L",26.24949,-80.0621,0.5
"...11760","DEP","PEV046","11/14/2024 10:15:00",0.03925,"mg/L",26.0206,-80.1119,0.5
"...11761","DEP","HIL052","08/01/2024 10:20:00",0.192,"mg/L",26.25208,-80.080197,0.5
"...11762","DEP","HIL055","10/16/2024 11:45:00",0.02984,"mg/L",26.21693,-80.0862,0.5
"...11763","DEP","ILW116","08/15/2024 08:10:00",0.02984,"mg/L",26.72168,-80.0315,0.5
"...11764","DEP","BAK026","10/24/2024 08:50:00",0.03981,"mg/L",25.8757,-80.1049667,0.5
"...11765","DEP","HIL060","10/16/2024 09:15:00",0.03288,"mg/L",26.254,-80.0621,0.5
"...11766","DEP","BOC075","09/11/2024 06:40:00",0.02984,"mg/L",26.2986,-80.074683,0.5
"...11767","DEP","PEV043","09/03/2024 12:35:00",0.03604,"mg/L",26.09301,-80.09234,0.5
"...11768","DEP","BOY099","08/12/2024 07:00:00",0.02984,"mg/L",26.442217,-80.04741667,0.5
"...11769","DEP","PEV053","12/04/2024 11:55:00",0.08384,"mg/L",26.0163,-80.082,0.5
"...11770","DEP","HIL059","08/01/2024 10:00:00",0.07784,"mg/L",26.2561667,-80.0769167,0.5
"...11771","DEP","PEV052","07/22/2024 10:50:00",0.02984,"mg/L",26.01179,-80.087,0.5
"...11772","DEP","ILW115","08/15/2024 07:55:00",0.02984,"mg/L",26.70405,-80.03025,0.5
"...11773","DEP","JUP122","11/19/2024 14:40:00",0.02984,"mg/L",26.93929,-80.069106,0.5
"...11774","DEP","HIL053","11/11/2024 08:20:00",0.02984,"mg/L",26.25659,-80.07519,0.5
"...11775","DEP","HIL062","09/10/2024 15:45:00",0.02984,"mg/L",26.24949,-80.0621,0.5
"...11776","DEP","STL167","10/02/2024 10:35:00",0.09733,"mg/L",27.099317,-80.124467,0.5
"...11777","DEP","ILW113","10/03/2024 11:40:00",0.02984,"mg/L",26.77245,-80.02535,0.5
"...11778","DEP","PEV042","10/28/2024 09:25:00",0.07667,"mg/L",26.08849,-80.097333,0.5
"...11779","DEP","STL166","09/16/2024 12:35:00",0.2637,"mg/L",27.16066,-80.14328,0.5
"...11780","DEP","GOC006","07/09/2024 14:20:00",0.05259,"mg/L",25.7341421,-80.1002392,0.5
"...11781","DEP","GOC012","07/09/2024 13:15:00",0.04879,"mg/L",25.73743,-80.08611,0.5
"...11782","DEP","JUP127","08/14/2024 07:05:00",0.02984,"mg/L",27.01775,-80.07291667,0.5
"...11783","DEP","ILW114","11/20/2024 14:05:00",0.02984,"mg/L",26.69742,-80.0304,0.5
"...11784","DEP","BOC080","11/25/2024 09:20:00",0.02984,"mg/L",26.35,-80.054444,0.5
"...11785","DEP","BOC078","10/25/2024 07:30:00",0.07973,"mg/L",26.307717,-80.07425,0.5
"...11786","DEP","PEV051","10/28/2024 08:00:00",0.148,"mg/L",26.02081,-80.087,0.5
"...11787","DEP","HIL059","09/10/2024 17:05:00",0.03593,"mg/L",26.2561667,-80.0769167,0.5
"...11788","DEP","PEV044","12/04/2024 14:20:00",0.02984,"mg/L",26.159983,-80.090283,0.5
"...11789","DEP","STL169","11/18/2024 14:05:00",0.09508,"mg/L",27.15402,-80.14882,0.5
"...11790","DEP","PEV041","10/28/2024 09:55:00",0.06598,"mg/L",26.09752,-80.097333,0.5
"...11791","DEP","GOC012","09/22/2024 14:30:00",0.02984,"mg/L",25.73743,-80.08611,0.5
"...11792","DEP","BAK029","08/07/2024 14:20:00",0.02984,"mg/L",25.9345,-80.1025,0.5
"...11793","DEP","STL164","09/16/2024 13:00:00",0.1545,"mg/L",27.171165,-80.15104,0.5
"...11794","DEP","HIL051","08/01/2024 09:40:00",0.07194,"mg/L",26.26111,-80.080197,0.5
"...11795","DEP","BOC074","07/08/2024 15:15:00",0.03129,"mg/L",26.32565,-80.0722167,0.5
"...11796","DEP","BOY090","09/12/2024 08:50:00",0.1928,"mg/L",26.54417,-80.04057,0.5
"...11797","DEP","BOC072","09/11/2024 07:40:00",0.04766,"mg/L",26.33125,-80.069389,0.5
"...11798","DEP","BOY095","07/17/2024 11:30:00",0.02984,"mg/L",26.489417,-80.03825,0.5
"...11799","DEP","PEV043","12/04/2024 13:35:00",0.02984,"mg/L",26.09301,-80.09234,0.5
"...11800","DEP","BOC073","08/19/2024 11:50:00",0.02984,"mg/L",26.33576,-80.06438,0.5
"...11801","DEP","HIL062","10/16/2024 09:05:00",0.03656,"mg/L",26.24949,-80.0621,0.5
"...11802","DEP","BOY091","08/12/2024 07:55:00",0.02984,"mg/L",26.54502,-80.0356,0.5
"...11803","DEP","BAK024","09/13/2024 08:25:00",0.03126,"mg/L",25.872983,-80.1045,0.5
"...11804","DEP","PEV051","12/04/2024 11:35:00",0.3213,"mg/L",26.02081,-80.087,0.5
"...11805","DEP","HIL058","11/11/2024 06:55:00",0.06426,"mg/L",26.19612,-80.091,0.5
"...11806","DEP","BOC077","09/11/2024 07:00:00",0.03252,"mg/L",26.309433,-80.07405,0.5
"...11807","DEP","HIL053","12/08/2024 16:15:00",0.02984,"mg/L",26.25659,-80.07519,0.5
"...11808","DEP","ILW119","07/17/2024 07:45:00",0.02984,"mg/L",26.6994667,-80.0301333,0.5
"...11809","DEP","BOC074","08/19/2024 12:25:00",0.02984,"mg/L",26.32565,-80.0722167,0.5
"...11810","DEP","BOC080","10/25/2024 09:30:00",0.09099,"mg/L",26.35,-80.054444,0.5
"...11811","DEP","GOC001","09/22/2024 15:35:00",0.03522,"mg/L",25.75649,-80.128425,0.5
"...11812","DEP","BOC076","07/08/2024 14:35:00",0.1429,"mg/L",26.3369167,-80.0646833,0.5
"...11813","DEP","BOC078","11/25/2024 07:20:00",0.02984,"mg/L",26.307717,-80.07425,0.5
"...11814","DEP","BOY094","07/17/2024 10:15:00",0.04028,"mg/L",26.56462,-80.02833333,0.5
"...11815","DEP","PEV048","07/22/2024 11:45:00",0.02984,"mg/L",25.9724,-80.1098,0.5
"...11816","DEP","BOC082","12/02/2024 14:05:00",0.02984,"mg/L",26.35451,-80.05444,0.5
"...11817","DEP","BAK030","12/18/2024 11:55:00",0.1587,"mg/L",25.92075,-80.08608,0.5
"...11818","DEP","PEV047","10/28/2024 10:25:00",0.05103,"mg/L",26.1484,-80.0952,0.5
"...11819","DEP","HIL061","10/16/2024 09:35:00",0.02984,"mg/L",26.25851,-80.0621,0.5
"...11820","DEP","GOC011","10/15/2024 10:35:00",0.04658,"mg/L",25.71883,-80.10008,0.5
"...11821","DEP","BOC073","07/08/2024 14:45:00",0.1899,"mg/L",26.33576,-80.06438,0.5
"...11822","DEP","PEV044","07/22/2024 13:20:00",0.02984,"mg/L",26.159983,-80.090283,0.5
"...11823","DEP","HIL050","10/16/2024 11:00:00",0.09208,"mg/L",26.256592,-80.080197,0.5
"...11824","DEP","ILW118","09/18/2024 10:55:00",0.03929,"mg/L",26.69683,-80.03033,0.5
"...11825","DEP","BOC070","09/11/2024 07:50:00",0.1885,"mg/L",26.335761,-80.069389,0.5
"...11826","DEP","HIL061","09/10/2024 16:15:00",0.02984,"mg/L",26.25851,-80.0621,0.5
"...11827","DEP","STL165","10/02/2024 08:30:00",0.02984,"mg/L",27.17298,-80.14978,0.5
"...11828","DEP","BOY100","07/17/2024 09:55:00",0.0382,"mg/L",26.60867,-80.02316667,0.5
"...11829","DEP","STL169","12/10/2024 08:40:00",0.09663,"mg/L",27.15402,-80.14882,0.5
"...11830","DEP","BOY096","10/14/2024 09:50:00",0.04467,"mg/L",26.58862,-80.02466667,0.5
"...11831","DEP","STL166","11/18/2024 14:40:00",0.07972,"mg/L",27.16066,-80.14328,0.5
"...11832","DEP","GOC003","07/09/2024 14:50:00",0.03645,"mg/L",25.76026,-80.12362,0.5
"...11833","DEP","BAK032","07/11/2024 14:10:00",0.03046,"mg/L",25.9149,-80.086083,0.5
"...11834","DEP","ILW113","08/15/2024 08:45:00",0.02984,"mg/L",26.77245,-80.02535,0.5
"...11835","DEP","BAK022","12/18/2024 13:10:00",0.02984,"mg/L",25.89549,-80.119714,0.5
"...11836","DEP","BOY090","12/19/2024 10:20:00",0.03039,"mg/L",26.54417,-80.04057,0.5
"...11837","DEP","ILW112","09/18/2024 12:00:00",0.02984,"mg/L",26.76794,-80.030381,0.5
"...11838","DEP","ILW119","08/15/2024 07:45:00",0.02984,"mg/L",26.6994667,-80.0301333,0.5
"...11839","DEP","BAK024","10/24/2024 09:00:00",0.03016,"mg/L",25.872983,-80.1045,0.5
"...11840","DERM_BBWQ","SK05","02/03/2020 10:20:00",1.02,"mg/L",25.9596526,-80.2054001,0.5
"...11841","DERM_BBWQ","CD09","11/05/2020 09:54:00",0.18,"mg/L",25.6658803,-80.4086772,0.5
"...11842","DERM_BBWQ","BB50","11/04/2020 09:20:00",0.51,"mg/L",25.2298977,-80.3767774,0.5
"...11843","DERM_BBWQ","BB15A","12/10/2020 09:00:00",0.25,"mg/L",25.81507571,-80.1752699,0.5
"...11844","DERM_BBWQ","BB17","12/08/2020 09:45:00",0.29,"mg/L",25.802675,-80.1659703,0.5
"...11845","DERM_BBWQ","BISC101","12/09/2020 11:10:00",0.41,"mg/L",25.4783316,-80.320831,0.5
"...11846","DERM_BBWQ","GL02","07/22/2020 11:05:00",0.73,"mg/L",25.5372206,-80.3330313,0.5
"...11847","DERM_BBWQ","PR08","06/01/2020 09:00:00",0.46,"mg/L",25.5870676,-80.5112166,0.5
"...11848","DERM_BBWQ","BB37","02/06/2020 11:10:00",0.08,"mg/L",25.570684,-80.19177,0.5
"...11849","DERM_BBWQ","BS04","05/06/2020 09:10:00",0.62,"mg/L",25.8740728,-80.1814691,0.5
"...11850","DERM_BBWQ","BB14","07/20/2020 09:10:00",0.3,"mg/L",25.8300761,-80.1585673,0.5
"...11851","DERM_BBWQ","BISC122","08/12/2020 10:20:00",0.27,"mg/L",25.4133316,-80.295,0.5
"...11852","DERM_BBWQ","L31E1","12/09/2020 10:25:00",0.35,"mg/L",25.4926466,-80.346775,0.5
"...11853","DERM_BBWQ","BL12","06/01/2020 09:35:00",1.18,"mg/L",25.6610226,-80.4306146,0.5
