"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"...472","MiamiBeach","#3","12/30/2024 12:00:00","Field_Specific_Conductance",52927,"umhos/cm",NA,NA,NA
"...473","MiamiBeach","#3A","12/30/2024 12:00:00","Field_Specific_Conductance",39068,"umhos/cm",NA,NA,NA
"...474","MiamiBeach","#4","12/30/2024 12:00:00","Field_Specific_Conductance",53227,"umhos/cm",NA,NA,NA
"...475","MiamiBeach","#5","12/30/2024 12:00:00","Field_Specific_Conductance",50326,"umhos/cm",NA,NA,NA
"...476","MiamiBeach","#6","12/30/2024 12:00:00","Field_Specific_Conductance",50032,"umhos/cm",NA,NA,NA
"...477","MiamiBeach","#7","12/30/2024 12:00:00","Field_Specific_Conductance",50041,"umhos/cm",NA,NA,NA
"...478","MiamiBeach","#8","12/30/2024 12:00:00","Field_Specific_Conductance",48754,"umhos/cm",NA,NA,NA
"...479","MiamiBeach","#9","12/30/2024 12:00:00","Field_Specific_Conductance",48210,"umhos/cm",NA,NA,NA
"...480","MiamiBeach","#10","12/30/2024 12:00:00","Field_Specific_Conductance",49880,"umhos/cm",NA,NA,NA
"...481","MiamiBeach","#11","12/30/2024 12:00:00","Field_Specific_Conductance",51384,"umhos/cm",NA,NA,NA
"...482","MiamiBeach","#12","12/30/2024 12:00:00","Field_Specific_Conductance",50680,"umhos/cm",NA,NA,NA
"...483","MiamiBeach","#13","12/30/2024 12:00:00","Field_Specific_Conductance",51244,"umhos/cm",NA,NA,NA
"...484","MiamiBeach","#14","12/30/2024 12:00:00","Field_Specific_Conductance",52327,"umhos/cm",NA,NA,NA
"...485","MiamiBeach","#15","12/30/2024 12:00:00","Field_Specific_Conductance",52278,"umhos/cm",NA,NA,NA
"...486","MiamiBeach","#16","12/30/2024 12:00:00","Field_Specific_Conductance",51070,"umhos/cm",NA,NA,NA
"...487","MiamiBeach","#17","12/30/2024 12:00:00","Field_Specific_Conductance",50563,"umhos/cm",NA,NA,NA
"...488","MiamiBeach","#18","12/30/2024 12:00:00","Field_Specific_Conductance",51846,"umhos/cm",NA,NA,NA
"...489","MiamiBeach","#19","12/30/2024 12:00:00","Field_Specific_Conductance",51441,"umhos/cm",NA,NA,NA
"...490","MiamiBeach","#20","12/30/2024 12:00:00","Field_Specific_Conductance",52663,"umhos/cm",NA,NA,NA
"...491","MiamiBeach","#21","12/30/2024 12:00:00","Field_Specific_Conductance",52585,"umhos/cm",NA,NA,NA
"...492","MiamiBeach","#22","12/30/2024 12:00:00","Field_Specific_Conductance",52480,"umhos/cm",NA,NA,NA
"...493","MiamiBeach","#23","12/30/2024 12:00:00","Field_Specific_Conductance",52781,"umhos/cm",NA,NA,NA
"...494","MiamiBeach","#24","12/30/2024 12:00:00","Field_Specific_Conductance",52770,"umhos/cm",NA,NA,NA
