"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"...2310","DERM_BBWQ","BB17","01/09/2018 10:10:00","Chlorophyll_a__free_of_pheophytin",1.85,"ug/L",25.802675,-80.1659703,0.1
"...2311","DERM_BBWQ","BB34","05/10/2018 10:10:00","Chlorophyll_a__free_of_pheophytin",2.13,"ug/L",25.6514821,-80.2590735,0.1
"...2312","DERM_BBWQ","BB09","06/04/2018 11:10:00","Chlorophyll_a__free_of_pheophytin",2.58,"ug/L",25.871374,-80.1550667,0.1
"...2313","DERM_BBWQ","BB14","04/02/2018 09:45:00","Chlorophyll_a__free_of_pheophytin",1.15,"ug/L",25.8300761,-80.1585673,0.1
"...2314","DERM_BBWQ","LR01","01/08/2018 11:00:00","Chlorophyll_a__free_of_pheophytin",1.78,"ug/L",25.8451746,-80.1733678,0.1
"...2315","DERM_BBWQ","BB17","04/03/2018 10:35:00","Chlorophyll_a__free_of_pheophytin",1.64,"ug/L",25.802675,-80.1659703,0.1
"...2316","DERM_BBWQ","BB34","03/08/2018 10:05:00","Chlorophyll_a__free_of_pheophytin",0.44,"ug/L",25.6514821,-80.2590735,0.1
"...2317","DERM_BBWQ","CD01A","01/11/2018 10:55:00","Chlorophyll_a__free_of_pheophytin",0.64,"ug/L",25.95683333,-80.43063333,0.1
"...2318","DERM_BBWQ","BB38","12/06/2017 09:35:00","Chlorophyll_a__free_of_pheophytin",0.42,"ug/L",25.5196864,-80.2393748,0.1
"...2319","DERM_BBWQ","BISC122","02/07/2018 11:15:00","Chlorophyll_a__free_of_pheophytin",0.47,"ug/L",25.4133316,-80.295,0.1
"...2320","DERM_BBWQ","SK01","12/04/2017 13:00:00","Chlorophyll_a__free_of_pheophytin",3.97,"ug/L",25.9294714,-80.1503688,0.1
"...2321","DERM_BBWQ","BB41","05/09/2018 11:30:00","Chlorophyll_a__free_of_pheophytin",0.26,"ug/L",25.4726881,-80.2844755,0.1
"...2322","DERM_BBWQ","BB37","05/10/2018 10:50:00","Chlorophyll_a__free_of_pheophytin",0.19,"ug/L",25.570684,-80.19177,0.1
"...2323","DERM_BBWQ","BB09","03/05/2018 11:25:00","Chlorophyll_a__free_of_pheophytin",1.39,"ug/L",25.871374,-80.1550667,0.1
"...2324","DERM_BBWQ","BB34","02/08/2018 10:30:00","Chlorophyll_a__free_of_pheophytin",0.73,"ug/L",25.6514821,-80.2590735,0.1
"...2325","DERM_BBWQ","BB38","02/07/2018 10:55:00","Chlorophyll_a__free_of_pheophytin",0.18,"ug/L",25.5196864,-80.2393748,0.1
"...2326","DERM_BBWQ","BB09","04/02/2018 10:55:00","Chlorophyll_a__free_of_pheophytin",0.66,"ug/L",25.871374,-80.1550667,0.1
"...2327","DERM_BBWQ","BISC122","12/06/2017 12:15:00","Chlorophyll_a__free_of_pheophytin",0.34,"ug/L",25.4133316,-80.295,0.1
"...2328","DERM_BBWQ","BB48","05/09/2018 09:50:00","Chlorophyll_a__free_of_pheophytin",1.32,"ug/L",25.308595,-80.3488753,0.1
"...2329","DERM_BBWQ","CG01","12/07/2017 10:10:00","Chlorophyll_a__free_of_pheophytin",1.8,"ug/L",25.7036788,-80.2472057,0.1
"...2330","DERM_BBWQ","CD01A","06/07/2018 10:45:00","Chlorophyll_a__free_of_pheophytin",0.89,"ug/L",25.95683333,-80.43063333,0.1
"...2331","DERM_BBWQ","BB04","05/07/2018 12:25:00","Chlorophyll_a__free_of_pheophytin",1.91,"ug/L",25.917671,-80.1257684,0.1
"...2332","DERM_BBWQ","BB38","06/06/2018 08:50:00","Chlorophyll_a__free_of_pheophytin",0.38,"ug/L",25.5196864,-80.2393748,0.1
"...2333","DERM_BBWQ","BB50","01/10/2018 09:35:00","Chlorophyll_a__free_of_pheophytin",0.91,"ug/L",25.2298977,-80.3767774,0.1
"...2334","DERM_BBWQ","BB11","01/08/2018 10:45:00","Chlorophyll_a__free_of_pheophytin",3.17,"ug/L",25.8464751,-80.1669677,0.1
"...2335","DERM_BBWQ","BB41","01/10/2018 10:40:00","Chlorophyll_a__free_of_pheophytin",0.38,"ug/L",25.4726881,-80.2844755,0.1
"...2336","DERM_BBWQ","BB02","01/08/2018 12:35:00","Chlorophyll_a__free_of_pheophytin",6.76,"ug/L",25.9448704,-80.1277678,0.1
"...2337","DERM_BBWQ","LR01","02/12/2018 10:45:00","Chlorophyll_a__free_of_pheophytin",2.13,"ug/L",25.8451746,-80.1733678,0.1
"...2338","DERM_BBWQ","BB02","02/12/2018 12:50:00","Chlorophyll_a__free_of_pheophytin",3.47,"ug/L",25.9448704,-80.1277678,0.1
"...2339","DERM_BBWQ","BB11","03/05/2018 10:45:00","Chlorophyll_a__free_of_pheophytin",4.54,"ug/L",25.8464751,-80.1669677,0.1
"...2340","DERM_BBWQ","LR01","06/04/2018 10:40:00","Chlorophyll_a__free_of_pheophytin",4.26,"ug/L",25.8451746,-80.1733678,0.1
"...2341","DERM_BBWQ","BISC122","06/06/2018 11:05:00","Chlorophyll_a__free_of_pheophytin",0.42,"ug/L",25.4133316,-80.295,0.1
"...2342","DERM_BBWQ","BBMB3","04/04/2018 11:15:00","Chlorophyll_a__free_of_pheophytin",1.53,"ug/L",25.825666,-80.13375,0.1
"...2343","DERM_BBWQ","BISC121","05/09/2018 09:25:00","Chlorophyll_a__free_of_pheophytin",0.25,"ug/L",25.3549983,-80.291665,0.1
"...2344","DERM_BBWQ","BB31","06/07/2018 09:15:00","Chlorophyll_a__free_of_pheophytin",0.69,"ug/L",25.6937801,-80.2075693,0.1
"...2345","DERM_BBWQ","LR01","03/05/2018 11:00:00","Chlorophyll_a__free_of_pheophytin",2,"ug/L",25.8451746,-80.1733678,0.1
"...2346","DERM_BBWQ","CD01A","12/07/2017 11:10:00","Chlorophyll_a__free_of_pheophytin",0.66,"ug/L",25.95683333,-80.43063333,0.1
"...2347","DERM_BBWQ","SP01","01/11/2018 10:35:00","Chlorophyll_a__free_of_pheophytin",1.16,"ug/L",25.6583676,-80.2659342,0.1
"...2348","DERM_BBWQ","BB02","03/05/2018 12:35:00","Chlorophyll_a__free_of_pheophytin",2.35,"ug/L",25.9448704,-80.1277678,0.1
"...2349","DERM_BBWQ","BB47","03/07/2018 10:35:00","Chlorophyll_a__free_of_pheophytin",0.34,"ug/L",25.3367944,-80.3200766,0.1
"...2350","DERM_BBWQ","BBMB1","06/05/2018 09:25:00","Chlorophyll_a__free_of_pheophytin",1.47,"ug/L",25.4659,-80.38429,0.1
"...2351","DERM_BBWQ","BB02","05/07/2018 12:45:00","Chlorophyll_a__free_of_pheophytin",2.04,"ug/L",25.9448704,-80.1277678,0.1
"...2352","DERM_BBWQ","BB11","12/04/2017 10:50:00","Chlorophyll_a__free_of_pheophytin",2.36,"ug/L",25.8464751,-80.1669677,0.1
"...2353","DERM_BBWQ","BISC122","03/07/2018 12:15:00","Chlorophyll_a__free_of_pheophytin",0.25,"ug/L",25.4133316,-80.295,0.1
"...2354","DERM_BBWQ","AC01","01/08/2018 11:45:00","Chlorophyll_a__free_of_pheophytin",3.48,"ug/L",25.9006722,-80.1443668,0.1
"...2355","DERM_BBWQ","MR01","04/03/2018 12:25:00","Chlorophyll_a__free_of_pheophytin",0.75,"ug/L",25.770035,-80.1915094,0.1
"...2356","DERM_BBWQ","BB11","02/12/2018 10:30:00","Chlorophyll_a__free_of_pheophytin",3.46,"ug/L",25.8464751,-80.1669677,0.1
"...2357","DERM_BBWQ","BB31","01/11/2018 09:50:00","Chlorophyll_a__free_of_pheophytin",0.67,"ug/L",25.6937801,-80.2075693,0.1
"...2358","DERM_BBWQ","BS01","01/08/2018 11:15:00","Chlorophyll_a__free_of_pheophytin",1.55,"ug/L",25.8720738,-80.1647689,0.1
"...2359","DERM_BBWQ","BISC121","02/07/2018 09:40:00","Chlorophyll_a__free_of_pheophytin",0.37,"ug/L",25.3549983,-80.291665,0.1
"...2360","DERM_BBWQ","AR03","03/07/2018 09:30:00","Chlorophyll_a__free_of_pheophytin",1.35,"ug/L",25.2890129,-80.4430649,0.1
"...2361","DERM_BBWQ","BB39A","04/04/2018 11:00:00","Chlorophyll_a__free_of_pheophytin",0.26,"ug/L",25.5264328,-80.3070577,0.1
"...2362","DERM_BBWQ","BS01","06/05/2018 14:44:00","Chlorophyll_a__free_of_pheophytin",1.72,"ug/L",25.8720738,-80.1647689,0.1
"...2363","DERM_BBWQ","BISC122","01/10/2018 10:20:00","Chlorophyll_a__free_of_pheophytin",0.5,"ug/L",25.4133316,-80.295,0.1
"...2364","DERM_BBWQ","MR01","02/06/2018 11:30:00","Chlorophyll_a__free_of_pheophytin",1.56,"ug/L",25.770035,-80.1915094,0.1
"...2365","DERM_BBWQ","BB51","01/10/2018 09:50:00","Chlorophyll_a__free_of_pheophytin",0.84,"ug/L",25.251496,-80.4140785,0.1
"...2366","DERM_BBWQ","AR03","04/04/2018 09:30:00","Chlorophyll_a__free_of_pheophytin",2.46,"ug/L",25.2890129,-80.4430649,0.1
"...2367","DERM_BBWQ","BB39A","02/07/2018 12:05:00","Chlorophyll_a__free_of_pheophytin",0.46,"ug/L",25.5264328,-80.3070577,0.1
"...2368","DERM_BBWQ","BB04","03/05/2018 12:15:00","Chlorophyll_a__free_of_pheophytin",1.88,"ug/L",25.917671,-80.1257684,0.1
"...2369","DERM_BBWQ","BB17","06/04/2018 14:13:00","Chlorophyll_a__free_of_pheophytin",1.97,"ug/L",25.802675,-80.1659703,0.1
"...2370","DERM_BBWQ","CG01","06/07/2018 09:45:00","Chlorophyll_a__free_of_pheophytin",3.26,"ug/L",25.7036788,-80.2472057,0.1
"...2371","DERM_BBWQ","BBMB2","05/10/2018 11:00:00","Chlorophyll_a__free_of_pheophytin",2.07,"ug/L",25.80345,-80.145149,0.1
"...2372","DERM_BBWQ","BB34","12/07/2017 10:25:00","Chlorophyll_a__free_of_pheophytin",1.51,"ug/L",25.6514821,-80.2590735,0.1
"...2373","DERM_BBWQ","BBMB2","06/07/2018 11:00:00","Chlorophyll_a__free_of_pheophytin",1.33,"ug/L",25.80345,-80.145149,0.1
"...2374","DERM_BBWQ","BB09","12/04/2017 11:15:00","Chlorophyll_a__free_of_pheophytin",0.99,"ug/L",25.871374,-80.1550667,0.1
"...2375","DERM_BBWQ","BS01","03/05/2018 11:15:00","Chlorophyll_a__free_of_pheophytin",1.4,"ug/L",25.8720738,-80.1647689,0.1
"...2376","DERM_BBWQ","LR01","05/07/2018 11:15:00","Chlorophyll_a__free_of_pheophytin",1.47,"ug/L",25.8451746,-80.1733678,0.1
"...2377","DERM_BBWQ","LR01","04/02/2018 10:45:00","Chlorophyll_a__free_of_pheophytin",1.32,"ug/L",25.8451746,-80.1733678,0.1
"...2378","DERM_BBWQ","BISC127","06/07/2018 11:10:00","Chlorophyll_a__free_of_pheophytin",0.35,"ug/L",25.6299983,-80.25,0.1
"...2379","DERM_BBWQ","BISC122","05/09/2018 11:10:00","Chlorophyll_a__free_of_pheophytin",0.36,"ug/L",25.4133316,-80.295,0.1
"...2380","DERM_BBWQ","SK01","04/02/2018 12:30:00","Chlorophyll_a__free_of_pheophytin",2.64,"ug/L",25.9294714,-80.1503688,0.1
"...2381","DERM_BBWQ","BS01","12/04/2017 11:30:00","Chlorophyll_a__free_of_pheophytin",1.56,"ug/L",25.8720738,-80.1647689,0.1
"...2382","DERM_BBWQ","BB10","04/02/2018 11:05:00","Chlorophyll_a__free_of_pheophytin",0.88,"ug/L",25.8695722,-80.1438671,0.1
"...2383","DERM_BBWQ","BB51","06/06/2018 10:29:00","Chlorophyll_a__free_of_pheophytin",0.79,"ug/L",25.251496,-80.4140785,0.1
"...2384","DERM_BBWQ","BB47","02/07/2018 09:50:00","Chlorophyll_a__free_of_pheophytin",0.39,"ug/L",25.3367944,-80.3200766,0.1
"...2385","DERM_BBWQ","AC01","12/04/2017 11:50:00","Chlorophyll_a__free_of_pheophytin",1.79,"ug/L",25.9006722,-80.1443668,0.1
"...2386","DERM_BBWQ","BISC121","06/06/2018 09:20:00","Chlorophyll_a__free_of_pheophytin",0.59,"ug/L",25.3549983,-80.291665,0.1
"...2387","DERM_BBWQ","BB38","05/09/2018 08:50:00","Chlorophyll_a__free_of_pheophytin",0.22,"ug/L",25.5196864,-80.2393748,0.1
"...2388","DERM_BBWQ","BB08","04/05/2018 10:00:00","Chlorophyll_a__free_of_pheophytin",0.73,"ug/L",25.86423333,-80.17096667,0.1
"...2389","DERM_BBWQ","BB05A","06/04/2018 11:45:00","Chlorophyll_a__free_of_pheophytin",3.7,"ug/L",25.9017218,-80.1422694,0.1
"...2390","DERM_BBWQ","BB15A","05/10/2018 09:05:00","Chlorophyll_a__free_of_pheophytin",1.47,"ug/L",25.81507571,-80.1752699,0.1
"...2391","DERM_BBWQ","BB22","05/08/2018 09:35:00","Chlorophyll_a__free_of_pheophytin",1.21,"ug/L",25.7562781,-80.1742698,0.1
"...2392","DERM_BBWQ","BBMB4","05/10/2018 10:15:00","Chlorophyll_a__free_of_pheophytin",1.59,"ug/L",25.846566,-80.127483,0.1
"...2393","DERM_BBWQ","SP01","04/03/2018 09:50:00","Chlorophyll_a__free_of_pheophytin",1.75,"ug/L",25.6583676,-80.2659342,0.1
"...2394","DERM_BBWQ","AC01","06/04/2018 11:35:00","Chlorophyll_a__free_of_pheophytin",5.53,"ug/L",25.9006722,-80.1443668,0.1
"...2395","DERM_BBWQ","BBMB1","04/03/2018 10:20:00","Chlorophyll_a__free_of_pheophytin",0.51,"ug/L",25.4659,-80.38429,0.1
"...2396","DERM_BBWQ","BB18","05/08/2018 10:20:00","Chlorophyll_a__free_of_pheophytin",2.49,"ug/L",25.7868761,-80.1633701,0.1
"...2397","DERM_BBWQ","BB04","04/02/2018 11:45:00","Chlorophyll_a__free_of_pheophytin",0.85,"ug/L",25.917671,-80.1257684,0.1
"...2398","DERM_BBWQ","BISC101","05/09/2018 12:05:00","Chlorophyll_a__free_of_pheophytin",0.34,"ug/L",25.4783316,-80.320831,0.1
"...2399","DERM_BBWQ","BB48","04/04/2018 10:05:00","Chlorophyll_a__free_of_pheophytin",0.51,"ug/L",25.308595,-80.3488753,0.1
"...2400","DERM_BBWQ","BB17","02/06/2018 11:10:00","Chlorophyll_a__free_of_pheophytin",2.28,"ug/L",25.802675,-80.1659703,0.1
"...2401","DERM_BBWQ","BISC127","12/07/2017 10:50:00","Chlorophyll_a__free_of_pheophytin",0.5,"ug/L",25.6299983,-80.25,0.1
"...2402","DERM_BBWQ","BB37","01/11/2018 11:45:00","Chlorophyll_a__free_of_pheophytin",0.33,"ug/L",25.570684,-80.19177,0.1
"...2403","DERM_BBWQ","BB39A","01/10/2018 11:40:00","Chlorophyll_a__free_of_pheophytin",0.63,"ug/L",25.5264328,-80.3070577,0.1
"...2404","DERM_BBWQ","BB41","03/07/2018 12:30:00","Chlorophyll_a__free_of_pheophytin",0.29,"ug/L",25.4726881,-80.2844755,0.1
"...2405","DERM_BBWQ","BB05A","02/12/2018 12:00:00","Chlorophyll_a__free_of_pheophytin",1.51,"ug/L",25.9017218,-80.1422694,0.1
"...2406","DERM_BBWQ","BB08","06/07/2018 10:00:00","Chlorophyll_a__free_of_pheophytin",1.53,"ug/L",25.86423333,-80.17096667,0.1
"...2407","DERM_BBWQ","BB37","08/09/2018 10:30:00","Chlorophyll_a__free_of_pheophytin",0.35,"ug/L",25.570684,-80.19177,0.1
"...2408","DERM_BBWQ","BB41","08/08/2018 10:30:00","Chlorophyll_a__free_of_pheophytin",0.33,"ug/L",25.4726881,-80.2844755,0.1
"...2409","DERM_BBWQ","BB05A","08/06/2018 11:50:00","Chlorophyll_a__free_of_pheophytin",0.88,"ug/L",25.9017218,-80.1422694,0.1
"...2410","DERM_BBWQ","BB51","08/08/2018 09:45:00","Chlorophyll_a__free_of_pheophytin",0.35,"ug/L",25.251496,-80.4140785,0.1
"...2411","DERM_BBWQ","CD01A","08/09/2018 09:55:00","Chlorophyll_a__free_of_pheophytin",1.88,"ug/L",25.95683333,-80.43063333,0.1
"...2412","DERM_BBWQ","BB10","08/06/2018 11:20:00","Chlorophyll_a__free_of_pheophytin",1.61,"ug/L",25.8695722,-80.1438671,0.1
"...2413","DERM_BBWQ","BS01","08/06/2018 11:00:00","Chlorophyll_a__free_of_pheophytin",6.41,"ug/L",25.8720738,-80.1647689,0.1
"...2414","DERM_BBWQ","BBMB1","08/07/2018 09:45:00","Chlorophyll_a__free_of_pheophytin",0.94,"ug/L",25.4659,-80.38429,0.1
"...2415","DERM_BBWQ","BB31","07/12/2018 09:15:00","Chlorophyll_a__free_of_pheophytin",0.64,"ug/L",25.6937801,-80.2075693,0.1
"...2416","DERM_BBWQ","BB51","07/11/2018 10:00:00","Chlorophyll_a__free_of_pheophytin",1.03,"ug/L",25.251496,-80.4140785,0.1
"...2417","DERM_BBWQ","BISC127","07/12/2018 10:55:00","Chlorophyll_a__free_of_pheophytin",0.62,"ug/L",25.6299983,-80.25,0.1
"...2418","DERM_BBWQ","BB18","07/10/2018 10:45:00","Chlorophyll_a__free_of_pheophytin",5.65,"ug/L",25.7868761,-80.1633701,0.1
"...2419","DERM_BBWQ","BB39A","07/11/2018 12:25:00","Chlorophyll_a__free_of_pheophytin",0.31,"ug/L",25.5264328,-80.3070577,0.1
"...2420","DERM_BBWQ","BB39A","12/05/2018 11:45:00","Chlorophyll_a__free_of_pheophytin",0.31,"ug/L",25.5264328,-80.3070577,0.1
"...2421","DERM_BBWQ","BB48","12/05/2018 09:50:00","Chlorophyll_a__free_of_pheophytin",1.89,"ug/L",25.308595,-80.3488753,0.1
"...2422","DERM_BBWQ","LR01","12/03/2018 11:05:00","Chlorophyll_a__free_of_pheophytin",1.01,"ug/L",25.8451746,-80.1733678,0.1
"...2423","DERM_BBWQ","BB39A","08/08/2018 10:55:00","Chlorophyll_a__free_of_pheophytin",0.34,"ug/L",25.5264328,-80.3070577,0.1
"...2424","DERM_BBWQ","BB48","07/11/2018 09:25:00","Chlorophyll_a__free_of_pheophytin",0.51,"ug/L",25.308595,-80.3488753,0.1
"...2425","DERM_BBWQ","BB17","08/07/2018 10:15:00","Chlorophyll_a__free_of_pheophytin",1.22,"ug/L",25.802675,-80.1659703,0.1
"...2426","DERM_BBWQ","BISC101","08/08/2018 10:40:00","Chlorophyll_a__free_of_pheophytin",0.49,"ug/L",25.4783316,-80.320831,0.1
"...2427","DERM_BBWQ","BISC127","08/09/2018 10:15:00","Chlorophyll_a__free_of_pheophytin",0.61,"ug/L",25.6299983,-80.25,0.1
"...2428","DERM_BBWQ","AR03","05/08/2019 08:40:00","Chlorophyll_a__free_of_pheophytin",3.13,"ug/L",25.2890129,-80.4430649,0.1
"...2429","DERM_BBWQ","BB04","01/07/2019 11:45:00","Chlorophyll_a__free_of_pheophytin",1.28,"ug/L",25.917671,-80.1257684,0.1
"...2430","DERM_BBWQ","BB18","02/05/2019 09:40:00","Chlorophyll_a__free_of_pheophytin",1.1,"ug/L",25.7868761,-80.1633701,0.1
"...2431","DERM_BBWQ","LR01","04/01/2019 11:05:00","Chlorophyll_a__free_of_pheophytin",1.54,"ug/L",25.8451746,-80.1733678,0.1
"...2432","DERM_BBWQ","LR01","08/06/2018 10:40:00","Chlorophyll_a__free_of_pheophytin",10.89,"ug/L",25.8451746,-80.1733678,0.1
"...2433","DERM_BBWQ","MR01","08/07/2018 10:35:00","Chlorophyll_a__free_of_pheophytin",1.15,"ug/L",25.770035,-80.1915094,0.1
"...2434","DERM_BBWQ","BB47","09/11/2019 09:50:00","Chlorophyll_a__free_of_pheophytin",0.55,"ug/L",25.3367944,-80.3200766,0.1
"...2435","DERM_BBWQ","BISC122","09/12/2018 10:35:00","Chlorophyll_a__free_of_pheophytin",1.43,"ug/L",25.4133316,-80.295,0.1
"...2436","DERM_BBWQ","BB22","05/07/2019 09:20:00","Chlorophyll_a__free_of_pheophytin",0.97,"ug/L",25.7562781,-80.1742698,0.1
"...2437","DERM_BBWQ","BISC121","02/06/2019 09:35:00","Chlorophyll_a__free_of_pheophytin",0.54,"ug/L",25.3549983,-80.291665,0.1
"...2438","DERM_BBWQ","BB34","01/10/2019 10:30:00","Chlorophyll_a__free_of_pheophytin",0.57,"ug/L",25.6514821,-80.2590735,0.1
"...2439","DERM_BBWQ","BB14","01/07/2019 09:35:00","Chlorophyll_a__free_of_pheophytin",1.53,"ug/L",25.8300761,-80.1585673,0.1
"...2440","DERM_BBWQ","BB15A","10/04/2018 09:10:00","Chlorophyll_a__free_of_pheophytin",2.94,"ug/L",25.81507571,-80.1752699,0.5
"...2441","DERM_BBWQ","BISC121","09/11/2019 09:35:00","Chlorophyll_a__free_of_pheophytin",0.33,"ug/L",25.3549983,-80.291665,0.1
"...2442","DERM_BBWQ","BB48","02/06/2019 10:00:00","Chlorophyll_a__free_of_pheophytin",0.67,"ug/L",25.308595,-80.3488753,0.1
"...2443","DERM_BBWQ","BB22","02/05/2019 09:05:00","Chlorophyll_a__free_of_pheophytin",1.06,"ug/L",25.7562781,-80.1742698,0.1
"...2444","DERM_BBWQ","BISC122","05/08/2019 10:35:00","Chlorophyll_a__free_of_pheophytin",0.33,"ug/L",25.4133316,-80.295,0.1
"...2445","DERM_BBWQ","BB31","01/10/2019 09:50:00","Chlorophyll_a__free_of_pheophytin",0.62,"ug/L",25.6937801,-80.2075693,0.1
"...2446","DERM_BBWQ","BB41","07/11/2018 10:50:00","Chlorophyll_a__free_of_pheophytin",0.43,"ug/L",25.4726881,-80.2844755,0.1
"...2447","DERM_BBWQ","BB04","02/04/2019 13:15:00","Chlorophyll_a__free_of_pheophytin",2.09,"ug/L",25.917671,-80.1257684,0.1
"...2448","DERM_BBWQ","MR01","02/05/2019 10:15:00","Chlorophyll_a__free_of_pheophytin",1.12,"ug/L",25.770035,-80.1915094,0.1
"...2449","DERM_BBWQ","BB02","07/09/2018 12:40:00","Chlorophyll_a__free_of_pheophytin",4.61,"ug/L",25.9448704,-80.1277678,0.1
"...2450","DERM_BBWQ","BB34","12/06/2018 09:55:00","Chlorophyll_a__free_of_pheophytin",0.6,"ug/L",25.6514821,-80.2590735,0.1
"...2451","DERM_BBWQ","BB10","06/03/2019 10:45:00","Chlorophyll_a__free_of_pheophytin",1,"ug/L",25.8695722,-80.1438671,0.1
"...2452","DERM_BBWQ","BB05A","07/09/2018 11:45:00","Chlorophyll_a__free_of_pheophytin",1.12,"ug/L",25.9017218,-80.1422694,0.1
"...2453","DERM_BBWQ","LR01","06/03/2019 10:05:00","Chlorophyll_a__free_of_pheophytin",1.52,"ug/L",25.8451746,-80.1733678,0.1
"...2454","DERM_BBWQ","AR03","07/11/2018 09:50:00","Chlorophyll_a__free_of_pheophytin",2.12,"ug/L",25.2890129,-80.4430649,0.1
"...2455","DERM_BBWQ","MR01","01/08/2019 09:45:00","Chlorophyll_a__free_of_pheophytin",1.28,"ug/L",25.770035,-80.1915094,0.1
"...2456","DERM_BBWQ","BBMB4","07/12/2018 09:10:00","Chlorophyll_a__free_of_pheophytin",3.07,"ug/L",25.846566,-80.127483,0.1
"...2457","DERM_BBWQ","BBMB1","10/02/2018 11:00:00","Chlorophyll_a__free_of_pheophytin",0.95,"ug/L",25.4659,-80.38429,0.5
"...2458","DERM_BBWQ","BB41","04/03/2019 11:20:00","Chlorophyll_a__free_of_pheophytin",0.24,"ug/L",25.4726881,-80.2844755,0.1
"...2459","DERM_BBWQ","BB48","06/05/2019 09:35:00","Chlorophyll_a__free_of_pheophytin",0.84,"ug/L",25.308595,-80.3488753,0.1
"...2460","DERM_BBWQ","BISC127","07/11/2019 11:30:00","Chlorophyll_a__free_of_pheophytin",0.8,"ug/L",25.6299983,-80.25,0.1
"...2461","DERM_BBWQ","BB38","09/12/2018 08:35:00","Chlorophyll_a__free_of_pheophytin",0.4,"ug/L",25.5196864,-80.2393748,0.1
"...2462","DERM_BBWQ","AR03","10/03/2018 09:30:00","Chlorophyll_a__free_of_pheophytin",3.74,"ug/L",25.2890129,-80.4430649,0.5
"...2463","DERM_BBWQ","CG01","04/04/2019 09:30:00","Chlorophyll_a__free_of_pheophytin",1.01,"ug/L",25.7036788,-80.2472057,0.1
"...2464","DERM_BBWQ","BBMB3","05/09/2019 11:20:00","Chlorophyll_a__free_of_pheophytin",1.94,"ug/L",25.825666,-80.13375,0.1
"...2465","DERM_BBWQ","BB04","12/03/2018 12:45:00","Chlorophyll_a__free_of_pheophytin",1,"ug/L",25.917671,-80.1257684,0.1
"...2466","DERM_BBWQ","BB02","09/10/2018 11:35:00","Chlorophyll_a__free_of_pheophytin",4.05,"ug/L",25.9448704,-80.1277678,0.1
"...2467","DERM_BBWQ","BB08","04/04/2019 10:20:00","Chlorophyll_a__free_of_pheophytin",1.02,"ug/L",25.86423333,-80.17096667,0.1
"...2468","DERM_BBWQ","LR01","07/08/2019 10:55:00","Chlorophyll_a__free_of_pheophytin",4.92,"ug/L",25.8451746,-80.1733678,0.1
"...2469","DERM_BBWQ","BB17","09/11/2018 10:30:00","Chlorophyll_a__free_of_pheophytin",1.53,"ug/L",25.802675,-80.1659703,0.1
"...2470","DERM_BBWQ","BB08","07/12/2018 08:35:00","Chlorophyll_a__free_of_pheophytin",3.8,"ug/L",25.86423333,-80.17096667,0.1
"...2471","DERM_BBWQ","BB17","07/10/2018 11:00:00","Chlorophyll_a__free_of_pheophytin",8.55,"ug/L",25.802675,-80.1659703,0.1
"...2472","DERM_BBWQ","BB09","01/07/2019 10:45:00","Chlorophyll_a__free_of_pheophytin",1.21,"ug/L",25.871374,-80.1550667,0.1
"...2473","DERM_BBWQ","BB15A","08/09/2018 08:40:00","Chlorophyll_a__free_of_pheophytin",1.43,"ug/L",25.81507571,-80.1752699,0.1
"...2474","DERM_BBWQ","BB38","03/06/2019 08:50:00","Chlorophyll_a__free_of_pheophytin",0.65,"ug/L",25.5196864,-80.2393748,0.1
"...2475","DERM_BBWQ","BB09","05/06/2019 10:50:00","Chlorophyll_a__free_of_pheophytin",1.74,"ug/L",25.871374,-80.1550667,0.1
"...2476","DERM_BBWQ","BB48","05/08/2019 09:30:00","Chlorophyll_a__free_of_pheophytin",0.65,"ug/L",25.308595,-80.3488753,0.1
"...2477","DERM_BBWQ","AC01","02/04/2019 12:45:00","Chlorophyll_a__free_of_pheophytin",5.13,"ug/L",25.9006722,-80.1443668,0.1
"...2478","DERM_BBWQ","BB18","04/02/2019 10:40:00","Chlorophyll_a__free_of_pheophytin",1.37,"ug/L",25.7868761,-80.1633701,0.1
"...2479","DERM_BBWQ","BB31","06/06/2019 08:45:00","Chlorophyll_a__free_of_pheophytin",0.43,"ug/L",25.6937801,-80.2075693,0.1
"...2480","DERM_BBWQ","BB47","02/06/2019 09:45:00","Chlorophyll_a__free_of_pheophytin",0.52,"ug/L",25.3367944,-80.3200766,0.1
"...2481","DERM_BBWQ","BB02","02/04/2019 13:45:00","Chlorophyll_a__free_of_pheophytin",6.17,"ug/L",25.9448704,-80.1277678,0.1
"...2482","DERM_BBWQ","CD01A","02/07/2019 11:40:00","Chlorophyll_a__free_of_pheophytin",0.74,"ug/L",25.95683333,-80.43063333,0.1
"...2483","DERM_BBWQ","MR01","04/02/2019 11:25:00","Chlorophyll_a__free_of_pheophytin",1.47,"ug/L",25.770035,-80.1915094,0.1
"...2484","DERM_BBWQ","BB50","11/14/2018 10:00:00","Chlorophyll_a__free_of_pheophytin",0.52,"ug/L",25.2298977,-80.3767774,0.1
"...2485","DERM_BBWQ","BISC127","04/04/2019 10:55:00","Chlorophyll_a__free_of_pheophytin",0.48,"ug/L",25.6299983,-80.25,0.1
"...2486","DERM_BBWQ","BISC101","03/06/2019 11:35:00","Chlorophyll_a__free_of_pheophytin",0.23,"ug/L",25.4783316,-80.320831,0.1
