"","source","site","datetime","value","units","latitude","longitude","sample_depth"
"...12127","DERM_BBWQ","LR01","12/09/2019 10:10:00",0.03,"mg/L",25.8451746,-80.1733678,0.5
"...12128","DERM_BBWQ","MR08","12/10/2019 09:35:00",0.02,"mg/L",25.8103755,-80.2642734,0.5
"...12129","DERM_BBWQ","BB39A","11/06/2019 11:25:00",0.035,"mg/L",25.5264328,-80.3070577,0.5
"...12130","DERM_BBWQ","MR07","01/07/2020 11:45:00",0.12,"mg/L",25.8072788,-80.2601771,0.5
"...12131","DERM_BBWQ","BISC101","01/08/2020 10:50:00",0.03,"mg/L",25.4783316,-80.320831,0.5
"...12132","DERM_BBWQ","BB47","10/09/2019 09:30:00",0.04,"mg/L",25.3367944,-80.3200766,0.5
"...12133","DERM_BBWQ","AC01","10/07/2019 11:40:00",0.02,"mg/L",25.9006722,-80.1443668,0.5
"...12134","DERM_BBWQ","AC01","08/05/2019 11:30:00",0.06,"mg/L",25.9006722,-80.1443668,0.5
"...12135","DERM_BBWQ","BISC122","08/07/2019 10:50:00",0.01,"mg/L",25.4133316,-80.295,0.5
"...12136","DERM_BBWQ","MW05","08/09/2017 11:40:00",0.06,"mg/L",25.521443,-80.4435492,0.5
"...12137","DERM_BBWQ","BB31","08/10/2017 10:15:00",0.07,"mg/L",25.6937801,-80.2075693,0.5
"...12138","DERM_BBWQ","TM08","08/08/2017 10:15:00",0.45,"mg/L",25.761778,-80.4810792,0.5
"...12139","DERM_BBWQ","BB05A","08/07/2017 11:45:00",0.06,"mg/L",25.9017218,-80.1422694,0.5
"...12140","DERM_BBWQ","WC04","08/08/2017 09:20:00",0.45,"mg/L",25.7944234,-80.2214498,0.5
"...12141","DERM_BBWQ","BB39A","08/09/2017 11:20:00",0.07,"mg/L",25.5264328,-80.3070577,0.5
"...12142","DERM_BBWQ","BISC121","08/09/2017 09:05:00",0.08,"mg/L",25.3549983,-80.291665,0.5
"...12143","DERM_BBWQ","BB41","08/09/2017 10:55:00",0.08,"mg/L",25.4726881,-80.2844755,0.5
"...12144","DERM_BBWQ","BL03","08/09/2017 10:30:00",0.08,"mg/L",25.5490482,-80.3481369,0.5
"...12145","DERM_BBWQ","BB37","08/10/2017 12:00:00",0.07,"mg/L",25.570684,-80.19177,0.5
"...12146","DERM_BBWQ","LR08","08/07/2017 09:10:00",0.27,"mg/L",25.8703617,-80.2907737,0.5
"...12147","DERM_BBWQ","MW13","08/09/2017 09:35:00",0.38,"mg/L",25.5174877,-80.5425794,0.5
"...12148","DERM_BBWQ","BS10","08/07/2017 10:10:00",0.13,"mg/L",25.9187361,-80.3244952,0.5
"...12149","DERM_BBWQ","MR08","08/08/2017 10:30:00",0.34,"mg/L",25.8103755,-80.2642734,0.5
"...12150","DERM_BBWQ","BB24","08/08/2017 10:00:00",0.08,"mg/L",25.7665764,-80.1405694,0.5
"...12151","DERM_BBWQ","AC01","11/20/2017 11:30:00",0.1,"mg/L",25.9006722,-80.1443668,0.5
"...12152","DERM_BBWQ","FC15","11/15/2017 12:05:00",0.04,"mg/L",25.4481037,-80.460903,0.5
"...12153","DERM_BBWQ","CM02","09/26/2017 11:20:00",0.11,"mg/L",25.78348,-80.23984,0.5
"...12154","DERM_BBWQ","SK09","10/16/2017 12:18:00",0.21,"mg/L",25.964234,-80.3110905,0.5
"...12155","DERM_BBWQ","PR08","10/18/2017 10:20:00",0.23,"mg/L",25.5870676,-80.5112166,0.5
"...12156","DERM_BBWQ","LR01","10/16/2017 10:35:00",0.1,"mg/L",25.8451746,-80.1733678,0.5
"...12157","DERM_BBWQ","BB02","11/20/2017 12:30:00",0.06,"mg/L",25.9448704,-80.1277678,0.5
"...12158","DERM_BBWQ","LR10","09/25/2017 10:40:00",1,"mg/L",25.8695563,-80.3387186,0.5
"...12159","DERM_BBWQ","BB31","10/19/2017 09:20:00",0.07,"mg/L",25.6937801,-80.2075693,0.5
"...12160","DERM_BBWQ","PR04A","10/18/2017 11:35:00",0.02,"mg/L",25.536972,-80.3895984,0.5
"...12161","DERM_BBWQ","BB11","11/20/2017 10:20:00",0.12,"mg/L",25.8464751,-80.1669677,0.5
"...12162","DERM_BBWQ","AR03","09/27/2017 09:40:00",0.08,"mg/L",25.2890129,-80.4430649,0.5
"...12163","DERM_BBWQ","PR03","10/18/2017 11:00:00",0.01,"mg/L",25.5195182,-80.364046,0.5
"...12164","DERM_BBWQ","CD09","11/16/2017 09:40:00",0.02,"mg/L",25.6658803,-80.4086772,0.5
"...12165","DERM_BBWQ","CD01A","09/28/2017 10:45:00",0.2,"mg/L",25.95683333,-80.43063333,0.5
"...12166","DERM_BBWQ","BB50","09/27/2017 10:00:00",0.18,"mg/L",25.2298977,-80.3767774,0.5
"...12167","DERM_BBWQ","AC06","09/25/2017 10:00:00",0.92,"mg/L",25.9083837,-80.1636707,0.5
"...12168","DERM_BBWQ","BB22","09/26/2017 10:30:00",0.16,"mg/L",25.7562781,-80.1742698,0.5
"...12169","DERM_BBWQ","CD09","09/28/2017 10:40:00",0.01,"mg/L",25.6658803,-80.4086772,0.5
"...12170","DERM_BBWQ","BL03","11/15/2017 12:50:00",0.1,"mg/L",25.5490482,-80.3481369,0.5
"...12171","DERM_BBWQ","BB51","11/15/2017 10:10:00",0.08,"mg/L",25.251496,-80.4140785,0.5
"...12172","DERM_BBWQ","CG07","09/27/2017 09:45:00",0.5,"mg/L",25.7410796,-80.3106721,0.5
"...12173","DERM_BBWQ","BB05A","10/16/2017 11:40:00",0.07,"mg/L",25.9017218,-80.1422694,0.5
"...12174","DERM_BBWQ","BB11","10/16/2017 10:25:00",0.08,"mg/L",25.8464751,-80.1669677,0.5
"...12175","DERM_BBWQ","BB17","11/14/2017 10:55:00",0.12,"mg/L",25.802675,-80.1659703,0.5
"...12176","DERM_BBWQ","LR05","11/13/2017 09:15:00",0.32,"mg/L",25.8714828,-80.2341987,0.5
"...12177","DERM_BBWQ","BL12","09/27/2017 08:30:00",0.22,"mg/L",25.6610226,-80.4306146,0.5
"...12178","DERM_BBWQ","BB39A","09/27/2017 12:50:00",0.23,"mg/L",25.5264328,-80.3070577,0.5
"...12179","DERM_BBWQ","NO07A","09/27/2017 10:25:00",0.03,"mg/L",25.4628912,-80.4038901,0.5
"...12180","DERM_BBWQ","BB17","10/17/2017 10:30:00",0.09,"mg/L",25.802675,-80.1659703,0.5
"...12181","DERM_BBWQ","TM05","11/14/2017 09:45:00",0.3,"mg/L",25.7625448,-80.3202984,0.5
"...12182","DERM_BBWQ","BB47","09/27/2017 09:35:00",0.21,"mg/L",25.3367944,-80.3200766,0.5
"...12183","DERM_BBWQ","MW13","10/18/2017 10:45:00",0.23,"mg/L",25.5174877,-80.5425794,0.5
"...12184","DERM_BBWQ","MR08","10/17/2017 10:00:00",0.64,"mg/L",25.8103755,-80.2642734,0.5
"...12185","DERM_BBWQ","CD02","11/16/2017 10:40:00",0.08,"mg/L",25.6111839,-80.3098744,0.5
"...12186","DERM_BBWQ","BB38","11/15/2017 08:30:00",0.06,"mg/L",25.5196864,-80.2393748,0.5
"...12187","DERM_BBWQ","CD02","10/19/2017 11:30:00",0.03,"mg/L",25.6111839,-80.3098744,0.5
"...12188","DERM_BBWQ","MW05","11/15/2017 10:35:00",0.03,"mg/L",25.521443,-80.4435492,0.5
"...12189","DERM_BBWQ","BB37","11/16/2017 11:40:00",0.07,"mg/L",25.570684,-80.19177,0.5
"...12190","DERM_BBWQ","TM03A","09/26/2017 10:15:00",0.15,"mg/L",25.7937979,-80.2625108,0.5
"...12191","DERM_BBWQ","SP04","10/19/2017 11:00:00",0.21,"mg/L",25.6740799,-80.2840729,0.5
"...12192","DERM_BBWQ","CD01A","10/19/2017 10:35:00",0.17,"mg/L",25.95683333,-80.43063333,0.5
"...12193","DERM_BBWQ","L31E1","10/18/2017 10:50:00",0.04,"mg/L",25.4926466,-80.346775,0.5
"...12194","DERM_BBWQ","CD05","11/16/2017 11:10:00",0.03,"mg/L",25.6238368,-80.3436253,0.5
"...12195","DERM_BBWQ","BB37","09/28/2017 11:30:00",0.12,"mg/L",25.570684,-80.19177,0.5
"...12196","DERM_BBWQ","MR15","10/17/2017 12:15:00",0.14,"mg/L",25.8959808,-80.379429,0.5
"...12197","DERM_BBWQ","BL03","10/18/2017 11:10:00",0.11,"mg/L",25.5490482,-80.3481369,0.5
"...12198","DERM_BBWQ","TM08","10/17/2017 11:38:00",0.38,"mg/L",25.761778,-80.4810792,0.5
"...12199","DERM_BBWQ","WC03","11/14/2017 08:25:00",0.18,"mg/L",25.7876538,-80.2150483,0.5
"...12200","DERM_BBWQ","BB14","09/25/2017 10:10:00",0.12,"mg/L",25.8300761,-80.1585673,0.5
"...12201","DERM_BBWQ","CM02","11/14/2017 11:30:00",0.04,"mg/L",25.78348,-80.23984,0.5
"...12202","DERM_BBWQ","LR10","11/20/2017 10:10:00",3.74,"mg/L",25.8695563,-80.3387186,0.5
"...12203","DERM_BBWQ","BB34","10/19/2017 10:00:00",0.12,"mg/L",25.6514821,-80.2590735,0.5
"...12204","DERM_BBWQ","LR06","11/20/2017 09:20:00",0.34,"mg/L",25.8539749,-80.1927698,0.5
"...12205","DERM_BBWQ","MW04","09/27/2017 10:15:00",0.02,"mg/L",25.4712872,-80.3792762,0.5
"...12206","DERM_BBWQ","BB51","09/27/2017 10:15:00",0.16,"mg/L",25.251496,-80.4140785,0.5
"...12207","DERM_BBWQ","WC02","09/26/2017 12:00:00",0.09,"mg/L",25.7843109,-80.2104451,0.5
"...12208","DERM_BBWQ","BB39A","10/18/2017 12:40:00",0.15,"mg/L",25.5264328,-80.3070577,0.5
"...12209","DERM_BBWQ","SK01","11/20/2017 13:00:00",0.06,"mg/L",25.9294714,-80.1503688,0.5
"...12210","DERM_BBWQ","BB02","10/16/2017 12:25:00",0.06,"mg/L",25.9448704,-80.1277678,0.5
"...12211","DERM_BBWQ","BS10","10/16/2017 11:47:00",0.54,"mg/L",25.9187361,-80.3244952,0.5
"...12212","DERM_BBWQ","BB31","09/28/2017 09:30:00",0.08,"mg/L",25.6937801,-80.2075693,0.5
"...12213","DERM_BBWQ","BB17","09/26/2017 11:10:00",0.12,"mg/L",25.802675,-80.1659703,0.5
"...12214","DERM_BBWQ","OL03","09/25/2017 10:45:00",0.1,"mg/L",25.9637064,-80.1502022,0.5
"...12215","DERM_BBWQ","CG07","10/19/2017 09:30:00",1.01,"mg/L",25.7410796,-80.3106721,0.5
"...12216","DERM_BBWQ","SP08","11/16/2017 09:10:00",0.31,"mg/L",25.7154804,-80.3829744,0.5
"...12217","DERM_BBWQ","AR03","10/18/2017 09:55:00",0.1,"mg/L",25.2890129,-80.4430649,0.5
"...12218","DERM_BBWQ","LR10","10/16/2017 11:20:00",0.97,"mg/L",25.8695563,-80.3387186,0.5
"...12219","DERM_BBWQ","MI02","10/18/2017 10:40:00",0.05,"mg/L",25.4893605,-80.3473436,0.5
"...12220","DERM_BBWQ","BISC122","09/27/2017 10:55:00",0.27,"mg/L",25.4133316,-80.295,0.5
"...12221","DERM_BBWQ","CD05","09/28/2017 12:15:00",0.03,"mg/L",25.6238368,-80.3436253,0.5
"...12222","DERM_BBWQ","BB11","09/25/2017 10:35:00",0.12,"mg/L",25.8464751,-80.1669677,0.5
"...12223","DERM_BBWQ","CM02","10/17/2017 12:55:00",0.08,"mg/L",25.78348,-80.23984,0.5
"...12224","DERM_BBWQ","BB24","10/17/2017 10:10:00",0.08,"mg/L",25.7665764,-80.1405694,0.5
"...12225","DERM_BBWQ","BB09","10/16/2017 11:10:00",0.08,"mg/L",25.871374,-80.1550667,0.5
"...12226","DERM_BBWQ","BB14","10/16/2017 10:00:00",0.11,"mg/L",25.8300761,-80.1585673,0.5
"...12227","DERM_BBWQ","FC03","11/15/2017 11:45:00",0.04,"mg/L",25.4480526,-80.3673826,0.5
"...12228","DERM_BBWQ","CG01","10/19/2017 09:40:00",0.06,"mg/L",25.7036788,-80.2472057,0.5
"...12229","DERM_BBWQ","CG07","11/16/2017 08:35:00",0.44,"mg/L",25.7410796,-80.3106721,0.5
"...12230","DERM_BBWQ","MW13","09/27/2017 09:20:00",0.16,"mg/L",25.5174877,-80.5425794,0.5
"...12231","DERM_BBWQ","TM02","11/14/2017 09:10:00",0.02,"mg/L",25.7855632,-80.2559449,0.5
"...12232","DERM_BBWQ","WC04","10/17/2017 08:55:00",0.32,"mg/L",25.7944234,-80.2214498,0.5
"...12233","DERM_BBWQ","WC04","09/26/2017 09:20:00",0.55,"mg/L",25.7944234,-80.2214498,0.5
"...12234","DERM_BBWQ","BISC121","10/18/2017 10:00:00",0.08,"mg/L",25.3549983,-80.291665,0.5
"...12235","DERM_BBWQ","BL03","09/27/2017 12:30:00",0.07,"mg/L",25.5490482,-80.3481369,0.5
"...12236","DERM_BBWQ","LR06","10/16/2017 08:40:00",0.43,"mg/L",25.8539749,-80.1927698,0.5
"...12237","DERM_BBWQ","BB47","10/18/2017 10:15:00",0.11,"mg/L",25.3367944,-80.3200766,0.5
"...12238","DERM_BBWQ","WC03","10/17/2017 08:35:00",0.16,"mg/L",25.7876538,-80.2150483,0.5
"...12239","DERM_BBWQ","LR01","09/25/2017 10:45:00",0.5,"mg/L",25.8451746,-80.1733678,0.5
"...12240","DERM_BBWQ","MR05","10/17/2017 11:50:00",0.22,"mg/L",25.7857488,-80.2266574,0.5
"...12241","DERM_BBWQ","PR04A","11/15/2017 11:00:00",0.01,"mg/L",25.536972,-80.3895984,0.5
"...12242","DERM_BBWQ","MI03","11/15/2017 11:20:00",0.04,"mg/L",25.4894593,-80.3635494,0.5
"...12243","DERM_BBWQ","BB50","11/15/2017 09:50:00",0.07,"mg/L",25.2298977,-80.3767774,0.5
"...12244","DERM_BBWQ","MR15","11/14/2017 10:45:00",0.11,"mg/L",25.8959808,-80.379429,0.5
"...12245","DERM_BBWQ","MR15","09/26/2017 10:30:00",0.16,"mg/L",25.8959808,-80.379429,0.5
"...12246","DERM_BBWQ","MR07","09/26/2017 12:40:00",0.61,"mg/L",25.8072788,-80.2601771,0.5
"...12247","DERM_BBWQ","FC03","09/27/2017 10:45:00",0.42,"mg/L",25.4480526,-80.3673826,0.5
"...12248","DERM_BBWQ","BB37","10/19/2017 11:15:00",0.08,"mg/L",25.570684,-80.19177,0.5
"...12249","DERM_BBWQ","SP04","09/28/2017 11:15:00",0.21,"mg/L",25.6740799,-80.2840729,0.5
"...12250","DERM_BBWQ","CD01A","11/16/2017 10:50:00",0.09,"mg/L",25.95683333,-80.43063333,0.5
"...12251","DERM_BBWQ","BB05A","09/25/2017 11:50:00",0.08,"mg/L",25.9017218,-80.1422694,0.5
"...12252","DERM_BBWQ","FC15","09/27/2017 11:05:00",0.03,"mg/L",25.4481037,-80.460903,0.5
"...12253","DERM_BBWQ","PR03","11/15/2017 12:20:00",0.01,"mg/L",25.5195182,-80.364046,0.5
"...12254","DERM_BBWQ","BB34","11/16/2017 10:20:00",0.09,"mg/L",25.6514821,-80.2590735,0.5
"...12255","DERM_BBWQ","BS04","10/16/2017 09:05:00",0.24,"mg/L",25.8740728,-80.1814691,0.5
"...12256","DERM_BBWQ","SP08","09/28/2017 10:10:00",0.28,"mg/L",25.7154804,-80.3829744,0.5
"...12257","DERM_BBWQ","CG01","09/28/2017 09:50:00",0.11,"mg/L",25.7036788,-80.2472057,0.5
"...12258","DERM_BBWQ","BB41","09/27/2017 11:05:00",0.25,"mg/L",25.4726881,-80.2844755,0.5
"...12259","DERM_BBWQ","BS10","11/20/2017 10:50:00",0.31,"mg/L",25.9187361,-80.3244952,0.5
"...12260","DERM_BBWQ","MW04","11/15/2017 11:05:00",0.05,"mg/L",25.4712872,-80.3792762,0.5
"...12261","DERM_BBWQ","SK02","11/20/2017 12:10:00",0.21,"mg/L",25.9319891,-80.1523133,0.5
"...12262","DERM_BBWQ","TM05","09/26/2017 09:10:00",0.19,"mg/L",25.7625448,-80.3202984,0.5
"...12263","DERM_BBWQ","WC02","11/14/2017 12:10:00",0.14,"mg/L",25.7843109,-80.2104451,0.5
"...12264","DERM_BBWQ","BBMB1","10/17/2017 10:20:00",0.09,"mg/L",25.4659,-80.38429,0.5
"...12265","DERM_BBWQ","MR03","09/26/2017 11:45:00",0.32,"mg/L",25.778711,-80.2072338,0.5
"...12266","DERM_BBWQ","MI02","09/27/2017 11:00:00",0.26,"mg/L",25.4893605,-80.3473436,0.5
"...12267","DERM_BBWQ","GL02","10/18/2017 11:20:00",0.22,"mg/L",25.5372206,-80.3330313,0.5
"...12268","DERM_BBWQ","MI02","11/15/2017 11:35:00",0.04,"mg/L",25.4893605,-80.3473436,0.5
"...12269","DERM_BBWQ","BISC122","11/15/2017 11:05:00",0.07,"mg/L",25.4133316,-80.295,0.5
"...12270","DERM_BBWQ","BB51","10/18/2017 11:00:00",0.15,"mg/L",25.251496,-80.4140785,0.5
"...12271","DERM_BBWQ","BS01","11/20/2017 10:55:00",0.12,"mg/L",25.8720738,-80.1647689,0.5
"...12272","DERM_BBWQ","BISC101","10/18/2017 12:25:00",0.18,"mg/L",25.4783316,-80.320831,0.5
"...12273","DERM_BBWQ","PR08","09/27/2017 08:55:00",0.16,"mg/L",25.5870676,-80.5112166,0.5
"...12274","DERM_BBWQ","BB50","10/18/2017 10:45:00",0.11,"mg/L",25.2298977,-80.3767774,0.5
"...12275","DERM_BBWQ","AC01","10/16/2017 11:30:00",0.1,"mg/L",25.9006722,-80.1443668,0.5
"...12276","DERM_BBWQ","SK01","09/25/2017 12:55:00",0.33,"mg/L",25.9294714,-80.1503688,0.5
"...12277","DERM_BBWQ","BB02","09/25/2017 12:35:00",0.06,"mg/L",25.9448704,-80.1277678,0.5
"...12278","DERM_BBWQ","MR01","09/26/2017 11:20:00",0.2,"mg/L",25.770035,-80.1915094,0.5
"...12279","DERM_BBWQ","NO07A","10/18/2017 12:00:00",0.05,"mg/L",25.4628912,-80.4038901,0.5
"...12280","DERM_BBWQ","MW04","10/18/2017 10:20:00",0.07,"mg/L",25.4712872,-80.3792762,0.5
"...12281","DERM_BBWQ","BB47","11/15/2017 09:20:00",0.07,"mg/L",25.3367944,-80.3200766,0.5
"...12282","DERM_BBWQ","LR08","09/25/2017 10:00:00",0.47,"mg/L",25.8703617,-80.2907737,0.5
"...12283","DERM_BBWQ","SK09","09/25/2017 11:30:00",0.29,"mg/L",25.964234,-80.3110905,0.5
"...12284","DERM_BBWQ","BB41","11/15/2017 11:25:00",0.09,"mg/L",25.4726881,-80.2844755,0.5
"...12285","DERM_BBWQ","MI03","10/18/2017 10:30:00",0.07,"mg/L",25.4894593,-80.3635494,0.5
"...12286","DERM_BBWQ","OL03","10/16/2017 10:45:00",0.24,"mg/L",25.9637064,-80.1502022,0.5
"...12287","DERM_BBWQ","BISC127","09/28/2017 11:15:00",0.15,"mg/L",25.6299983,-80.25,0.5
"...12288","DERM_BBWQ","AR03","11/15/2017 10:10:00",0.13,"mg/L",25.2890129,-80.4430649,0.5
"...12289","DERM_BBWQ","PR04A","09/27/2017 10:00:00",0.03,"mg/L",25.536972,-80.3895984,0.5
"...12290","DERM_BBWQ","WC02","10/17/2017 11:25:00",0.18,"mg/L",25.7843109,-80.2104451,0.5
"...12291","DERM_BBWQ","PR03","09/27/2017 11:50:00",0.01,"mg/L",25.5195182,-80.364046,0.5
"...12292","DERM_BBWQ","BB04","09/25/2017 12:10:00",0.09,"mg/L",25.917671,-80.1257684,0.5
"...12293","DERM_BBWQ","MR01","11/14/2017 11:20:00",0.12,"mg/L",25.770035,-80.1915094,0.5
"...12294","DERM_BBWQ","LR01","11/20/2017 10:30:00",0.19,"mg/L",25.8451746,-80.1733678,0.5
"...12295","DERM_BBWQ","BS04","11/20/2017 09:40:00",0.14,"mg/L",25.8740728,-80.1814691,0.5
"...12296","DERM_BBWQ","TM03A","11/14/2017 09:25:00",0.03,"mg/L",25.7937979,-80.2625108,0.5
"...12297","DERM_BBWQ","BB09","09/25/2017 11:20:00",0.1,"mg/L",25.871374,-80.1550667,0.5
"...12298","DERM_BBWQ","BB22","11/14/2017 09:50:00",0.1,"mg/L",25.7562781,-80.1742698,0.5
"...12299","DERM_BBWQ","BS01","09/25/2017 11:00:00",0.22,"mg/L",25.8720738,-80.1647689,0.5
"...12300","DERM_BBWQ","TM02","09/26/2017 09:45:00",0.16,"mg/L",25.7855632,-80.2559449,0.5
"...12301","DERM_BBWQ","BBMB1","09/26/2017 10:50:00",0.11,"mg/L",25.4659,-80.38429,0.5
"...12302","DERM_BBWQ","BB41","10/18/2017 12:05:00",0.24,"mg/L",25.4726881,-80.2844755,0.5
"...12303","DERM_BBWQ","BB04","10/16/2017 12:00:00",0.08,"mg/L",25.917671,-80.1257684,0.5
"...12304","DERM_BBWQ","BB05A","02/12/2018 12:00:00",0.11,"mg/L",25.9017218,-80.1422694,0.5
"...12305","DERM_BBWQ","CD09","04/05/2018 09:30:00",0.01,"mg/L",25.6658803,-80.4086772,0.5
"...12306","DERM_BBWQ","BL03","05/09/2018 12:20:00",0.02,"mg/L",25.5490482,-80.3481369,0.5
"...12307","DERM_BBWQ","LR06","05/07/2018 08:45:00",0.1,"mg/L",25.8539749,-80.1927698,0.5
"...12308","DERM_BBWQ","CD05","01/11/2018 11:15:00",0.01,"mg/L",25.6238368,-80.3436253,0.5
"...12309","DERM_BBWQ","CD09","01/11/2018 09:50:00",0.01,"mg/L",25.6658803,-80.4086772,0.5
"...12310","DERM_BBWQ","SP01","04/03/2018 09:45:00",0.09,"mg/L",25.6583676,-80.2659342,0.5
"...12311","DERM_BBWQ","LR05","02/12/2018 10:40:00",0.15,"mg/L",25.8714828,-80.2341987,0.5
"...12312","DERM_BBWQ","CD01A","02/08/2018 11:00:00",0.11,"mg/L",25.95683333,-80.43063333,0.5
"...12313","DERM_BBWQ","MR01","03/06/2018 11:05:00",0.08,"mg/L",25.770035,-80.1915094,0.5
"...12314","DERM_BBWQ","BBMB4","06/07/2018 10:30:00",0.08,"mg/L",25.846566,-80.127483,0.5
"...12315","DERM_BBWQ","LR10","05/08/2018 10:35:00",1.11,"mg/L",25.8695563,-80.3387186,0.5
"...12316","DERM_BBWQ","MR03","05/08/2018 11:30:00",0.07,"mg/L",25.778711,-80.2072338,0.5
"...12317","DERM_BBWQ","MR08","05/08/2018 10:50:00",0.02,"mg/L",25.8103755,-80.2642734,0.5
"...12318","DERM_BBWQ","MW05","05/09/2018 10:30:00",0.02,"mg/L",25.521443,-80.4435492,0.5
"...12319","DERM_BBWQ","PR04A","05/09/2018 10:55:00",0.01,"mg/L",25.536972,-80.3895984,0.5
"...12320","DERM_BBWQ","MW05","06/06/2018 11:20:00",0.03,"mg/L",25.521443,-80.4435492,0.5
"...12321","DERM_BBWQ","CD01A","06/07/2018 10:45:00",0.08,"mg/L",25.95683333,-80.43063333,0.5
"...12322","DERM_BBWQ","BS04","12/04/2017 09:00:00",0.09,"mg/L",25.8740728,-80.1814691,0.5
"...12323","DERM_BBWQ","BB09","02/12/2018 11:30:00",0.12,"mg/L",25.871374,-80.1550667,0.5
"...12324","DERM_BBWQ","BS01","01/08/2018 11:15:00",0.11,"mg/L",25.8720738,-80.1647689,0.5
"...12325","DERM_BBWQ","BB47","04/04/2018 09:50:00",0.07,"mg/L",25.3367944,-80.3200766,0.5
"...12326","DERM_BBWQ","MW13","02/07/2018 10:25:00",0.23,"mg/L",25.5174877,-80.5425794,0.5
"...12327","DERM_BBWQ","NO07A","02/07/2018 11:45:00",0.03,"mg/L",25.4628912,-80.4038901,0.5
"...12328","DERM_BBWQ","BB02","05/07/2018 12:45:00",0.08,"mg/L",25.9448704,-80.1277678,0.5
"...12329","DERM_BBWQ","BB08","05/10/2018 09:35:00",0.08,"mg/L",25.86423333,-80.17096667,0.5
"...12330","DERM_BBWQ","BB14","05/07/2018 10:45:00",0.12,"mg/L",25.8300761,-80.1585673,0.5
"...12331","DERM_BBWQ","BB22","05/08/2018 09:35:00",0.09,"mg/L",25.7562781,-80.1742698,0.5
"...12332","DERM_BBWQ","BB38","05/09/2018 08:50:00",0.08,"mg/L",25.5196864,-80.2393748,0.5
"...12333","DERM_BBWQ","BB39A","05/09/2018 12:50:00",0.09,"mg/L",25.5264328,-80.3070577,0.5
"...12334","DERM_BBWQ","PR08","05/09/2018 09:30:00",0.07,"mg/L",25.5870676,-80.5112166,0.5
"...12335","DERM_BBWQ","SP04","05/10/2018 10:30:00",0.01,"mg/L",25.6740799,-80.2840729,0.5
"...12336","DERM_BBWQ","WC04","05/08/2018 08:55:00",0.65,"mg/L",25.7944234,-80.2214498,0.5
"...12337","DERM_BBWQ","OL03","02/12/2018 10:35:00",0.11,"mg/L",25.9637064,-80.1502022,0.5
"...12338","DERM_BBWQ","TM02","01/09/2018 09:00:00",0.09,"mg/L",25.7855632,-80.2559449,0.5
"...12339","DERM_BBWQ","BB04","04/02/2018 11:45:00",0.08,"mg/L",25.917671,-80.1257684,0.5
"...12340","DERM_BBWQ","LR01","04/02/2018 10:45:00",0.13,"mg/L",25.8451746,-80.1733678,0.5
"...12341","DERM_BBWQ","BB09","04/02/2018 10:55:00",0.08,"mg/L",25.871374,-80.1550667,0.5
"...12342","DERM_BBWQ","TM03A","02/06/2018 09:40:00",0.01,"mg/L",25.7937979,-80.2625108,0.5
"...12343","DERM_BBWQ","SK09","02/12/2018 13:05:00",0.13,"mg/L",25.964234,-80.3110905,0.5
"...12344","DERM_BBWQ","BB47","06/06/2018 09:35:00",0.08,"mg/L",25.3367944,-80.3200766,0.5
"...12345","DERM_BBWQ","BS11","06/04/2018 10:15:00",0.03,"mg/L",25.927833,-80.35815,0.5
"...12346","DERM_BBWQ","BL03","04/02/2018 10:40:00",0.02,"mg/L",25.5490482,-80.3481369,0.5
"...12347","DERM_BBWQ","BB37","05/10/2018 11:40:00",0.08,"mg/L",25.570684,-80.19177,0.5
"...12348","DERM_BBWQ","BBMB2","05/10/2018 11:00:00",0.08,"mg/L",25.80345,-80.145149,0.5
"...12349","DERM_BBWQ","SK10","04/03/2018 09:25:00",0.21,"mg/L",25.956833,-80.430633,0.5
"...12350","DERM_BBWQ","BB22","04/03/2018 10:10:00",0.1,"mg/L",25.7562781,-80.1742698,0.5
"...12351","DERM_BBWQ","SP08","12/07/2017 09:20:00",0.27,"mg/L",25.7154804,-80.3829744,0.5
"...12352","DERM_BBWQ","BB51","12/06/2017 11:30:00",0.11,"mg/L",25.251496,-80.4140785,0.5
"...12353","DERM_BBWQ","PR04A","01/10/2018 11:10:00",0.01,"mg/L",25.536972,-80.3895984,0.5
"...12354","DERM_BBWQ","SK09","01/08/2018 12:35:00",0.2,"mg/L",25.964234,-80.3110905,0.5
"...12355","DERM_BBWQ","NO07A","04/04/2018 11:15:00",0.01,"mg/L",25.4628912,-80.4038901,0.5
"...12356","DERM_BBWQ","TM05","02/06/2018 11:15:00",0.42,"mg/L",25.7625448,-80.3202984,0.5
"...12357","DERM_BBWQ","BB50","02/07/2018 10:20:00",0.09,"mg/L",25.2298977,-80.3767774,0.5
"...12358","DERM_BBWQ","TM08","02/06/2018 11:50:00",0.36,"mg/L",25.761778,-80.4810792,0.5
"...12359","DERM_BBWQ","CM02","06/05/2018 11:15:00",0.03,"mg/L",25.78348,-80.23984,0.5
"...12360","DERM_BBWQ","AR03","06/06/2018 10:10:00",0.02,"mg/L",25.2890129,-80.4430649,0.5
"...12361","DERM_BBWQ","GL02","04/02/2018 10:15:00",0.85,"mg/L",25.5372206,-80.3330313,0.5
"...12362","DERM_BBWQ","BB05A","06/04/2018 11:45:00",0.07,"mg/L",25.9017218,-80.1422694,0.5
"...12363","DERM_BBWQ","BISC122","12/06/2017 12:15:00",0.08,"mg/L",25.4133316,-80.295,0.5
