"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"57662","SFER","L5","12/07/2022 16:08:00","Dissolved_Oxygen__CTD_",6.661,"mg/L",27.1386,-82.9518,0
"57682","SFER","L7","12/07/2022 17:33:00","Dissolved_Oxygen__CTD_",6.639,"mg/L",27.0554,-83.1348,0
"57702","SFER","L9","12/07/2022 18:56:00","Dissolved_Oxygen__CTD_",6.539,"mg/L",26.9723,-83.313,0
"57722","SFER","CAL6","12/08/2022 03:32:00","Dissolved_Oxygen__CTD_",6.4726,"mg/L",25.9383,-82.4792,0
"57752","SFER","30","12/08/2022 09:11:00","Dissolved_Oxygen__CTD_",6.541,"mg/L",25.4017,-82.2107,0
"57772","SFER","KW4","12/08/2022 12:16:00","Dissolved_Oxygen__CTD_",6.461,"mg/L",25.019,-82.0477,0
"57802","SFER","KW2","12/08/2022 14:39:00","Dissolved_Oxygen__CTD_",6.17,"mg/L",24.7274,-81.917,0
"57822","SFER","KW1","12/08/2022 15:20:00","Dissolved_Oxygen__CTD_",6.651,"mg/L",24.6598,-81.9052,0
"57882","SFER","WS","12/08/2022 18:29:00","Dissolved_Oxygen__CTD_",6.2575,"mg/L",24.4758,-81.7177,0
"579110","SFER","21LK","12/08/2022 21:27:00","Dissolved_Oxygen__CTD_",6.354,"mg/L",24.5344,-81.4133,0
"57952","SFER","16",NA,"Dissolved_Oxygen__CTD_",7.3647,"mg/L",24.6707,-81.203,0
"57982","SFER","18","12/09/2022 00:41:00","Dissolved_Oxygen__CTD_",6.3506,"mg/L",24.5974,-81.1845,0
"58032","SFER","10","12/09/2022 04:18:00","Dissolved_Oxygen__CTD_",6.5436,"mg/L",24.7875,-80.8613,0
"58062","SFER","12","12/09/2022 05:00:00","Dissolved_Oxygen__CTD_",6.2969,"mg/L",24.7125,-80.832,0
"58092","SFER","9.5","12/09/2022 06:10:00","Dissolved_Oxygen__CTD_",6.3198,"mg/L",24.7159,-80.6952,0
"581110","SFER","9","12/09/2022 06:53:00","Dissolved_Oxygen__CTD_",6.3316,"mg/L",24.7619,-80.7227,0
"58142","SFER","7","12/09/2022 07:33:00","Dissolved_Oxygen__CTD_",6.3727,"mg/L",24.8164,-80.756,0
"58222","SFER","MR","12/09/2022 12:20:00","Dissolved_Oxygen__CTD_",6.285,"mg/L",25.0077,-80.3685,0
"58302","SFER","2","12/09/2022 18:10:00","Dissolved_Oxygen__CTD_",6.407,"mg/L",25.6411,-80.1005,0
"58332","SFER","16","01/11/2023 12:48:00","Dissolved_Oxygen__CTD_",6.789,"mg/L",24.6705,-81.0362,0
"58362","SFER","18","01/11/2023 13:30:00","Dissolved_Oxygen__CTD_",6.278,"mg/L",24.5973,-81.1836,0
"58402","SFER","21LK","01/11/2023 15:50:00","Dissolved_Oxygen__CTD_",6.436,"mg/L",24.5353,-81.4166,0
"58432","SFER","WS","01/11/2023 18:43:00","Dissolved_Oxygen__CTD_",6.315,"mg/L",24.477,-81.7202,0
"58492","SFER","KW1","01/11/2023 22:06:00","Dissolved_Oxygen__CTD_",7.1026,"mg/L",24.6541,-81.9045,0
"585110","SFER","KW2","01/11/2023 22:51:00","Dissolved_Oxygen__CTD_",6.6737,"mg/L",24.7255,-81.9144,0
"58542","SFER","KW4","01/12/2023 01:15:00","Dissolved_Oxygen__CTD_",6.8809,"mg/L",25.0126,-82.04,0
"58562","SFER","30","01/12/2023 04:22:00","Dissolved_Oxygen__CTD_",6.9683,"mg/L",25.3991,-82.2081,0
"58592","SFER","CAL6","01/12/2023 09:35:00","Dissolved_Oxygen__CTD_",6.9144,"mg/L",25.9381,-82.4784,0
"586110","SFER","CW4","01/13/2023 02:20:00","Dissolved_Oxygen__CTD_",7.4573,"mg/L",28.012,-83.0799,0
"58632","SFER","CW3","01/13/2023 03:25:00","Dissolved_Oxygen__CTD_",7.7765,"mg/L",28.0132,-82.963,0
"58652","SFER","CW2","01/13/2023 04:05:00","Dissolved_Oxygen__CTD_",7.8179,"mg/L",28.017,-82.8907,0
"58662","SFER","CW1","01/13/2023 04:41:00","Dissolved_Oxygen__CTD_",7.7156,"mg/L",28.01,-82.8493,0
"58682","SFER","TB1","01/13/2023 06:35:00","Dissolved_Oxygen__CTD_",7.7876,"mg/L",27.8035,-82.8825,0
"58702","SFER","TB2","01/13/2023 07:35:00","Dissolved_Oxygen__CTD_",7.5972,"mg/L",27.7406,-82.9284,0
"58722","SFER","TB3","01/13/2023 08:34:00","Dissolved_Oxygen__CTD_",7.3745,"mg/L",27.6745,-82.9972,0
"58742","SFER","TB4","01/13/2023 10:06:00","Dissolved_Oxygen__CTD_",6.89,"mg/L",27.6199,-83.1317,0
"58762","SFER","TB5","01/13/2023 11:58:00","Dissolved_Oxygen__CTD_",6.813,"mg/L",27.614,-83.2901,0
"58792","SFER","AMI9","01/13/2023 17:38:00","Dissolved_Oxygen__CTD_",6.676,"mg/L",27.182,-83.4954,0
"588110","SFER","AMI8","01/13/2023 18:51:00","Dissolved_Oxygen__CTD_",6.731,"mg/L",27.2265,-83.407,0
"58832","SFER","AMI7","01/13/2023 20:08:00","Dissolved_Oxygen__CTD_",6.858,"mg/L",27.2687,-83.316,0
"58852","SFER","AMI6","01/13/2023 21:14:00","Dissolved_Oxygen__CTD_",6.8023,"mg/L",27.3041,-83.2216,0
"58872","SFER","AMI5","01/13/2023 22:39:00","Dissolved_Oxygen__CTD_",6.9058,"mg/L",27.3322,-83.1255,0
"58892","SFER","AMI4","01/14/2023 01:06:00","Dissolved_Oxygen__CTD_",7.1464,"mg/L",27.3779,-83.0308,0
"589110","SFER","AMI3","01/14/2023 03:13:00","Dissolved_Oxygen__CTD_",7.368,"mg/L",27.4152,-82.9339,0
"58932","SFER","AMI2","01/14/2023 04:21:00","Dissolved_Oxygen__CTD_",7.5203,"mg/L",27.4537,-82.8416,0
"58952","SFER","AMI1","01/14/2023 05:35:00","Dissolved_Oxygen__CTD_",7.3963,"mg/L",27.4938,-82.7483,0
"58962","SFER","V1","01/14/2023 12:56:00","Dissolved_Oxygen__CTD_",7.0623,"mg/L",27.1114,-82.4782,0
"58982","SFER","V2","01/14/2023 13:49:00","Dissolved_Oxygen__CTD_",7.193,"mg/L",27.0711,-82.5435,0
"59002","SFER","V3","01/14/2023 14:55:00","Dissolved_Oxygen__CTD_",7.236,"mg/L",27.032,-82.6098,0
"59022","SFER","V4","01/14/2023 15:57:00","Dissolved_Oxygen__CTD_",7.177,"mg/L",26.9913,-82.6807,0
"59042","SFER","V5","01/14/2023 17:06:00","Dissolved_Oxygen__CTD_",7.0921,"mg/L",26.9504,-82.7429,0
"59062","SFER","V6","01/14/2023 18:11:00","Dissolved_Oxygen__CTD_",6.9663,"mg/L",26.9145,-82.8193,0
"59082","SFER","V7","01/14/2023 19:16:00","Dissolved_Oxygen__CTD_",6.912,"mg/L",26.8771,-82.8838,0
"591011","SFER","V8","01/14/2023 20:24:00","Dissolved_Oxygen__CTD_",6.716,"mg/L",26.8315,-82.957,0
"59122","SFER","V9","01/14/2023 22:16:00","Dissolved_Oxygen__CTD_",6.7261,"mg/L",26.7322,-83.0957,0
"59142","SFER","GP5","01/15/2023 00:55:00","Dissolved_Oxygen__CTD_",6.9242,"mg/L",26.5955,-82.6946,0
"59162","SFER","BG4","01/15/2023 02:04:00","Dissolved_Oxygen__CTD_",6.728,"mg/L",26.6291,-82.5542,0
"59182","SFER","RP4","01/15/2023 02:44:00","Dissolved_Oxygen__CTD_",6.9304,"mg/L",26.5772,-82.4982,0
"59202","SFER","BG3","01/15/2023 04:03:00","Dissolved_Oxygen__CTD_",7.2062,"mg/L",26.6684,-82.4126,0
"59222","SFER","BG2","01/15/2023 04:48:00","Dissolved_Oxygen__CTD_",7.2112,"mg/L",26.6861,-82.3395,0
"59242","SFER","BG1","01/15/2023 06:09:00","Dissolved_Oxygen__CTD_",7.2818,"mg/L",26.7153,-82.2557,0
"59262","SFER","RP3","01/15/2023 08:30:00","Dissolved_Oxygen__CTD_",7.0413,"mg/L",26.5499,-82.3318,0
"59282","SFER","RP2","01/15/2023 09:28:00","Dissolved_Oxygen__CTD_",7.075,"mg/L",26.5496,-82.254,0
"59292","SFER","RP1","01/15/2023 09:59:00","Dissolved_Oxygen__CTD_",7.275,"mg/L",26.5442,-82.2178,0
"593110","SFER","CAL1","01/15/2023 13:24:00","Dissolved_Oxygen__CTD_",7.167,"mg/L",26.4194,-81.9641,0
"59332","SFER","CAL2","01/15/2023 15:06:00","Dissolved_Oxygen__CTD_",6.957,"mg/L",26.3829,-82.0004,0
"59352","SFER","CAL3","01/15/2023 15:45:00","Dissolved_Oxygen__CTD_",6.891,"mg/L",26.3431,-82.0416,0
"59372","SFER","CAL4","01/15/2023 16:45:00","Dissolved_Oxygen__CTD_",7.164,"mg/L",26.2536,-82.1383,0
"59392","SFER","CAL5","01/15/2023 17:46:00","Dissolved_Oxygen__CTD_",7.135,"mg/L",26.1828,-82.2133,0
"59422","SFER","33","01/15/2023 21:11:00","Dissolved_Oxygen__CTD_",7.0249,"mg/L",25.9097,-81.797,0
"59452","SFER","31","01/15/2023 22:50:00","Dissolved_Oxygen__CTD_",7.0791,"mg/L",25.7401,-81.9411,0
"59472","SFER","41","01/16/2023 01:31:00","Dissolved_Oxygen__CTD_",7.0658,"mg/L",25.7326,-81.5755,0
"595110","SFER","45","01/16/2023 03:37:00","Dissolved_Oxygen__CTD_",7.1888,"mg/L",25.5829,-81.471,0
"59532","SFER","47","01/16/2023 04:26:00","Dissolved_Oxygen__CTD_",7.2313,"mg/L",25.5826,-81.3677,0
"59552","SFER","49","01/16/2023 05:05:00","Dissolved_Oxygen__CTD_",7.4251,"mg/L",25.5818,-81.2935,0
"59572","SFER","51","01/16/2023 06:28:00","Dissolved_Oxygen__CTD_",7.3122,"mg/L",25.4527,-81.3092,0
"59592","SFER","53","01/16/2023 07:12:00","Dissolved_Oxygen__CTD_",7.1829,"mg/L",25.4537,-81.2366,0
"59602","SFER","57.1","01/16/2023 08:36:00","Dissolved_Oxygen__CTD_",7.2435,"mg/L",25.3537,-81.3373,0
"596110","SFER","57","01/16/2023 09:19:00","Dissolved_Oxygen__CTD_",7.183,"mg/L",25.3508,-81.2691,0
"59622","SFER","56","01/16/2023 10:00:00","Dissolved_Oxygen__CTD_",7.042,"mg/L",25.3491,-81.228,0
"59632","SFER","55","01/16/2023 10:33:00","Dissolved_Oxygen__CTD_",7.097,"mg/L",25.3499,-81.1942,0
"59642","SFER","54","01/16/2023 11:19:00","Dissolved_Oxygen__CTD_",6.0463,"mg/L",25.3413,-81.1561,0
"59662","SFER","57.2","01/16/2023 13:38:00","Dissolved_Oxygen__CTD_",6.85,"mg/L",25.3513,-81.49,0
"59682","SFER","57.3","01/16/2023 14:47:00","Dissolved_Oxygen__CTD_",7.243,"mg/L",25.3511,-81.6483,0
"59702","SFER","58","01/16/2023 16:11:00","Dissolved_Oxygen__CTD_",6.969,"mg/L",25.1664,-81.6545,0
"59732","SFER","60","01/16/2023 18:19:00","Dissolved_Oxygen__CTD_",7.524,"mg/L",25.166,-81.337,0
"59772","SFER","64","01/16/2023 19:38:00","Dissolved_Oxygen__CTD_",7.036,"mg/L",25.1659,-81.1613,0
"59782","SFER","65","01/16/2023 20:32:00","Dissolved_Oxygen__CTD_",7.522,"mg/L",25.096,-81.0962,0
"598110","SFER","68","01/16/2023 21:56:00","Dissolved_Oxygen__CTD_",7.3841,"mg/L",24.9325,-81.1648,0
"59902","SFER","12","01/17/2023 03:49:00","Dissolved_Oxygen__CTD_",6.425,"mg/L",24.7138,-80.8314,0
"59922","SFER","10","01/17/2023 04:36:00","Dissolved_Oxygen__CTD_",7.6996,"mg/L",24.7873,-80.8609,0
"59932","SFER","7","01/17/2023 05:42:00","Dissolved_Oxygen__CTD_",7.6484,"mg/L",24.8149,-80.7542,0
"59962","SFER","9","01/17/2023 06:16:00","Dissolved_Oxygen__CTD_",6.4484,"mg/L",24.7655,-80.7237,0
"59992","SFER","9.5","01/17/2023 06:53:00","Dissolved_Oxygen__CTD_",6.1323,"mg/L",24.7181,-80.6924,0
"60062","SFER","MR","01/17/2023 11:59:00","Dissolved_Oxygen__CTD_",6.278,"mg/L",25.0072,-80.3698,0
"60142","SFER","2","01/17/2023 19:57:00","Dissolved_Oxygen__CTD_",6.524,"mg/L",25.6428,-80.1057,0
"60182","SFER","2","03/02/2023 11:26:00","Dissolved_Oxygen__CTD_",6.266,"mg/L",25.6425,-80.1042,0
"60272","SFER","MR","03/02/2023 18:03:00","Dissolved_Oxygen__CTD_",6.475,"mg/L",25.0038,-80.3686,0
"603110","SFER","7","03/02/2023 22:00:00","Dissolved_Oxygen__CTD_",7.0071,"mg/L",24.8164,-80.7538,0
"60342","SFER","9","03/02/2023 22:35:00","Dissolved_Oxygen__CTD_",6.5154,"mg/L",24.7634,-80.7246,0
"60372","SFER","9.5","03/02/2023 23:13:00","Dissolved_Oxygen__CTD_",6.5079,"mg/L",24.7151,-80.685,0
"60392","SFER","12","03/03/2023 00:40:00","Dissolved_Oxygen__CTD_",6.4755,"mg/L",24.7132,-80.8306,0
"604110","SFER","10","03/03/2023 01:26:00","Dissolved_Oxygen__CTD_",6.7837,"mg/L",24.7883,-80.8644,0
"60472","SFER","18","03/03/2023 05:33:00","Dissolved_Oxygen__CTD_",6.3957,"mg/L",24.5988,-81.1806,0
"60492","SFER","16","03/03/2023 06:49:00","Dissolved_Oxygen__CTD_",6.9578,"mg/L",24.6699,-81.2012,0
"60522","SFER","68","03/03/2023 11:10:00","Dissolved_Oxygen__CTD_",6.61,"mg/L",24.9309,-81.167,0
"60552","SFER","65","03/03/2023 12:34:00","Dissolved_Oxygen__CTD_",6.051,"mg/L",25.0951,-81.098,0
"60562","SFER","64","03/03/2023 13:29:00","Dissolved_Oxygen__CTD_",5.922,"mg/L",25.1665,-81.1572,0
"606110","SFER","60","03/03/2023 14:54:00","Dissolved_Oxygen__CTD_",6.284,"mg/L",25.1683,-81.336,0
"60642","SFER","58","03/03/2023 17:14:00","Dissolved_Oxygen__CTD_",6.631,"mg/L",25.1673,-81.6538,0
"60662","SFER","57.3","03/03/2023 18:38:00","Dissolved_Oxygen__CTD_",6.6,"mg/L",25.3507,-81.6531,0
"60682","SFER","57.2","03/03/2023 20:06:00","Dissolved_Oxygen__CTD_",6.549,"mg/L",25.3511,-81.4897,0
"60702","SFER","57.1","03/03/2023 21:25:00","Dissolved_Oxygen__CTD_",6.5852,"mg/L",25.3503,-81.3386,0
"607110","SFER","57","03/03/2023 22:14:00","Dissolved_Oxygen__CTD_",6.5994,"mg/L",25.3534,-81.2618,0
"60722","SFER","56","03/03/2023 22:43:00","Dissolved_Oxygen__CTD_",6.5149,"mg/L",25.3496,-81.2276,0
"60732","SFER","55","03/03/2023 23:04:00","Dissolved_Oxygen__CTD_",6.3845,"mg/L",25.3502,-81.1978,0
"60742","SFER","54","03/03/2023 23:44:00","Dissolved_Oxygen__CTD_",6.5647,"mg/L",25.3405,-81.1573,0
"60752","SFER","53","03/04/2023 01:07:00","Dissolved_Oxygen__CTD_",6.4048,"mg/L",25.4542,-81.228,0
"60772","SFER","51","03/04/2023 01:45:00","Dissolved_Oxygen__CTD_",6.4657,"mg/L",25.4539,-81.3083,0
"60792","SFER","49","03/04/2023 03:05:00","Dissolved_Oxygen__CTD_",6.2769,"mg/L",25.5836,-81.2923,0
"60802","SFER","47","03/04/2023 03:42:00","Dissolved_Oxygen__CTD_",6.2083,"mg/L",25.5839,-81.3666,0
"60842","SFER","45","03/04/2023 04:30:00","Dissolved_Oxygen__CTD_",6.5615,"mg/L",25.5832,-81.4707,0
"60872","SFER","41","03/04/2023 06:38:00","Dissolved_Oxygen__CTD_",6.092,"mg/L",25.733,-81.5739,0
"60902","SFER","31","03/04/2023 09:27:00","Dissolved_Oxygen__CTD_",6.705,"mg/L",25.7423,-81.939,0
"60932","SFER","33","03/04/2023 11:00:00","Dissolved_Oxygen__CTD_",6.388,"mg/L",25.9105,-81.8012,0
"60962","SFER","CAL5","03/04/2023 14:45:00","Dissolved_Oxygen__CTD_",6.648,"mg/L",26.1842,-82.2148,0
"60982","SFER","CAL4","03/04/2023 15:38:00","Dissolved_Oxygen__CTD_",6.698,"mg/L",26.2559,-82.1386,0
"610011","SFER","CAL3","03/04/2023 16:43:00","Dissolved_Oxygen__CTD_",6.286,"mg/L",26.3408,-82.0461,0
"61022","SFER","CAL2","03/04/2023 17:19:00","Dissolved_Oxygen__CTD_",6.047,"mg/L",26.3828,-82.0011,0
"61032","SFER","CAL1","03/04/2023 17:59:00","Dissolved_Oxygen__CTD_",5.743,"mg/L",26.4245,-81.9607,0
"61052","SFER","RP1","03/04/2023 20:23:00","Dissolved_Oxygen__CTD_",6.319,"mg/L",26.5434,-82.2159,0
"61072","SFER","RP2","03/04/2023 20:48:00","Dissolved_Oxygen__CTD_",6.066,"mg/L",26.554,-82.2527,0
"61092","SFER","RP3","03/04/2023 21:31:00","Dissolved_Oxygen__CTD_",6.672,"mg/L",26.5534,-82.329,0
"611110","SFER","BG1","03/04/2023 23:02:00","Dissolved_Oxygen__CTD_",6.348,"mg/L",26.7101,-82.2656,0
"61132","SFER","BG2","03/04/2023 23:46:00","Dissolved_Oxygen__CTD_",5.9203,"mg/L",26.6898,-82.338,0
"61152","SFER","BG3","03/05/2023 00:34:00","Dissolved_Oxygen__CTD_",6.6894,"mg/L",26.6687,-82.4173,0
"61172","SFER","RP4","03/05/2023 01:33:00","Dissolved_Oxygen__CTD_",6.7336,"mg/L",26.578,-82.4972,0
"61192","SFER","BG4","03/05/2023 02:17:00","Dissolved_Oxygen__CTD_",6.7462,"mg/L",26.6303,-82.5559,0
"612110","SFER","GP5","03/05/2023 03:35:00","Dissolved_Oxygen__CTD_",6.729,"mg/L",26.5957,-82.6942,0
"61232","SFER","BG6","03/05/2023 04:59:00","Dissolved_Oxygen__CTD_",6.7554,"mg/L",26.5438,-82.8694,0
"61252","SFER","BG7","03/05/2023 06:17:00","Dissolved_Oxygen__CTD_",6.7064,"mg/L",26.4935,-83.0354,0
"61272","SFER","V9","03/05/2023 08:14:00","Dissolved_Oxygen__CTD_",6.6998,"mg/L",26.7294,-83.1,0
"61292","SFER","V8","03/05/2023 09:36:00","Dissolved_Oxygen__CTD_",6.69,"mg/L",26.8359,-82.954,0
"613110","SFER","V7","03/05/2023 10:21:00","Dissolved_Oxygen__CTD_",6.772,"mg/L",26.8747,-82.8914,0
"61332","SFER","V6","03/05/2023 11:04:00","Dissolved_Oxygen__CTD_",6.743,"mg/L",26.9148,-82.8223,0
"61352","SFER","V5","03/05/2023 11:51:00","Dissolved_Oxygen__CTD_",6.807,"mg/L",26.9524,-82.7533,0
"61372","SFER","V4","03/05/2023 12:33:00","Dissolved_Oxygen__CTD_",6.592,"mg/L",26.9945,-82.6807,0
"61392","SFER","V3","03/05/2023 13:16:00","Dissolved_Oxygen__CTD_",6.638,"mg/L",27.0309,-82.6192,0
"614110","SFER","V2","03/05/2023 13:57:00","Dissolved_Oxygen__CTD_",6.376,"mg/L",27.0726,-82.5466,0
"61432","SFER","V1","03/05/2023 14:41:00","Dissolved_Oxygen__CTD_",5.449,"mg/L",27.1083,-82.4828,0
"61452","SFER","L1","03/05/2023 16:17:00","Dissolved_Oxygen__CTD_",5.026,"mg/L",27.3026,-82.5919,0
"61472","SFER","L3","03/05/2023 17:45:00","Dissolved_Oxygen__CTD_",6.689,"mg/L",27.2215,-82.7737,0
"61492","SFER","L5","03/05/2023 19:09:00","Dissolved_Oxygen__CTD_",6.837,"mg/L",27.1358,-82.9525,0
"615110","SFER","L7","03/05/2023 20:36:00","Dissolved_Oxygen__CTD_",6.827,"mg/L",27.0574,-83.1342,0
"61532","SFER","L9","03/05/2023 22:06:00","Dissolved_Oxygen__CTD_",6.6612,"mg/L",26.9713,-83.3132,0
"61552","SFER","AMI1","03/06/2023 12:47:00","Dissolved_Oxygen__CTD_",5.964,"mg/L",27.499,-82.7526,0
"61572","SFER","AMI2","03/06/2023 13:37:00","Dissolved_Oxygen__CTD_",6.361,"mg/L",27.4591,-82.8444,0
"61592","SFER","AMI3","03/06/2023 14:29:00","Dissolved_Oxygen__CTD_",6.683,"mg/L",27.4214,-82.9354,0
"616110","SFER","AMI4","03/06/2023 15:19:00","Dissolved_Oxygen__CTD_",6.766,"mg/L",27.3812,-83.0326,0
"61632","SFER","AMI5","03/06/2023 16:14:00","Dissolved_Oxygen__CTD_",6.662,"mg/L",27.3416,-83.1253,0
"61652","SFER","AMI6","03/06/2023 17:04:00","Dissolved_Oxygen__CTD_",6.668,"mg/L",27.3055,-83.2208,0
"61672","SFER","AMI7","03/06/2023 17:58:00","Dissolved_Oxygen__CTD_",6.665,"mg/L",27.267,-83.3137,0
"61692","SFER","AMI8","03/06/2023 18:47:00","Dissolved_Oxygen__CTD_",6.714,"mg/L",27.2292,-83.4086,0
"617110","SFER","AMI9","03/06/2023 19:42:00","Dissolved_Oxygen__CTD_",6.675,"mg/L",27.1915,-83.5014,0
"61732","SFER","TB10","03/06/2023 22:49:00","Dissolved_Oxygen__CTD_",6.6418,"mg/L",27.6149,-83.4904,0
"61752","SFER","TB5","03/07/2023 01:43:00","Dissolved_Oxygen__CTD_",6.8555,"mg/L",27.6201,-83.2974,0
"61762","SFER","CW7","03/07/2023 01:49:00","Dissolved_Oxygen__CTD_",6.808,"mg/L",28.0119,-83.5678,0
"61782","SFER","TB4","03/07/2023 02:52:00","Dissolved_Oxygen__CTD_",6.8123,"mg/L",27.6174,-83.1287,0
"61802","SFER","TB3","03/07/2023 03:57:00","Dissolved_Oxygen__CTD_",6.6452,"mg/L",27.6698,-83.0026,0
"61822","SFER","ROME4","03/07/2023 04:36:00","Dissolved_Oxygen__CTD_",6.6823,"mg/L",27.6497,-82.9214,0
"61842","SFER","ROME5","03/07/2023 05:13:00","Dissolved_Oxygen__CTD_",6.5876,"mg/L",27.6484,-82.8397,0
"61862","SFER","TB2","03/07/2023 06:13:00","Dissolved_Oxygen__CTD_",6.6574,"mg/L",27.7364,-82.9246,0
"61882","SFER","TB1","03/07/2023 07:02:00","Dissolved_Oxygen__CTD_",6.7064,"mg/L",27.7997,-82.882,0
"61892","SFER","CW1","03/07/2023 08:44:00","Dissolved_Oxygen__CTD_",6.1589,"mg/L",28.0065,-82.8489,0
"61912","SFER","CW2","03/07/2023 09:10:00","Dissolved_Oxygen__CTD_",6.4174,"mg/L",28.0171,-82.892,0
"61932","SFER","CW3","03/07/2023 09:47:00","Dissolved_Oxygen__CTD_",6.794,"mg/L",28.0091,-82.9557,0
"61952","SFER","CW4","03/07/2023 10:34:00","Dissolved_Oxygen__CTD_",6.86,"mg/L",28.0115,-83.0759,0
"61972","SFER","CW5","03/07/2023 11:37:00","Dissolved_Oxygen__CTD_",6.829,"mg/L",28.0104,-83.2392,0
"61992","SFER","CW6","03/07/2023 12:42:00","Dissolved_Oxygen__CTD_",6.852,"mg/L",28.0106,-83.4034,0
"62022","SFER","CAL6","03/08/2023 04:06:00","Dissolved_Oxygen__CTD_",6.6338,"mg/L",25.9399,-82.4816,0
"62052","SFER","30","03/08/2023 08:54:00","Dissolved_Oxygen__CTD_",6.5096,"mg/L",25.4025,-82.2101,0
"62072","SFER","KW4","03/08/2023 11:52:00","Dissolved_Oxygen__CTD_",6.395,"mg/L",25.0095,-82.0389,0
"621010","SFER","KW2","03/08/2023 13:56:00","Dissolved_Oxygen__CTD_",6.13,"mg/L",24.7292,-81.9149,0
"62122","SFER","KW1","03/08/2023 14:37:00","Dissolved_Oxygen__CTD_",6.394,"mg/L",24.6532,-81.9032,0
"62182","SFER","WS","03/08/2023 17:51:00","Dissolved_Oxygen__CTD_",6.532,"mg/L",24.4748,-81.715,0
"622110","SFER","21LK","03/08/2023 20:33:00","Dissolved_Oxygen__CTD_",6.476,"mg/L",24.5328,-81.4141,0
"62272","SFER","ROME5","05/18/2023 14:15:00","Dissolved_Oxygen__CTD_",5.244,"mg/L",27.6495,-82.8362,0
"62292","SFER","ROME4","05/18/2023 14:54:00","Dissolved_Oxygen__CTD_",5.3458,"mg/L",27.6498,-82.9208,0
"623110","SFER","TB3","05/18/2023 15:41:00","Dissolved_Oxygen__CTD_",5.465,"mg/L",27.6719,-83.0001,0
"62332","SFER","TB4","05/18/2023 16:56:00","Dissolved_Oxygen__CTD_",5.457,"mg/L",27.617,-83.13,0
"62352","SFER","TB5","05/18/2023 18:24:00","Dissolved_Oxygen__CTD_",5.551,"mg/L",27.6171,-83.3002,0
"62372","SFER","TB10","05/18/2023 22:58:00","Dissolved_Oxygen__CTD_",5.5318,"mg/L",27.6203,-83.49,0
"62392","SFER","CW7","05/19/2023 01:47:00","Dissolved_Oxygen__CTD_",5.541,"mg/L",28.0122,-83.5688,0
"624110","SFER","CW6","05/19/2023 02:54:00","Dissolved_Oxygen__CTD_",5.5495,"mg/L",28.0121,-83.405,0
"62432","SFER","CW5","05/19/2023 04:00:00","Dissolved_Oxygen__CTD_",5.4869,"mg/L",28.0121,-83.24,0
"62452","SFER","CW4","05/19/2023 05:04:00","Dissolved_Oxygen__CTD_",5.3738,"mg/L",28.0119,-83.0789,0
"62472","SFER","CW3","05/19/2023 06:14:00","Dissolved_Oxygen__CTD_",6.4277,"mg/L",28.0098,-82.9598,0
"62492","SFER","CW2","05/19/2023 06:58:00","Dissolved_Oxygen__CTD_",6.2749,"mg/L",28.0162,-82.8919,0
"62502","SFER","CW1","05/19/2023 07:42:00","Dissolved_Oxygen__CTD_",5.0232,"mg/L",28.0097,-82.8483,0
"62522","SFER","TB1","05/19/2023 10:00:00","Dissolved_Oxygen__CTD_",5.531,"mg/L",27.8013,-82.8816,0
"62542","SFER","TB2","05/19/2023 10:42:00","Dissolved_Oxygen__CTD_",5.409,"mg/L",27.7399,-82.9279,0
"62562","SFER","AMI1","05/19/2023 12:57:00","Dissolved_Oxygen__CTD_",5.363,"mg/L",27.4966,-82.7508,0
"62582","SFER","AMI2","05/19/2023 13:46:00","Dissolved_Oxygen__CTD_",5.433,"mg/L",27.4584,-82.8452,0
"62602","SFER","AMI3","05/19/2023 14:40:00","Dissolved_Oxygen__CTD_",5.546,"mg/L",27.4203,-82.9382,0
"62622","SFER","AMI4","05/19/2023 15:30:00","Dissolved_Oxygen__CTD_",5.501,"mg/L",27.3815,-83.0332,0
"62642","SFER","AMI5","05/19/2023 16:28:00","Dissolved_Oxygen__CTD_",5.47,"mg/L",27.3411,-83.132,0
"62662","SFER","AMI6","05/19/2023 17:18:00","Dissolved_Oxygen__CTD_",5.398,"mg/L",27.3048,-83.2217,0
"62682","SFER","AMI7","05/19/2023 18:10:00","Dissolved_Oxygen__CTD_",5.339,"mg/L",27.2668,-83.3147,0
"62702","SFER","AMI8","05/19/2023 18:59:00","Dissolved_Oxygen__CTD_",5.349,"mg/L",27.2277,-83.4107,0
"62722","SFER","AMI9","05/19/2023 19:52:00","Dissolved_Oxygen__CTD_",5.322,"mg/L",27.1895,-83.5029,0
"62742","SFER","L9","05/19/2023 22:02:00","Dissolved_Oxygen__CTD_",5.2135,"mg/L",26.9708,-83.3137,0
"62762","SFER","L7","05/19/2023 23:22:00","Dissolved_Oxygen__CTD_",5.2587,"mg/L",27.055,-83.1346,0
"62782","SFER","L5","05/20/2023 00:49:00","Dissolved_Oxygen__CTD_",5.3465,"mg/L",27.1346,-82.9533,0
"62802","SFER","L3","05/20/2023 02:10:00","Dissolved_Oxygen__CTD_",5.282,"mg/L",27.2206,-82.7735,0
"62822","SFER","L1","05/20/2023 03:32:00","Dissolved_Oxygen__CTD_",5.7179,"mg/L",27.3012,-82.5931,0
