"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"...16126","DERM_BBWQ","BS11","03/04/2019 09:25:00","Phosphorus-_Total",0.025,"mg/L",25.927833,-80.35815,0.5
"...16127","DERM_BBWQ","BB15A","11/15/2018 08:30:00","Phosphorus-_Total",0.011,"mg/L",25.81507571,-80.1752699,0.5
"...16128","DERM_BBWQ","MR05","02/05/2019 11:15:00","Phosphorus-_Total",0.011,"mg/L",25.7857488,-80.2266574,0.5
"...16129","DERM_BBWQ","BB10","07/09/2018 11:15:00","Phosphorus-_Total",0.006,"mg/L",25.8695722,-80.1438671,0.5
"...16130","DERM_BBWQ","BB24","07/10/2018 10:15:00","Phosphorus-_Total",0.005,"mg/L",25.7665764,-80.1405694,0.5
"...16131","DERM_BBWQ","BB41","04/03/2019 11:20:00","Phosphorus-_Total",0.002,"mg/L",25.4726881,-80.2844755,0.5
"...16132","DERM_BBWQ","SK05","12/03/2018 12:25:00","Phosphorus-_Total",0.005,"mg/L",25.9596526,-80.2054001,0.5
"...16133","DERM_BBWQ","TM02","09/10/2019 08:50:00","Phosphorus-_Total",0.019,"mg/L",25.7855632,-80.2559449,0.5
"...16134","DERM_BBWQ","BB31","03/07/2019 09:05:00","Phosphorus-_Total",0.003,"mg/L",25.6937801,-80.2075693,0.5
"...16135","DERM_BBWQ","WC02","07/09/2019 11:30:00","Phosphorus-_Total",0.067,"mg/L",25.7843109,-80.2104451,0.5
"...16136","DERM_BBWQ","BB48","07/10/2019 09:55:00","Phosphorus-_Total",0.005,"mg/L",25.308595,-80.3488753,0.5
"...16137","DERM_BBWQ","TM02","11/13/2018 08:50:00","Phosphorus-_Total",0.047,"mg/L",25.7855632,-80.2559449,0.5
"...16138","DERM_BBWQ","MR01","11/13/2018 11:40:00","Phosphorus-_Total",0.007,"mg/L",25.770035,-80.1915094,0.5
"...16139","DERM_BBWQ","BBMB4","03/07/2019 10:00:00","Phosphorus-_Total",0.009,"mg/L",25.846566,-80.127483,0.5
"...16140","DERM_BBWQ","MR08","07/10/2018 10:15:00","Phosphorus-_Total",0.011,"mg/L",25.8103755,-80.2642734,0.5
"...16141","DERM_BBWQ","CD02","06/06/2019 10:20:00","Phosphorus-_Total",0.01,"mg/L",25.6111839,-80.3098744,0.5
"...16142","DERM_BBWQ","CD01A","06/06/2019 10:10:00","Phosphorus-_Total",0.005,"mg/L",25.95683333,-80.43063333,0.5
"...16143","DERM_BBWQ","MI03","04/03/2019 09:30:00","Phosphorus-_Total",0.008,"mg/L",25.4894593,-80.3635494,0.5
"...16144","DERM_BBWQ","SP08","04/04/2019 09:15:00","Phosphorus-_Total",0.008,"mg/L",25.7154804,-80.3829744,0.5
"...16145","DERM_BBWQ","GL02","12/05/2018 10:35:00","Phosphorus-_Total",0.038,"mg/L",25.5372206,-80.3330313,0.5
"...16146","DERM_BBWQ","BB41","09/12/2018 10:50:00","Phosphorus-_Total",0.004,"mg/L",25.4726881,-80.2844755,0.5
"...16147","DERM_BBWQ","BB11","06/03/2019 09:55:00","Phosphorus-_Total",0.007,"mg/L",25.8464751,-80.1669677,0.5
"...16148","DERM_BBWQ","AC01","09/09/2019 11:35:00","Phosphorus-_Total",0.006,"mg/L",25.9006722,-80.1443668,0.5
"...16149","DERM_BBWQ","CD05","09/12/2019 10:40:00","Phosphorus-_Total",0.007,"mg/L",25.6238368,-80.3436253,0.5
"...16150","DERM_BBWQ","MR01","06/04/2019 10:45:00","Phosphorus-_Total",0.003,"mg/L",25.770035,-80.1915094,0.5
"...16151","DERM_BBWQ","BB08","01/10/2019 09:45:00","Phosphorus-_Total",0.038,"mg/L",25.86423333,-80.17096667,0.5
"...16152","DERM_BBWQ","BS10","09/09/2019 10:20:00","Phosphorus-_Total",0.012,"mg/L",25.9187361,-80.3244952,0.5
"...16153","DERM_BBWQ","BS04","05/06/2019 09:00:00","Phosphorus-_Total",0.026,"mg/L",25.8740728,-80.1814691,0.5
"...16154","DERM_BBWQ","MR15","02/05/2019 11:00:00","Phosphorus-_Total",0.013,"mg/L",25.8959808,-80.379429,0.5
"...16155","DERM_BBWQ","GL02","08/08/2018 10:50:00","Phosphorus-_Total",0.013,"mg/L",25.5372206,-80.3330313,0.5
"...16156","DERM_BBWQ","BB02","08/06/2018 12:40:00","Phosphorus-_Total",0.007,"mg/L",25.9448704,-80.1277678,0.5
"...16157","DERM_BBWQ","BS11","02/04/2019 09:40:00","Phosphorus-_Total",0.109,"mg/L",25.927833,-80.35815,0.5
"...16158","DERM_BBWQ","PR03","11/14/2018 10:20:00","Phosphorus-_Total",0.005,"mg/L",25.5195182,-80.364046,0.5
"...16159","DERM_BBWQ","MR07","09/11/2018 12:25:00","Phosphorus-_Total",0.01,"mg/L",25.8072788,-80.2601771,0.5
"...16160","DERM_BBWQ","BB15A","09/13/2018 09:25:00","Phosphorus-_Total",0.011,"mg/L",25.81507571,-80.1752699,0.5
"...16161","DERM_BBWQ","BB38","02/06/2019 09:05:00","Phosphorus-_Total",0.004,"mg/L",25.5196864,-80.2393748,0.5
"...16162","DERM_BBWQ","SP01","07/11/2019 10:42:00","Phosphorus-_Total",0.009,"mg/L",25.6583676,-80.2659342,0.5
"...16163","DERM_BBWQ","TM03A","09/11/2018 10:30:00","Phosphorus-_Total",0.011,"mg/L",25.7937979,-80.2625108,0.5
"...16164","DERM_BBWQ","L31E1","01/09/2019 09:45:00","Phosphorus-_Total",0.094,"mg/L",25.4926466,-80.346775,0.5
"...16165","DERM_BBWQ","TM05","09/11/2018 08:30:00","Phosphorus-_Total",0.014,"mg/L",25.7625448,-80.3202984,0.5
"...16166","DERM_BBWQ","BISC121","09/12/2018 09:05:00","Phosphorus-_Total",0.004,"mg/L",25.3549983,-80.291665,0.5
"...16167","DERM_BBWQ","SK09","02/04/2019 10:40:00","Phosphorus-_Total",0.007,"mg/L",25.964234,-80.3110905,0.5
"...16168","DERM_BBWQ","BISC121","06/05/2019 09:05:00","Phosphorus-_Total",0.004,"mg/L",25.3549983,-80.291665,0.5
"...16169","DERM_BBWQ","LR06","07/08/2019 08:56:00","Phosphorus-_Total",0.031,"mg/L",25.8539749,-80.1927698,0.5
"...16170","DERM_BBWQ","BB10","06/03/2019 10:45:00","Phosphorus-_Total",0.005,"mg/L",25.8695722,-80.1438671,0.5
"...16171","DERM_BBWQ","LR05","05/06/2019 09:40:00","Phosphorus-_Total",0.035,"mg/L",25.8714828,-80.2341987,0.5
"...16172","DERM_BBWQ","BB05A","03/04/2019 11:40:00","Phosphorus-_Total",0.006,"mg/L",25.9017218,-80.1422694,0.5
"...16173","DERM_BBWQ","SK09","09/09/2019 10:50:00","Phosphorus-_Total",0.008,"mg/L",25.964234,-80.3110905,0.5
"...16174","DERM_BBWQ","BS01","11/08/2018 11:15:00","Phosphorus-_Total",0.017,"mg/L",25.8720738,-80.1647689,0.5
"...16175","DERM_BBWQ","BB41","11/14/2018 11:10:00","Phosphorus-_Total",0.046,"mg/L",25.4726881,-80.2844755,0.5
"...16176","DERM_BBWQ","PR08","11/14/2018 10:25:00","Phosphorus-_Total",0.008,"mg/L",25.5870676,-80.5112166,0.5
"...16177","DERM_BBWQ","BISC127","11/15/2018 10:55:00","Phosphorus-_Total",0.002,"mg/L",25.6299983,-80.25,0.5
"...16178","DERM_BBWQ","AR03","09/11/2019 09:30:00","Phosphorus-_Total",0.002,"mg/L",25.2890129,-80.4430649,0.5
"...16179","DERM_BBWQ","MR15","08/07/2018 10:20:00","Phosphorus-_Total",0.006,"mg/L",25.8959808,-80.379429,0.5
"...16180","DERM_BBWQ","SK10","01/08/2019 10:45:00","Phosphorus-_Total",0.012,"mg/L",25.956833,-80.430633,0.5
"...16181","DERM_BBWQ","NO07A","08/08/2018 12:20:00","Phosphorus-_Total",0.01,"mg/L",25.4628912,-80.4038901,0.5
"...16182","DERM_BBWQ","MI02","04/03/2019 09:40:00","Phosphorus-_Total",0.01,"mg/L",25.4893605,-80.3473436,0.5
"...16183","DERM_BBWQ","BB24","02/05/2019 09:20:00","Phosphorus-_Total",0.004,"mg/L",25.7665764,-80.1405694,0.5
"...16184","DERM_BBWQ","BB50","04/03/2019 10:05:00","Phosphorus-_Total",0.003,"mg/L",25.2298977,-80.3767774,0.5
"...16185","DERM_BBWQ","TM05","04/02/2019 08:50:00","Phosphorus-_Total",0.019,"mg/L",25.7625448,-80.3202984,0.5
"...16186","DERM_BBWQ","AC06","01/07/2019 09:50:00","Phosphorus-_Total",0.23,"mg/L",25.9083837,-80.1636707,0.5
"...16187","DERM_BBWQ","BB47","03/06/2019 09:40:00","Phosphorus-_Total",0.004,"mg/L",25.3367944,-80.3200766,0.5
"...16188","DERM_BBWQ","MR05","08/07/2018 11:45:00","Phosphorus-_Total",0.013,"mg/L",25.7857488,-80.2266574,0.5
"...16189","DERM_BBWQ","MW05","06/05/2019 11:10:00","Phosphorus-_Total",0.007,"mg/L",25.521443,-80.4435492,0.5
"...16190","DERM_BBWQ","BS01","07/09/2018 10:50:00","Phosphorus-_Total",0.015,"mg/L",25.8720738,-80.1647689,0.5
"...16191","DERM_BBWQ","CD09","05/09/2019 09:40:00","Phosphorus-_Total",0.011,"mg/L",25.6658803,-80.4086772,0.5
"...16192","DERM_BBWQ","BB14","09/09/2019 09:50:00","Phosphorus-_Total",0.007,"mg/L",25.8300761,-80.1585673,0.5
"...16193","DERM_BBWQ","BB17","09/10/2019 09:55:00","Phosphorus-_Total",0.005,"mg/L",25.802675,-80.1659703,0.5
"...16194","DERM_BBWQ","SK05","09/10/2018 11:40:00","Phosphorus-_Total",0.009,"mg/L",25.9596526,-80.2054001,0.5
"...16195","DERM_BBWQ","BB09","02/04/2019 12:20:00","Phosphorus-_Total",0.006,"mg/L",25.871374,-80.1550667,0.5
"...16196","DERM_BBWQ","MR01","09/11/2018 10:50:00","Phosphorus-_Total",0.008,"mg/L",25.770035,-80.1915094,0.5
"...16197","DERM_BBWQ","OL03","08/06/2018 11:25:00","Phosphorus-_Total",0.031,"mg/L",25.9637064,-80.1502022,0.5
"...16198","DERM_BBWQ","BB09","01/07/2019 10:45:00","Phosphorus-_Total",0.037,"mg/L",25.871374,-80.1550667,0.5
"...16199","DERM_BBWQ","MW05","04/03/2019 11:20:00","Phosphorus-_Total",0.005,"mg/L",25.521443,-80.4435492,0.5
"...16200","DERM_BBWQ","OL03","07/09/2018 10:20:00","Phosphorus-_Total",0.042,"mg/L",25.9637064,-80.1502022,0.5
"...16201","DERM_BBWQ","WC02","04/02/2019 12:05:00","Phosphorus-_Total",0.04,"mg/L",25.7843109,-80.2104451,0.5
"...16202","DERM_BBWQ","BB09","03/04/2019 11:00:00","Phosphorus-_Total",0.006,"mg/L",25.871374,-80.1550667,0.5
"...16203","DERM_BBWQ","BBMB4","11/15/2018 09:35:00","Phosphorus-_Total",0.009,"mg/L",25.846566,-80.127483,0.5
"...16204","DERM_BBWQ","WC03","08/07/2018 08:45:00","Phosphorus-_Total",0.05,"mg/L",25.7876538,-80.2150483,0.5
"...16205","DERM_BBWQ","BB22","07/10/2018 10:00:00","Phosphorus-_Total",0.004,"mg/L",25.7562781,-80.1742698,0.5
"...16206","DERM_BBWQ","WC02","03/05/2019 12:00:00","Phosphorus-_Total",0.034,"mg/L",25.7843109,-80.2104451,0.5
"...16207","DERM_BBWQ","WC02","06/04/2019 11:15:00","Phosphorus-_Total",0.032,"mg/L",25.7843109,-80.2104451,0.5
"...16208","DERM_BBWQ","MI03","09/11/2019 10:15:00","Phosphorus-_Total",0.004,"mg/L",25.4894593,-80.3635494,0.5
"...16209","DERM_BBWQ","CD02","05/09/2019 10:40:00","Phosphorus-_Total",0.01,"mg/L",25.6111839,-80.3098744,0.5
"...16210","DERM_BBWQ","BS11","12/03/2018 10:30:00","Phosphorus-_Total",0.046,"mg/L",25.927833,-80.35815,0.5
"...16211","DERM_BBWQ","LR10","09/10/2019 11:05:00","Phosphorus-_Total",0.015,"mg/L",25.8695563,-80.3387186,0.5
"...16212","DERM_BBWQ","TM05","11/13/2018 09:30:00","Phosphorus-_Total",0.013,"mg/L",25.7625448,-80.3202984,0.5
"...16213","DERM_BBWQ","CD09","07/11/2019 09:08:00","Phosphorus-_Total",0.011,"mg/L",25.6658803,-80.4086772,0.5
"...16214","DERM_BBWQ","BB02","09/09/2019 12:30:00","Phosphorus-_Total",0.007,"mg/L",25.9448704,-80.1277678,0.5
"...16215","DERM_BBWQ","CG07","06/06/2019 08:30:00","Phosphorus-_Total",0.029,"mg/L",25.7410796,-80.3106721,0.5
"...16216","DERM_BBWQ","LR06","02/04/2019 09:15:00","Phosphorus-_Total",0.018,"mg/L",25.8539749,-80.1927698,0.5
"...16217","DERM_BBWQ","BISC122","04/03/2019 11:00:00","Phosphorus-_Total",0.002,"mg/L",25.4133316,-80.295,0.5
"...16218","DERM_BBWQ","BBMB1","03/05/2019 10:35:00","Phosphorus-_Total",0.005,"mg/L",25.4659,-80.38429,0.5
"...16219","DERM_BBWQ","LR05","11/08/2018 08:15:00","Phosphorus-_Total",0.015,"mg/L",25.8714828,-80.2341987,0.5
"...16220","DERM_BBWQ","BB11","11/08/2018 10:45:00","Phosphorus-_Total",0.007,"mg/L",25.8464751,-80.1669677,0.5
"...16221","DERM_BBWQ","BB37","08/09/2018 10:30:00","Phosphorus-_Total",0.004,"mg/L",25.570684,-80.19177,0.5
"...16222","DERM_BBWQ","BB51","06/05/2019 10:10:00","Phosphorus-_Total",0.002,"mg/L",25.251496,-80.4140785,0.5
"...16223","DERM_BBWQ","SP01","05/09/2019 10:10:00","Phosphorus-_Total",0.013,"mg/L",25.6583676,-80.2659342,0.5
"...16224","DERM_BBWQ","WC02","12/04/2018 12:00:00","Phosphorus-_Total",0.05,"mg/L",25.7843109,-80.2104451,0.5
"...16225","DERM_BBWQ","PR04A","08/08/2018 11:50:00","Phosphorus-_Total",0.009,"mg/L",25.536972,-80.3895984,0.5
"...16226","DERM_BBWQ","MR07","12/04/2018 13:15:00","Phosphorus-_Total",0.022,"mg/L",25.8072788,-80.2601771,0.5
"...16227","DERM_BBWQ","PR03","09/11/2019 10:50:00","Phosphorus-_Total",0.01,"mg/L",25.5195182,-80.364046,0.5
"...16228","DERM_BBWQ","LR01","06/03/2019 10:05:00","Phosphorus-_Total",0.008,"mg/L",25.8451746,-80.1733678,0.5
"...16229","DERM_BBWQ","CD05","02/07/2019 10:50:00","Phosphorus-_Total",0.01,"mg/L",25.6238368,-80.3436253,0.5
"...16230","DERM_BBWQ","MR07","07/10/2018 13:05:00","Phosphorus-_Total",0.005,"mg/L",25.8072788,-80.2601771,0.5
"...16231","DERM_BBWQ","SK10","07/10/2018 09:50:00","Phosphorus-_Total",0.006,"mg/L",25.956833,-80.430633,0.5
"...16232","DERM_BBWQ","WC02","09/10/2019 11:00:00","Phosphorus-_Total",0.045,"mg/L",25.7843109,-80.2104451,0.5
"...16233","DERM_BBWQ","CD09","12/06/2018 09:15:00","Phosphorus-_Total",0.008,"mg/L",25.6658803,-80.4086772,0.5
"...16234","DERM_BBWQ","BISC121","07/10/2019 09:30:00","Phosphorus-_Total",0.004,"mg/L",25.3549983,-80.291665,0.5
"...16235","DERM_BBWQ","WC04","05/07/2019 09:20:00","Phosphorus-_Total",0.108,"mg/L",25.7944234,-80.2214498,0.5
"...16236","DERM_BBWQ","SP08","06/06/2019 08:55:00","Phosphorus-_Total",0.01,"mg/L",25.7154804,-80.3829744,0.5
"...16237","DERM_BBWQ","LR01","03/04/2019 10:35:00","Phosphorus-_Total",0.01,"mg/L",25.8451746,-80.1733678,0.5
"...16238","DERM_BBWQ","LR08","09/10/2018 09:05:00","Phosphorus-_Total",0.019,"mg/L",25.8703617,-80.2907737,0.5
"...16239","DERM_BBWQ","BB17","09/11/2018 10:30:00","Phosphorus-_Total",0.006,"mg/L",25.802675,-80.1659703,0.5
"...16240","DERM_BBWQ","PR03","03/06/2019 10:25:00","Phosphorus-_Total",0.003,"mg/L",25.5195182,-80.364046,0.5
"...16241","DERM_BBWQ","CG01","11/15/2018 09:20:00","Phosphorus-_Total",0.025,"mg/L",25.7036788,-80.2472057,0.5
"...16242","DERM_BBWQ","BB47","11/14/2018 09:20:00","Phosphorus-_Total",0.002,"mg/L",25.3367944,-80.3200766,0.5
"...16243","DERM_BBWQ","NO07A","07/10/2019 11:34:00","Phosphorus-_Total",0.008,"mg/L",25.4628912,-80.4038901,0.5
"...16244","DERM_BBWQ","BB31","07/12/2018 09:15:00","Phosphorus-_Total",0.004,"mg/L",25.6937801,-80.2075693,0.5
"...16245","DERM_BBWQ","BB05A","12/03/2018 12:25:00","Phosphorus-_Total",0.043,"mg/L",25.9017218,-80.1422694,0.5
"...16246","DERM_BBWQ","BB10","04/01/2019 11:40:00","Phosphorus-_Total",0.003,"mg/L",25.8695722,-80.1438671,0.5
"...16247","DERM_BBWQ","MW04","04/03/2019 09:20:00","Phosphorus-_Total",0.005,"mg/L",25.4712872,-80.3792762,0.5
"...16248","DERM_BBWQ","BB22","02/05/2019 09:05:00","Phosphorus-_Total",0.004,"mg/L",25.7562781,-80.1742698,0.5
"...16249","DERM_BBWQ","GL02","02/06/2019 10:50:00","Phosphorus-_Total",0.014,"mg/L",25.5372206,-80.3330313,0.5
"...16250","DERM_BBWQ","BB11","09/10/2018 09:45:00","Phosphorus-_Total",0.007,"mg/L",25.8464751,-80.1669677,0.5
"...16251","DERM_BBWQ","MW05","09/12/2018 10:50:00","Phosphorus-_Total",0.01,"mg/L",25.521443,-80.4435492,0.5
"...16252","DERM_BBWQ","CD01A","09/13/2018 10:10:00","Phosphorus-_Total",0.01,"mg/L",25.95683333,-80.43063333,0.5
"...16253","DERM_BBWQ","LR06","04/01/2019 09:00:00","Phosphorus-_Total",0.019,"mg/L",25.8539749,-80.1927698,0.5
"...16254","DERM_BBWQ","FC16","06/05/2019 12:15:00","Phosphorus-_Total",0.02,"mg/L",25.44785,-80.468733,0.5
"...16255","DERM_BBWQ","MR08","05/07/2019 11:55:00","Phosphorus-_Total",0.008,"mg/L",25.8103755,-80.2642734,0.5
"...16256","DERM_BBWQ","BS04","08/06/2018 09:20:00","Phosphorus-_Total",0.017,"mg/L",25.8740728,-80.1814691,0.5
"...16257","DERM_BBWQ","LR06","08/06/2018 08:50:00","Phosphorus-_Total",0.023,"mg/L",25.8539749,-80.1927698,0.5
"...16258","DERM_BBWQ","LR08","08/06/2018 09:10:00","Phosphorus-_Total",0.017,"mg/L",25.8703617,-80.2907737,0.5
"...16259","DERM_BBWQ","BBMB2","07/12/2018 09:50:00","Phosphorus-_Total",0.012,"mg/L",25.80345,-80.145149,0.5
"...16260","DERM_BBWQ","TM02","03/05/2019 09:10:00","Phosphorus-_Total",0.021,"mg/L",25.7855632,-80.2559449,0.5
"...16261","DERM_BBWQ","BB09","09/10/2018 10:25:00","Phosphorus-_Total",0.005,"mg/L",25.871374,-80.1550667,0.5
"...16262","DERM_BBWQ","WC03","09/11/2018 09:00:00","Phosphorus-_Total",0.051,"mg/L",25.7876538,-80.2150483,0.5
"...16263","DERM_BBWQ","BB22","09/11/2018 09:10:00","Phosphorus-_Total",0.004,"mg/L",25.7562781,-80.1742698,0.5
"...16264","DERM_BBWQ","BBMB1","02/05/2019 09:30:00","Phosphorus-_Total",0.005,"mg/L",25.4659,-80.38429,0.5
"...16265","DERM_BBWQ","BS11","07/08/2019 09:56:00","Phosphorus-_Total",0.043,"mg/L",25.927833,-80.35815,0.5
"...16266","DERM_BBWQ","FC03","07/11/2018 11:20:00","Phosphorus-_Total",0.004,"mg/L",25.4480526,-80.3673826,0.5
"...16267","DERM_BBWQ","TM03A","12/04/2018 10:05:00","Phosphorus-_Total",0.008,"mg/L",25.7937979,-80.2625108,0.5
"...16268","DERM_BBWQ","BISC121","11/14/2018 09:10:00","Phosphorus-_Total",0.002,"mg/L",25.3549983,-80.291665,0.5
"...16269","DERM_BBWQ","FC03","03/06/2019 12:00:00","Phosphorus-_Total",0.006,"mg/L",25.4480526,-80.3673826,0.5
"...16270","DERM_BBWQ","MW04","11/14/2018 09:45:00","Phosphorus-_Total",0.007,"mg/L",25.4712872,-80.3792762,0.5
"...16271","DERM_BBWQ","SP01","11/15/2018 09:50:00","Phosphorus-_Total",0.01,"mg/L",25.6583676,-80.2659342,0.5
"...16272","DERM_BBWQ","SP01","12/06/2018 10:15:00","Phosphorus-_Total",0.038,"mg/L",25.6583676,-80.2659342,0.5
"...16273","DERM_BBWQ","BB31","07/11/2019 09:36:00","Phosphorus-_Total",0.005,"mg/L",25.6937801,-80.2075693,0.5
"...16274","DERM_BBWQ","BB18","11/13/2018 11:00:00","Phosphorus-_Total",0.004,"mg/L",25.7868761,-80.1633701,0.5
"...16275","DERM_BBWQ","BB17","07/09/2019 10:27:00","Phosphorus-_Total",0.007,"mg/L",25.802675,-80.1659703,0.5
"...16276","DERM_BBWQ","BB05A","11/08/2018 11:55:00","Phosphorus-_Total",0.005,"mg/L",25.9017218,-80.1422694,0.5
"...16277","DERM_BBWQ","SK09","08/06/2018 10:20:00","Phosphorus-_Total",0.008,"mg/L",25.964234,-80.3110905,0.5
"...16278","DERM_BBWQ","MI02","07/11/2018 10:45:00","Phosphorus-_Total",0.014,"mg/L",25.4893605,-80.3473436,0.5
"...16279","DERM_BBWQ","MR08","02/05/2019 10:20:00","Phosphorus-_Total",0.006,"mg/L",25.8103755,-80.2642734,0.5
"...16280","DERM_BBWQ","BS11","01/07/2019 10:50:00","Phosphorus-_Total",0.029,"mg/L",25.927833,-80.35815,0.5
"...16281","DERM_BBWQ","CD01A","04/04/2019 10:30:00","Phosphorus-_Total",0.005,"mg/L",25.95683333,-80.43063333,0.5
"...16282","DERM_BBWQ","SP01","04/04/2019 10:05:00","Phosphorus-_Total",0.007,"mg/L",25.6583676,-80.2659342,0.5
"...16283","DERM_BBWQ","BBMB1","06/04/2019 09:45:00","Phosphorus-_Total",0.003,"mg/L",25.4659,-80.38429,0.5
"...16284","DERM_BBWQ","BB02","06/03/2019 12:35:00","Phosphorus-_Total",0.005,"mg/L",25.9448704,-80.1277678,0.5
"...16285","DERM_BBWQ","OL03","01/07/2019 11:20:00","Phosphorus-_Total",0.066,"mg/L",25.9637064,-80.1502022,0.5
"...16286","DERM_BBWQ","BB38","09/11/2019 09:00:00","Phosphorus-_Total",0.006,"mg/L",25.5196864,-80.2393748,0.5
"...16287","DERM_BBWQ","NO07A","09/11/2019 10:45:00","Phosphorus-_Total",0.016,"mg/L",25.4628912,-80.4038901,0.5
"...16288","DERM_BBWQ","AC06","09/09/2019 10:15:00","Phosphorus-_Total",0.121,"mg/L",25.9083837,-80.1636707,0.5
"...16289","DERM_BBWQ","TM08","02/05/2019 10:00:00","Phosphorus-_Total",0.009,"mg/L",25.761778,-80.4810792,0.5
"...16290","DERM_BBWQ","WC03","04/02/2019 08:35:00","Phosphorus-_Total",0.053,"mg/L",25.7876538,-80.2150483,0.5
"...16291","DERM_BBWQ","BS01","06/03/2019 10:25:00","Phosphorus-_Total",0.008,"mg/L",25.8720738,-80.1647689,0.5
"...16292","DERM_BBWQ","SK10","09/10/2019 10:05:00","Phosphorus-_Total",0.01,"mg/L",25.956833,-80.430633,0.5
"...16293","DERM_BBWQ","CD02","11/14/2018 11:05:00","Phosphorus-_Total",0.012,"mg/L",25.6111839,-80.3098744,0.5
"...16294","DERM_BBWQ","TM08","01/08/2019 10:15:00","Phosphorus-_Total",0.011,"mg/L",25.761778,-80.4810792,0.5
"...16295","DERM_BBWQ","WC04","04/02/2019 08:55:00","Phosphorus-_Total",0.093,"mg/L",25.7944234,-80.2214498,0.5
"...16296","DERM_BBWQ","TM03A","04/02/2019 09:55:00","Phosphorus-_Total",0.006,"mg/L",25.7937979,-80.2625108,0.5
"...16297","DERM_BBWQ","SP04","05/09/2019 10:20:00","Phosphorus-_Total",0.012,"mg/L",25.6740799,-80.2840729,0.5
"...16298","DERM_BBWQ","LR08","07/08/2019 09:00:00","Phosphorus-_Total",0.017,"mg/L",25.8703617,-80.2907737,0.5
"...16299","DERM_BBWQ","MR05","04/02/2019 12:30:00","Phosphorus-_Total",0.012,"mg/L",25.7857488,-80.2266574,0.5
"...16300","DERM_BBWQ","FC03","08/08/2018 12:30:00","Phosphorus-_Total",0.004,"mg/L",25.4480526,-80.3673826,0.5
"...16301","DERM_BBWQ","MR01","01/08/2019 11:15:00","Phosphorus-_Total",0.035,"mg/L",25.770035,-80.1915094,0.5
"...16302","DERM_BBWQ","LR08","01/07/2019 10:25:00","Phosphorus-_Total",0.016,"mg/L",25.8703617,-80.2907737,0.5
"...16303","DERM_BBWQ","BB50","11/14/2018 10:00:00","Phosphorus-_Total",0.003,"mg/L",25.2298977,-80.3767774,0.5
"...16304","DERM_BBWQ","MI02","11/14/2018 10:05:00","Phosphorus-_Total",0.016,"mg/L",25.4893605,-80.3473436,0.5
"...16305","DERM_BBWQ","BL06","09/12/2018 09:40:00","Phosphorus-_Total",0.006,"mg/L",25.53604325,-80.32527118,0.5
"...16306","DERM_BBWQ","MR07","05/07/2019 12:30:00","Phosphorus-_Total",0.01,"mg/L",25.8072788,-80.2601771,0.5
"...16307","DERM_BBWQ","BB08","07/12/2018 08:35:00","Phosphorus-_Total",0.012,"mg/L",25.86423333,-80.17096667,0.5
"...16308","DERM_BBWQ","BISC121","05/08/2019 09:10:00","Phosphorus-_Total",0.004,"mg/L",25.3549983,-80.291665,0.5
"...16309","DERM_BBWQ","BL12","09/11/2019 08:30:00","Phosphorus-_Total",0.015,"mg/L",25.6610226,-80.4306146,0.5
"...16310","DERM_BBWQ","LR06","11/08/2018 08:15:00","Phosphorus-_Total",0.017,"mg/L",25.8539749,-80.1927698,0.5
"...16311","DERM_BBWQ","BS10","02/04/2019 10:15:00","Phosphorus-_Total",0.015,"mg/L",25.9187361,-80.3244952,0.5
"...16312","DERM_BBWQ","BB38","05/08/2019 08:35:00","Phosphorus-_Total",0.002,"mg/L",25.5196864,-80.2393748,0.5
"...16313","DERM_BBWQ","LR05","09/09/2019 08:45:00","Phosphorus-_Total",0.03,"mg/L",25.8714828,-80.2341987,0.5
"...16314","DERM_BBWQ","SK02","08/06/2018 11:55:00","Phosphorus-_Total",0.011,"mg/L",25.9319891,-80.1523133,0.5
"...16315","DERM_BBWQ","AC03","08/06/2018 10:00:00","Phosphorus-_Total",0.034,"mg/L",25.8998739,-80.1622067,0.5
"...16316","DERM_BBWQ","BB24","08/07/2018 09:35:00","Phosphorus-_Total",0.009,"mg/L",25.7665764,-80.1405694,0.5
"...16317","DERM_BBWQ","CD01A","08/09/2018 09:55:00","Phosphorus-_Total",0.004,"mg/L",25.95683333,-80.43063333,0.5
"...16318","DERM_BBWQ","AR03","07/11/2018 09:50:00","Phosphorus-_Total",0.004,"mg/L",25.2890129,-80.4430649,0.5
"...16319","DERM_BBWQ","BISC101","02/06/2019 11:40:00","Phosphorus-_Total",0.004,"mg/L",25.4783316,-80.320831,0.5
"...16320","DERM_BBWQ","BS11","04/01/2019 10:10:00","Phosphorus-_Total",0.021,"mg/L",25.927833,-80.35815,0.5
"...16321","DERM_BBWQ","BBMB1","04/02/2019 10:25:00","Phosphorus-_Total",0.004,"mg/L",25.4659,-80.38429,0.5
"...16322","DERM_BBWQ","BBMB2","04/04/2019 11:40:00","Phosphorus-_Total",0.006,"mg/L",25.80345,-80.145149,0.5
"...16323","DERM_BBWQ","FC16","03/06/2019 12:25:00","Phosphorus-_Total",0.019,"mg/L",25.44785,-80.468733,0.5
"...16324","DERM_BBWQ","BB22","06/04/2019 09:05:00","Phosphorus-_Total",0.003,"mg/L",25.7562781,-80.1742698,0.5
"...16325","DERM_BBWQ","BBMB2","01/10/2019 11:50:00","Phosphorus-_Total",0.034,"mg/L",25.80345,-80.145149,0.5
