"","source","site","datetime","analyte","value","units","latitude","longitude","sample_depth"
"...1603","FIU_WQMP","294-W","03/02/2021 14:08:00","Chlorophyll_a-_uncorrected",0.35125,"ug/L",24.7555,-81.17218,0.65
"...1604","FIU_WQMP","271-W","02/28/2019 09:17:00","Chlorophyll_a-_uncorrected",0.52728,"ug/L",24.55667,-81.66667,0.67
"...1605","FIU_WQMP","213-W","05/06/2019 10:32:00","Chlorophyll_a-_uncorrected",0.31412,"ug/L",25.26312,-80.18773,0.67
"...1606","FIU_WQMP","249-W","07/09/2020 11:09:00","Chlorophyll_a-_uncorrected",0.17622,"ug/L",24.675,-80.9583,0.9
"...1607","FIU_WQMP","200-W","09/19/2020 10:16:00","Chlorophyll_a-_uncorrected",0.23,"ug/L",25.59,-80.1,0.75
"...1608","FIU_WQMP","254-W","03/27/2020 12:04:00","Chlorophyll_a-_uncorrected",0.1,"ug/L",24.65792,-81.26502,0.68
"...1609","FIU_WQMP","209-W","09/17/2020 10:48:00","Chlorophyll_a-_uncorrected",0.36,"ug/L",24.5857,-81.72272,0.75
"...1610","FIU_WQMP","253-W","10/11/2020 15:42:00","Chlorophyll_a-_uncorrected",0.18,"ug/L",24.64537,-81.30723,0.69
"...1611","FIU_WQMP","256-W","10/11/2020 10:05:00","Chlorophyll_a-_uncorrected",0.1,"ug/L",24.58497,-81.23408,0.67
"...1612","FIU_WQMP","500-W","03/12/2020 11:09:00","Chlorophyll_a-_uncorrected",0.28635,"ug/L",25.08535,-80.43346,0.79
"...1613","FIU_WQMP","296-W","03/24/2021 12:58:00","Chlorophyll_a-_uncorrected",0.21501,"ug/L",24.79152,-81.28908,0.72
"...1614","FIU_WQMP","250-W","02/15/2019 14:09:00","Chlorophyll_a-_uncorrected",0.37022,"ug/L",24.69193,-81.18245,0.69
"...1615","FIU_WQMP","282-W","02/07/2019 10:08:00","Chlorophyll_a-_uncorrected",0.99846,"ug/L",24.86667,-80.885,0.75
"...1616","FIU_WQMP","263-W","05/29/2019 10:18:00","Chlorophyll_a-_uncorrected",0.359,"ug/L",24.54843,-81.39742,0.95
"...1617","FIU_WQMP","256-W","03/01/2019 09:28:00","Chlorophyll_a-_uncorrected",0.27486,"ug/L",24.58497,-81.23408,0.47
"...1618","FIU_WQMP","315-W","05/28/2019 15:44:00","Chlorophyll_a-_uncorrected",0.47118,"ug/L",24.63325,-81.82827,0.66
"...1619","FIU_WQMP","232-W","06/15/2020 13:53:00","Chlorophyll_a-_uncorrected",0.10463,"ug/L",24.92703,-80.59852,0.74
"...1620","FIU_WQMP","322-W","12/15/2020 09:10:00","Chlorophyll_a-_uncorrected",0.39,"ug/L",24.45833,-81.98167,0.66
"...1621","FIU_WQMP","278-W","07/09/2020 16:17:00","Chlorophyll_a-_uncorrected",0.41852,"ug/L",24.49862,-81.81895,0.75
"...1622","FIU_WQMP","246-W","02/15/2019 11:40:00","Chlorophyll_a-_uncorrected",0.31973,"ug/L",24.71317,-80.85813,0.71
"...1623","FIU_WQMP","220-W","02/08/2021 12:23:00","Chlorophyll_a-_uncorrected",0.20492,"ug/L",25.11355,-80.37342,0.68
"...1624","FIU_WQMP","310-W","02/19/2019 12:53:00","Chlorophyll_a-_uncorrected",0.16267,"ug/L",24.65752,-81.63265,0.67
"...1625","FIU_WQMP","324-W","06/03/2019 13:07:00","Chlorophyll_a-_uncorrected",0.28047,"ug/L",24.65333,-82.15833,0.69
"...1626","FIU_WQMP","259-W","07/09/2020 13:01:00","Chlorophyll_a-_uncorrected",0.45706,"ug/L",24.57037,-81.32167,0.87
"...1627","FIU_WQMP","337-W","12/15/2020 11:59:00","Chlorophyll_a-_uncorrected",0.46,"ug/L",24.59133,-82.58783,0.69
"...1628","FIU_WQMP","287-W","07/01/2020 15:34:00","Chlorophyll_a-_uncorrected",0.58923,"ug/L",24.84667,-81.00833,0.69
"...1629","FIU_WQMP","214-W","03/11/2020 12:37:00","Chlorophyll_a-_uncorrected",0.18723,"ug/L",25.2462,-80.29918,0.69
"...1630","FIU_WQMP","259-W","03/27/2020 12:39:00","Chlorophyll_a-_uncorrected",0.14318,"ug/L",24.57037,-81.32167,0.77
"...1631","FIU_WQMP","310-W","09/17/2020 13:03:00","Chlorophyll_a-_uncorrected",0.31,"ug/L",24.65752,-81.63265,0.71
"...1632","FIU_WQMP","223-W","02/08/2021 13:09:00","Chlorophyll_a-_uncorrected",0.24024,"ug/L",25.06018,-80.42312,0.68
"...1633","FIU_WQMP","238-W","05/27/2019 19:00:00","Chlorophyll_a-_uncorrected",0.19633,"ug/L",24.83442,-80.74683,0.76
"...1634","FIU_WQMP","285-W","05/30/2019 12:22:00","Chlorophyll_a-_uncorrected",0.26364,"ug/L",24.80998,-80.92028,0.92
"...1635","FIU_WQMP","310-W","05/23/2019 11:56:00","Chlorophyll_a-_uncorrected",0.43753,"ug/L",24.65752,-81.63265,0.74
"...1636","FIU_WQMP","211-W","02/05/2019 11:02:00","Chlorophyll_a-_uncorrected",0.44875,"ug/L",25.30788,-80.26165,0.71
"...1637","FIU_WQMP","301-W","02/21/2019 12:53:00","Chlorophyll_a-_uncorrected",0.25803,"ug/L",24.77258,-81.39665,0.67
"...1638","FIU_WQMP","280-W","05/29/2019 13:06:00","Chlorophyll_a-_uncorrected",0.1795,"ug/L",24.45363,-81.84365,0.66
"...1639","FIU_WQMP","223-W","07/14/2020 14:11:00","Chlorophyll_a-_uncorrected",0.36345,"ug/L",25.06018,-80.42312,0.73
"...1640","FIU_WQMP","292-W","05/30/2019 14:30:00","Chlorophyll_a-_uncorrected",0.27486,"ug/L",24.76312,-81.11248,0.67
"...1641","FIU_WQMP","247-W","07/11/2020 14:52:00","Chlorophyll_a-_uncorrected",0.53966,"ug/L",24.71318,-81.01115,0.69
"...1642","FIU_WQMP","218-W","09/19/2020 13:02:00","Chlorophyll_a-_uncorrected",0.22,"ug/L",25.15897,-80.29455,0.78
"...1643","FIU_WQMP","212-W","03/11/2020 12:18:00","Chlorophyll_a-_uncorrected",0.30287,"ug/L",25.29452,-80.24542,0.88
"...1644","FIU_WQMP","267-W","03/27/2020 13:08:00","Chlorophyll_a-_uncorrected",0.12115,"ug/L",24.53008,-81.4873,0.78
"...1645","FIU_WQMP","278-W","03/27/2020 09:40:00","Chlorophyll_a-_uncorrected",0.70487,"ug/L",24.49862,-81.81895,0.65
"...1646","FIU_WQMP","322-W","03/23/2021 11:51:00","Chlorophyll_a-_uncorrected",0.42694,"ug/L",24.45833,-81.98167,0.75
"...1647","FIU_WQMP","328-W","02/25/2019 09:45:00","Chlorophyll_a-_uncorrected",0.33095,"ug/L",24.454,-82.224,0.7
"...1648","FIU_WQMP","305-W","05/23/2019 13:13:00","Chlorophyll_a-_uncorrected",0.4824,"ug/L",24.76852,-81.555,0.67
"...1649","FIU_WQMP","296-W","05/23/2019 10:05:00","Chlorophyll_a-_uncorrected",0.26364,"ug/L",24.79152,-81.28908,0.66
"...1650","FIU_WQMP","226-W","05/27/2019 15:17:00","Chlorophyll_a-_uncorrected",0.21876,"ug/L",25.0084,-80.50148,0.82
"...1651","FIU_WQMP","242-W","12/13/2020 09:48:00","Chlorophyll_a-_uncorrected",0.28,"ug/L",24.7915,-80.81225,0.67
"...1652","FIU_WQMP","238-W","07/11/2020 15:38:00","Chlorophyll_a-_uncorrected",1.0573,"ug/L",24.83442,-80.74683,0.87
"...1653","FIU_WQMP","206-W","03/16/2020 14:13:00","Chlorophyll_a-_uncorrected",0.1,"ug/L",25.41497,-80.143,0.67
"...1654","FIU_WQMP","260-W","10/27/2020 10:45:00","Chlorophyll_a-_uncorrected",0.54,"ug/L",24.6255,-81.41662,0.69
"...1655","FIU_WQMP","309-W","03/24/2020 12:36:00","Chlorophyll_a-_uncorrected",0.86456,"ug/L",24.69772,-81.68318,0.67
"...1656","FIU_WQMP","295-W","05/23/2019 10:31:00","Chlorophyll_a-_uncorrected",0.6619,"ug/L",24.85163,-81.35123,0.76
"...1657","FIU_WQMP","330-W","06/03/2019 12:34:00","Chlorophyll_a-_uncorrected",0.33095,"ug/L",24.66533,-82.374,0.71
"...1658","FIU_WQMP","238-W","11/15/2020 13:10:00","Chlorophyll_a-_uncorrected",0.91,"ug/L",24.83442,-80.74683,0.86
"...1659","FIU_WQMP","200-W","11/13/2020 11:33:00","Chlorophyll_a-_uncorrected",0.75,"ug/L",25.59,-80.1,0.67
"...1660","FIU_WQMP","301-W","07/15/2020 14:37:00","Chlorophyll_a-_uncorrected",0.74342,"ug/L",24.77258,-81.39665,0.67
"...1661","FIU_WQMP","508-W","07/16/2020 13:47:00","Chlorophyll_a-_uncorrected",0.58372,"ug/L",24.57375,-81.76014,0.73
"...1662","FIU_WQMP","209-W","03/24/2020 14:25:00","Chlorophyll_a-_uncorrected",0.11564,"ug/L",24.5857,-81.72272,0.71
"...1663","FIU_WQMP","263-W","10/11/2020 10:52:00","Chlorophyll_a-_uncorrected",0.12,"ug/L",24.54843,-81.39742,0.67
"...1664","FIU_WQMP","237-W","06/15/2020 11:47:00","Chlorophyll_a-_uncorrected",0.1,"ug/L",24.83265,-80.64907,0.78
"...1665","FIU_WQMP","312-W","12/16/2020 13:04:00","Chlorophyll_a-_uncorrected",0.54,"ug/L",24.65978,-81.76343,0.73
"...1666","FIU_WQMP","201-W","09/19/2020 09:52:00","Chlorophyll_a-_uncorrected",0.23,"ug/L",25.51,-80.165,0.78
"...1667","FIU_WQMP","254-W","05/22/2019 14:09:00","Chlorophyll_a-_uncorrected",0.29169,"ug/L",24.65792,-81.26502,0.76
"...1668","FIU_WQMP","248-W","05/22/2019 10:00:00","Chlorophyll_a-_uncorrected",0.20755,"ug/L",24.69167,-80.96667,0.67
"...1669","FIU_WQMP","267-W","07/09/2020 13:47:00","Chlorophyll_a-_uncorrected",0.17622,"ug/L",24.53008,-81.4873,0.75
"...1670","FIU_WQMP","325-W","07/10/2020 19:32:00","Chlorophyll_a-_uncorrected",0.51213,"ug/L",24.54167,-82.1,0.76
"...1671","FIU_WQMP","252-W","03/30/2020 17:01:00","Chlorophyll_a-_uncorrected",0.22578,"ug/L",24.60693,-81.15442,0.65
"...1672","FIU_WQMP","231-W","02/06/2019 09:07:00","Chlorophyll_a-_uncorrected",0.1795,"ug/L",24.925,-80.503,0.66
"...1673","FIU_WQMP","325-W","03/26/2020 18:24:00","Chlorophyll_a-_uncorrected",0.42953,"ug/L",24.54167,-82.1,0.67
"...1674","FIU_WQMP","216-W","02/05/2019 14:25:00","Chlorophyll_a-_uncorrected",0.41509,"ug/L",25.22,-80.217,0.83
"...1675","FIU_WQMP","201-W","05/06/2019 12:53:00","Chlorophyll_a-_uncorrected",0.19072,"ug/L",25.51,-80.165,0.66
"...1676","FIU_WQMP","249-W","07/09/2020 11:09:00","Chlorophyll_a-_uncorrected",0.3249,"ug/L",24.675,-80.9583,0.9
"...1677","FIU_WQMP","272-W","07/09/2020 15:27:00","Chlorophyll_a-_uncorrected",0.38547,"ug/L",24.50548,-81.65433,0.75
"...1678","FIU_WQMP","220-W","09/11/2020 12:26:00","Chlorophyll_a-_uncorrected",0.15,"ug/L",25.11355,-80.37342,0.75
"...1679","FIU_WQMP","501-W","03/11/2020 10:57:00","Chlorophyll_a-_uncorrected",0.37446,"ug/L",25.11053,-80.43421,0.68
"...1680","FIU_WQMP","501-W","02/08/2021 09:30:00","Chlorophyll_a-_uncorrected",0.41685,"ug/L",25.11053,-80.43421,0.65
"...1681","FIU_WQMP","288-W","07/01/2020 15:51:00","Chlorophyll_a-_uncorrected",0.51764,"ug/L",24.88333,-81.08333,0.69
"...1682","FIU_WQMP","237-W","11/15/2020 12:28:00","Chlorophyll_a-_uncorrected",0.29,"ug/L",24.83265,-80.64907,0.74
"...1683","FIU_WQMP","256-W","07/09/2020 12:16:00","Chlorophyll_a-_uncorrected",0.18172,"ug/L",24.58497,-81.23408,0.73
"...1684","FIU_WQMP","310-W","07/16/2020 10:27:00","Chlorophyll_a-_uncorrected",0.41301,"ug/L",24.65752,-81.63265,0.67
"...1685","FIU_WQMP","204-W","09/19/2020 09:28:00","Chlorophyll_a-_uncorrected",0.25,"ug/L",25.43082,-80.19553,0.74
"...1686","FIU_WQMP","211-W","03/11/2020 12:09:00","Chlorophyll_a-_uncorrected",0.18172,"ug/L",25.30788,-80.26165,0.85
"...1687","FIU_WQMP","270-W","10/11/2020 11:54:00","Chlorophyll_a-_uncorrected",0.2,"ug/L",24.52162,-81.56432,0.7
"...1688","FIU_WQMP","248-W","03/30/2020 16:31:00","Chlorophyll_a-_uncorrected",0.11014,"ug/L",24.69167,-80.96667,0.75
"...1689","FIU_WQMP","307-W","07/15/2020 13:35:00","Chlorophyll_a-_uncorrected",0.78747,"ug/L",24.72503,-81.52052,0.74
"...1690","FIU_WQMP","224-W","03/14/2020 13:12:00","Chlorophyll_a-_uncorrected",0.15419,"ug/L",25.03082,-80.39527,0.78
"...1691","FIU_WQMP","312-W","09/17/2020 12:30:00","Chlorophyll_a-_uncorrected",0.43,"ug/L",24.65978,-81.76343,0.69
"...1692","FIU_WQMP","267-W","03/22/2021 15:12:00","Chlorophyll_a-_uncorrected",0.25538,"ug/L",24.53008,-81.4873,0.72
"...1693","FIU_WQMP","310-W","03/24/2020 13:57:00","Chlorophyll_a-_uncorrected",0.53416,"ug/L",24.65752,-81.63265,0.7
"...1694","FIU_WQMP","235-W","02/17/2021 13:08:00","Chlorophyll_a-_uncorrected",0.35125,"ug/L",24.87123,-80.66865,0.72
"...1695","FIU_WQMP","504-W","02/17/2021 11:22:00","Chlorophyll_a-_uncorrected",0.99209,"ug/L",24.72254,-81.04338,0.65
"...1696","FIU_WQMP","217-W","07/14/2020 12:47:00","Chlorophyll_a-_uncorrected",0.44605,"ug/L",25.17332,-80.33985,0.71
"...1697","FIU_WQMP","275-W","12/16/2020 11:55:00","Chlorophyll_a-_uncorrected",0.23,"ug/L",24.52143,-81.74422,0.79
"...1698","FIU_WQMP","402-W","09/28/2020 11:00:00","Chlorophyll_a-_uncorrected",0.33,"ug/L",24.63,-81.112,0.67
"...1699","FIU_WQMP","316-W","12/16/2020 12:37:00","Chlorophyll_a-_uncorrected",0.36,"ug/L",24.58577,-81.8024,0.7
"...1700","FIU_WQMP","322-W","07/10/2020 19:54:00","Chlorophyll_a-_uncorrected",0.42953,"ug/L",24.45833,-81.98167,0.86
"...1701","FIU_WQMP","213-W","05/06/2019 10:32:00","Chlorophyll_a-_uncorrected",0.32534,"ug/L",25.26312,-80.18773,0.67
"...1702","FIU_WQMP","224-W","05/27/2019 13:42:00","Chlorophyll_a-_uncorrected",0.10658,"ug/L",25.03082,-80.39527,0.8
"...1703","FIU_WQMP","249-W","05/22/2019 12:12:00","Chlorophyll_a-_uncorrected",0.33656,"ug/L",24.675,-80.9583,0.67
"...1704","FIU_WQMP","272-W","10/11/2020 12:18:00","Chlorophyll_a-_uncorrected",0.23,"ug/L",24.50548,-81.65433,0.69
"...1705","FIU_WQMP","206-W","02/25/2021 14:09:00","Chlorophyll_a-_uncorrected",0.2352,"ug/L",25.41497,-80.143,0.67
"...1706","FIU_WQMP","501-W","02/06/2019 13:49:00","Chlorophyll_a-_uncorrected",0.65068,"ug/L",25.11053,-80.43421,0.71
"...1707","FIU_WQMP","281-W","06/03/2019 08:44:00","Chlorophyll_a-_uncorrected",0.40387,"ug/L",24.495,-81.89167,0.75
"...1708","FIU_WQMP","224-W","02/04/2019 14:17:00","Chlorophyll_a-_uncorrected",0.23559,"ug/L",25.03082,-80.39527,0.74
"...1709","FIU_WQMP","275-W","07/11/2020 09:54:00","Chlorophyll_a-_uncorrected",0.61125,"ug/L",24.52143,-81.74422,0.94
"...1710","FIU_WQMP","296-W","07/15/2020 12:03:00","Chlorophyll_a-_uncorrected",0.45156,"ug/L",24.79152,-81.28908,0.69
"...1711","FIU_WQMP","249-W","03/30/2020 16:24:00","Chlorophyll_a-_uncorrected",0.14868,"ug/L",24.675,-80.9583,0.68
"...1712","FIU_WQMP","278-W","03/22/2021 18:26:00","Chlorophyll_a-_uncorrected",1.02741,"ug/L",24.49862,-81.81895,0.68
"...1713","FIU_WQMP","224-W","11/15/2020 10:15:00","Chlorophyll_a-_uncorrected",0.66,"ug/L",25.03082,-80.39527,0.78
"...1714","FIU_WQMP","294-W","11/16/2020 12:03:00","Chlorophyll_a-_uncorrected",0.44,"ug/L",24.7555,-81.17218,0.69
"...1715","FIU_WQMP","269-W","07/11/2020 10:41:00","Chlorophyll_a-_uncorrected",0.45156,"ug/L",24.55943,-81.55955,0.78
"...1716","FIU_WQMP","319-W","07/10/2020 09:26:00","Chlorophyll_a-_uncorrected",2.67079,"ug/L",24.629,-82.07133,0.75
"...1717","FIU_WQMP","247-W","02/15/2019 09:29:00","Chlorophyll_a-_uncorrected",0.20194,"ug/L",24.71318,-81.01115,0.69
"...1718","FIU_WQMP","260-W","03/27/2020 11:10:00","Chlorophyll_a-_uncorrected",0.1652,"ug/L",24.6255,-81.41662,0.72
"...1719","FIU_WQMP","285-W","03/02/2021 15:34:00","Chlorophyll_a-_uncorrected",0.34621,"ug/L",24.80998,-80.92028,0.72
"...1720","FIU_WQMP","246-W","02/15/2021 10:47:00","Chlorophyll_a-_uncorrected",0.41685,"ug/L",24.71317,-80.85813,0.67
"...1721","FIU_WQMP","403-W","02/28/2019 10:07:00","Chlorophyll_a-_uncorrected",0.40387,"ug/L",24.483,-81.7,0.78
"...1722","FIU_WQMP","247-W","02/17/2021 11:42:00","Chlorophyll_a-_uncorrected",0.39667,"ug/L",24.71318,-81.01115,0.66
"...1723","FIU_WQMP","281-W","02/25/2019 08:29:00","Chlorophyll_a-_uncorrected",0.63946,"ug/L",24.495,-81.89167,0.73
"...1724","FIU_WQMP","206-W","02/05/2019 13:16:00","Chlorophyll_a-_uncorrected",0.21876,"ug/L",25.41497,-80.143,0.71
"...1725","FIU_WQMP","315-W","12/16/2020 12:48:00","Chlorophyll_a-_uncorrected",0.41,"ug/L",24.63325,-81.82827,0.69
"...1726","FIU_WQMP","203-W","09/19/2020 10:46:00","Chlorophyll_a-_uncorrected",0.23,"ug/L",25.48053,-80.11768,0.67
"...1727","FIU_WQMP","204-W","05/06/2019 13:15:00","Chlorophyll_a-_uncorrected",0.19633,"ug/L",25.43082,-80.19553,0.69
"...1728","FIU_WQMP","328-W","10/12/2020 09:49:00","Chlorophyll_a-_uncorrected",0.27,"ug/L",24.454,-82.224,0.67
"...1729","FIU_WQMP","269-W","12/14/2020 14:00:00","Chlorophyll_a-_uncorrected",0.38,"ug/L",24.55943,-81.55955,0.75
"...1730","FIU_WQMP","207-W","02/05/2019 11:22:00","Chlorophyll_a-_uncorrected",0.34778,"ug/L",25.36443,-80.21508,0.73
"...1731","FIU_WQMP","267-W","05/29/2019 10:40:00","Chlorophyll_a-_uncorrected",0.31412,"ug/L",24.53008,-81.4873,0.82
"...1732","FIU_WQMP","269-W","05/29/2019 11:16:00","Chlorophyll_a-_uncorrected",0.21876,"ug/L",24.55943,-81.55955,0.69
"...1733","FIU_WQMP","501-W","07/02/2020 10:50:00","Chlorophyll_a-_uncorrected",0.43504,"ug/L",25.11053,-80.43421,0.71
"...1734","FIU_WQMP","214-W","09/11/2020 11:35:00","Chlorophyll_a-_uncorrected",0.2,"ug/L",25.2462,-80.29918,0.74
"...1735","FIU_WQMP","216-W","03/16/2020 15:24:00","Chlorophyll_a-_uncorrected",0.1,"ug/L",25.22,-80.217,0.67
"...1736","FIU_WQMP","281-W","10/12/2020 08:23:00","Chlorophyll_a-_uncorrected",0.65,"ug/L",24.495,-81.89167,0.7
"...1737","FIU_WQMP","267-W","03/27/2020 13:08:00","Chlorophyll_a-_uncorrected",0.13767,"ug/L",24.53008,-81.4873,0.78
"...1738","FIU_WQMP","310-W","02/09/2021 11:35:00","Chlorophyll_a-_uncorrected",0.17464,"ug/L",24.65752,-81.63265,0.72
"...1739","FIU_WQMP","317-W","07/16/2020 13:58:00","Chlorophyll_a-_uncorrected",0.77095,"ug/L",24.575,-81.78833,0.67
"...1740","FIU_WQMP","253-W","02/17/2021 10:18:00","Chlorophyll_a-_uncorrected",0.30079,"ug/L",24.64537,-81.30723,0.69
"...1741","FIU_WQMP","213-W","11/13/2020 13:18:00","Chlorophyll_a-_uncorrected",0.58,"ug/L",25.26312,-80.18773,0.67
"...1742","FIU_WQMP","502-W","07/14/2020 15:43:00","Chlorophyll_a-_uncorrected",0.39649,"ug/L",24.9265,-80.62067,0.69
"...1743","FIU_WQMP","324-W","10/12/2020 13:09:00","Chlorophyll_a-_uncorrected",1.85,"ug/L",24.65333,-82.15833,0.69
"...1744","FIU_WQMP","241-W","02/15/2019 10:40:00","Chlorophyll_a-_uncorrected",0.27486,"ug/L",24.80247,-80.8089,0.66
"...1745","FIU_WQMP","269-W","03/01/2019 11:24:00","Chlorophyll_a-_uncorrected",0.24681,"ug/L",24.55943,-81.55955,0.78
"...1746","FIU_WQMP","232-W","02/17/2021 13:39:00","Chlorophyll_a-_uncorrected",0.4774,"ug/L",24.92703,-80.59852,0.76
"...1747","FIU_WQMP","285-W","11/16/2020 13:21:00","Chlorophyll_a-_uncorrected",0.52,"ug/L",24.80998,-80.92028,0.67
"...1748","FIU_WQMP","244-W","10/28/2020 10:29:00","Chlorophyll_a-_uncorrected",0.4,"ug/L",24.79333,-80.86333,0.59
"...1749","FIU_WQMP","287-W","09/25/2020 11:39:00","Chlorophyll_a-_uncorrected",0.18,"ug/L",24.84667,-81.00833,0.69
"...1750","FIU_WQMP","281-W","03/27/2020 09:10:00","Chlorophyll_a-_uncorrected",0.14318,"ug/L",24.495,-81.89167,0.69
"...1751","FIU_WQMP","296-W","03/19/2020 14:14:00","Chlorophyll_a-_uncorrected",0.1,"ug/L",24.79152,-81.28908,0.71
"...1752","FIU_WQMP","289-W","03/02/2021 15:07:00","Chlorophyll_a-_uncorrected",0.28565,"ug/L",24.77775,-81.033,0.77
"...1753","FIU_WQMP","291-W","02/07/2019 11:52:00","Chlorophyll_a-_uncorrected",0.36461,"ug/L",24.81682,-81.14678,0.71
"...1754","FIU_WQMP","219-W","02/04/2019 12:55:00","Chlorophyll_a-_uncorrected",0.32534,"ug/L",25.142,-80.258,0.71
"...1755","FIU_WQMP","291-W","05/30/2019 14:01:00","Chlorophyll_a-_uncorrected",0.4207,"ug/L",24.81682,-81.14678,0.86
"...1756","FIU_WQMP","330-W","03/23/2021 15:27:00","Chlorophyll_a-_uncorrected",0.3563,"ug/L",24.66533,-82.374,0.73
"...1757","FIU_WQMP","507-W","03/24/2021 12:18:00","Chlorophyll_a-_uncorrected",0.18978,"ug/L",24.69309,-81.35463,0.66
"...1758","FIU_WQMP","325-W","07/10/2020 19:32:00","Chlorophyll_a-_uncorrected",0.53416,"ug/L",24.54167,-82.1,0.76
"...1759","FIU_WQMP","250-W","09/28/2020 12:45:00","Chlorophyll_a-_uncorrected",0.38,"ug/L",24.69193,-81.18245,0.69
"...1760","FIU_WQMP","278-W","10/11/2020 14:04:00","Chlorophyll_a-_uncorrected",0.42,"ug/L",24.49862,-81.81895,0.66
"...1761","FIU_WQMP","266-W","02/15/2021 14:58:00","Chlorophyll_a-_uncorrected",0.31593,"ug/L",24.61105,-81.50527,0.72
"...1762","FIU_WQMP","328-W","03/26/2020 18:02:00","Chlorophyll_a-_uncorrected",0.13216,"ug/L",24.454,-82.224,0.65
"...1763","FIU_WQMP","254-W","02/17/2021 10:33:00","Chlorophyll_a-_uncorrected",0.4219,"ug/L",24.65792,-81.26502,0.72
"...1764","FIU_WQMP","263-W","03/01/2019 10:16:00","Chlorophyll_a-_uncorrected",0.39826,"ug/L",24.54843,-81.39742,0.67
"...1765","FIU_WQMP","260-W","05/29/2019 08:51:00","Chlorophyll_a-_uncorrected",0.44875,"ug/L",24.6255,-81.41662,0.67
"...1766","FIU_WQMP","505-W","03/23/2020 15:43:00","Chlorophyll_a-_uncorrected",0.4075,"ug/L",24.71208,-81.10071,0.66
"...1767","FIU_WQMP","249-W","12/13/2020 11:02:00","Chlorophyll_a-_uncorrected",0.2,"ug/L",24.675,-80.9583,0.75
"...1768","FIU_WQMP","317-W","12/16/2020 14:13:00","Chlorophyll_a-_uncorrected",0.39,"ug/L",24.575,-81.78833,0.69
"...1769","FIU_WQMP","247-W","03/30/2020 17:52:00","Chlorophyll_a-_uncorrected",0.20926,"ug/L",24.71318,-81.01115,0.71
"...1770","FIU_WQMP","332-W","02/25/2019 10:38:00","Chlorophyll_a-_uncorrected",0.359,"ug/L",24.5355,-82.36733,0.7
"...1771","FIU_WQMP","315-W","02/19/2019 11:54:00","Chlorophyll_a-_uncorrected",0.55532,"ug/L",24.63325,-81.82827,0.71
"...1772","FIU_WQMP","201-W","11/13/2020 11:11:00","Chlorophyll_a-_uncorrected",0.92,"ug/L",25.51,-80.165,0.76
"...1773","FIU_WQMP","249-W","12/13/2020 11:02:00","Chlorophyll_a-_uncorrected",0.22,"ug/L",24.675,-80.9583,0.75
"...1774","FIU_WQMP","507-W","12/11/2020 13:52:00","Chlorophyll_a-_uncorrected",0.51,"ug/L",24.69309,-81.35463,0.66
"...1775","FIU_WQMP","275-W","03/22/2021 17:35:00","Chlorophyll_a-_uncorrected",0.15951,"ug/L",24.52143,-81.74422,0.77
"...1776","FIU_WQMP","305-W","02/21/2019 11:18:00","Chlorophyll_a-_uncorrected",0.62825,"ug/L",24.76852,-81.555,0.69
"...1777","FIU_WQMP","271-W","05/29/2019 07:44:00","Chlorophyll_a-_uncorrected",0.31412,"ug/L",24.55667,-81.66667,0.95
"...1778","FIU_WQMP","324-W","12/15/2020 13:31:00","Chlorophyll_a-_uncorrected",0.6,"ug/L",24.65333,-82.15833,0.69
"...1779","FIU_WQMP","402-W","12/13/2020 11:52:00","Chlorophyll_a-_uncorrected",0.21,"ug/L",24.63,-81.112,0.66
"...1780","FIU_WQMP","278-W","10/11/2020 14:04:00","Chlorophyll_a-_uncorrected",0.45,"ug/L",24.49862,-81.81895,0.66
"...1781","FIU_WQMP","310-W","03/24/2020 13:57:00","Chlorophyll_a-_uncorrected",0.54517,"ug/L",24.65752,-81.63265,0.7
"...1782","FIU_WQMP","325-W","06/03/2019 09:45:00","Chlorophyll_a-_uncorrected",0.359,"ug/L",24.54167,-82.1,0.67
"...1783","FIU_WQMP","239-W","02/06/2019 10:24:00","Chlorophyll_a-_uncorrected",0.43192,"ug/L",24.80223,-80.7162,0.79
"...1784","FIU_WQMP","244-W","05/22/2019 10:37:00","Chlorophyll_a-_uncorrected",0.38144,"ug/L",24.79333,-80.86333,0.87
"...1785","FIU_WQMP","252-W","02/15/2021 12:30:00","Chlorophyll_a-_uncorrected",0.32098,"ug/L",24.60693,-81.15442,0.69
"...1786","FIU_WQMP","229-W","02/06/2019 12:33:00","Chlorophyll_a-_uncorrected",0.37583,"ug/L",24.95012,-80.56218,0.69
"...1787","FIU_WQMP","204-W","03/16/2020 12:05:00","Chlorophyll_a-_uncorrected",0.13767,"ug/L",25.43082,-80.19553,0.59
"...1788","FIU_WQMP","287-W","03/23/2020 14:09:00","Chlorophyll_a-_uncorrected",0.1652,"ug/L",24.84667,-81.00833,0.73
"...1789","FIU_WQMP","289-W","05/30/2019 11:59:00","Chlorophyll_a-_uncorrected",0.29729,"ug/L",24.77775,-81.033,0.74
"...1790","FIU_WQMP","225-W","02/04/2019 13:54:00","Chlorophyll_a-_uncorrected",0.26364,"ug/L",25.017,-80.3674,0.2
"...1791","FIU_WQMP","264-W","05/07/2019 12:28:00","Chlorophyll_a-_uncorrected",0.49923,"ug/L",24.94677,-80.45947,0.66
"...1792","FIU_WQMP","214-W","05/27/2019 12:36:00","Chlorophyll_a-_uncorrected",0.1795,"ug/L",25.2462,-80.29918,0.82
